Date,Course,RaceNumber
01/02/2023,HV,1
01/02/2023,HV,2
01/02/2023,HV,3
01/02/2023,HV,4
01/02/2023,HV,5
01/02/2023,HV,6
01/02/2023,HV,7
01/02/2023,HV,8
01/02/2023,HV,9
05/02/2023,ST,1
05/02/2023,ST,2
05/02/2023,ST,3
05/02/2023,ST,4
05/02/2023,ST,5
05/02/2023,ST,6
05/02/2023,ST,7
05/02/2023,ST,8
05/02/2023,ST,9
05/02/2023,ST,10
08/02/2023,HV,1
08/02/2023,HV,2
08/02/2023,HV,3
08/02/2023,HV,4
08/02/2023,HV,5
08/02/2023,HV,6
08/02/2023,HV,7
08/02/2023,HV,8
08/02/2023,HV,9
12/02/2023,ST,1
12/02/2023,ST,2
12/02/2023,ST,3
12/02/2023,ST,4
12/02/2023,ST,5
12/02/2023,ST,6
12/02/2023,ST,7
12/02/2023,ST,8
15/02/2023,HV,1
15/02/2023,HV,2
15/02/2023,HV,3
15/02/2023,HV,4
15/02/2023,HV,5
15/02/2023,HV,6
15/02/2023,HV,7
15/02/2023,HV,8
15/02/2023,HV,9
19/02/2023,ST,1
19/02/2023,ST,2
19/02/2023,ST,3
19/02/2023,ST,4
19/02/2023,ST,5
19/02/2023,ST,6
19/02/2023,ST,7
19/02/2023,ST,8
19/02/2023,ST,9
19/02/2023,ST,10
22/02/2023,HV,1
22/02/2023,HV,2
22/02/2023,HV,3
22/02/2023,HV,4
22/02/2023,HV,5
22/02/2023,HV,6
22/02/2023,HV,7
22/02/2023,HV,9
26/02/2023,ST,1
26/02/2023,ST,2
26/02/2023,ST,3
26/02/2023,ST,4
26/02/2023,ST,5
26/02/2023,ST,6
26/02/2023,ST,7
26/02/2023,ST,8
26/02/2023,ST,9
26/02/2023,ST,10
05/03/2023,ST,1
05/03/2023,ST,2
08/03/2023,HV,1
08/03/2023,HV,2
11/03/2023,ST,1
11/03/2023,ST,2
11/03/2023,ST,3
11/03/2023,ST,4
11/03/2023,ST,5
11/03/2023,ST,6
11/03/2023,ST,7
11/03/2023,ST,8
11/03/2023,ST,9
11/03/2023,ST,10
15/03/2023,HV,1
15/03/2023,HV,2
15/03/2023,HV,3
15/03/2023,HV,4
15/03/2023,HV,5
15/03/2023,HV,6
15/03/2023,HV,7
15/03/2023,HV,8
15/03/2023,HV,9
19/03/2023,ST,1
19/03/2023,ST,2
19/03/2023,ST,3
19/03/2023,ST,4
19/03/2023,ST,5
19/03/2023,ST,6
19/03/2023,ST,7
19/03/2023,ST,8
19/03/2023,ST,9
19/03/2023,ST,10
22/03/2023,HV,1
22/03/2023,HV,2
22/03/2023,HV,3
22/03/2023,HV,4
22/03/2023,HV,5
22/03/2023,HV,6
22/03/2023,HV,7
22/03/2023,HV,8
22/03/2023,HV,9
26/03/2023,ST,1
26/03/2023,ST,2
26/03/2023,ST,3
26/03/2023,ST,4
26/03/2023,ST,5
26/03/2023,ST,6
26/03/2023,ST,7
26/03/2023,ST,8
26/03/2023,ST,9
26/03/2023,ST,10
29/03/2023,ST,1
29/03/2023,ST,2
29/03/2023,ST,3
29/03/2023,ST,4
29/03/2023,ST,5
29/03/2023,ST,6
29/03/2023,ST,7
29/03/2023,ST,8
02/04/2023,ST,1
02/04/2023,ST,2
02/04/2023,ST,3
02/04/2023,ST,4
02/04/2023,ST,5
02/04/2023,ST,6
02/04/2023,ST,7
02/04/2023,ST,8
02/04/2023,ST,9
02/04/2023,ST,10
06/04/2023,HV,1
06/04/2023,HV,2
06/04/2023,HV,3
06/04/2023,HV,4
06/04/2023,HV,5
06/04/2023,HV,6
06/04/2023,HV,7
06/04/2023,HV,8
06/04/2023,HV,9
09/04/2023,ST,1
09/04/2023,ST,2
09/04/2023,ST,3
09/04/2023,ST,4
09/04/2023,ST,5
09/04/2023,ST,6
09/04/2023,ST,7
09/04/2023,ST,8
09/04/2023,ST,9
09/04/2023,ST,10
09/04/2023,ST,11
12/04/2023,HV,1
12/04/2023,HV,2
12/04/2023,HV,3
12/04/2023,HV,4
12/04/2023,HV,5
12/04/2023,HV,6
12/04/2023,HV,7
12/04/2023,HV,8
12/04/2023,HV,9
15/04/2023,ST,1
15/04/2023,ST,2
15/04/2023,ST,3
15/04/2023,ST,4
15/04/2023,ST,5
15/04/2023,ST,6
15/04/2023,ST,7
15/04/2023,ST,8
15/04/2023,ST,9
15/04/2023,ST,10
19/04/2023,HV,1
19/04/2023,HV,2
19/04/2023,HV,3
19/04/2023,HV,4
19/04/2023,HV,5
19/04/2023,HV,6
19/04/2023,HV,7
19/04/2023,HV,8
19/04/2023,HV,9
23/04/2023,ST,1
23/04/2023,ST,2
23/04/2023,ST,3
23/04/2023,ST,4
23/04/2023,ST,5
23/04/2023,ST,6
23/04/2023,ST,7
23/04/2023,ST,8
23/04/2023,ST,9
23/04/2023,ST,10
26/04/2023,HV,1
26/04/2023,HV,2
26/04/2023,HV,3
26/04/2023,HV,4
26/04/2023,HV,5
26/04/2023,HV,6
26/04/2023,HV,7
26/04/2023,HV,8
26/04/2023,HV,9
30/04/2023,ST,1
30/04/2023,ST,2
30/04/2023,ST,3
30/04/2023,ST,4
30/04/2023,ST,5
30/04/2023,ST,6
30/04/2023,ST,7
30/04/2023,ST,8
30/04/2023,ST,9
30/04/2023,ST,10
03/05/2023,HV,1
03/05/2023,HV,2
03/05/2023,HV,3
03/05/2023,HV,4
03/05/2023,HV,5
03/05/2023,HV,6
03/05/2023,HV,7
03/05/2023,HV,8
03/05/2023,HV,9
07/05/2023,ST,1
07/05/2023,ST,2
07/05/2023,ST,3
07/05/2023,ST,4
07/05/2023,ST,5
07/05/2023,ST,6
07/05/2023,ST,7
07/05/2023,ST,8
07/05/2023,ST,9
07/05/2023,ST,10
07/05/2023,ST,11
10/05/2023,ST,1
10/05/2023,ST,2
10/05/2023,ST,3
10/05/2023,ST,4
10/05/2023,ST,5
10/05/2023,ST,6
10/05/2023,ST,7
10/05/2023,ST,8
13/05/2023,ST,1
13/05/2023,ST,2
13/05/2023,ST,3
13/05/2023,ST,4
13/05/2023,ST,5
13/05/2023,ST,6
13/05/2023,ST,7
13/05/2023,ST,8
13/05/2023,ST,9
13/05/2023,ST,10
17/05/2023,HV,1
17/05/2023,HV,2
17/05/2023,HV,3
17/05/2023,HV,4
17/05/2023,HV,5
17/05/2023,HV,6
17/05/2023,HV,7
17/05/2023,HV,8
17/05/2023,HV,9
21/05/2023,ST,1
21/05/2023,ST,2
21/05/2023,ST,3
21/05/2023,ST,4
21/05/2023,ST,5
21/05/2023,ST,6
21/05/2023,ST,7
21/05/2023,ST,8
21/05/2023,ST,9
21/05/2023,ST,10
24/05/2023,HV,1
24/05/2023,HV,2
24/05/2023,HV,3
24/05/2023,HV,4
24/05/2023,HV,5
24/05/2023,HV,6
24/05/2023,HV,7
24/05/2023,HV,8
24/05/2023,HV,9
28/05/2023,ST,1
28/05/2023,ST,2
28/05/2023,ST,3
28/05/2023,ST,4
28/05/2023,ST,5
28/05/2023,ST,6
28/05/2023,ST,7
28/05/2023,ST,8
28/05/2023,ST,9
28/05/2023,ST,10
28/05/2023,ST,11
31/05/2023,HV,1
31/05/2023,HV,2
31/05/2023,HV,3
31/05/2023,HV,4
31/05/2023,HV,5
31/05/2023,HV,6
31/05/2023,HV,7
31/05/2023,HV,8
31/05/2023,HV,9
04/06/2023,ST,1
04/06/2023,ST,2
04/06/2023,ST,3
04/06/2023,ST,4
04/06/2023,ST,5
04/06/2023,ST,6
04/06/2023,ST,7
04/06/2023,ST,8
04/06/2023,ST,9
04/06/2023,ST,10
07/06/2023,HV,1
07/06/2023,HV,2
07/06/2023,HV,3
07/06/2023,HV,4
07/06/2023,HV,5
07/06/2023,HV,6
07/06/2023,HV,7
07/06/2023,HV,8
07/06/2023,HV,9
10/06/2023,ST,1
10/06/2023,ST,2
10/06/2023,ST,3
10/06/2023,ST,4
10/06/2023,ST,5
10/06/2023,ST,6
10/06/2023,ST,7
10/06/2023,ST,8
10/06/2023,ST,9
10/06/2023,ST,10
14/06/2023,HV,1
14/06/2023,HV,2
14/06/2023,HV,3
14/06/2023,HV,4
14/06/2023,HV,5
14/06/2023,HV,6
14/06/2023,HV,7
14/06/2023,HV,8
14/06/2023,HV,9
18/06/2023,ST,1
18/06/2023,ST,2
18/06/2023,ST,3
18/06/2023,ST,4
18/06/2023,ST,5
18/06/2023,ST,6
18/06/2023,ST,7
18/06/2023,ST,8
18/06/2023,ST,9
18/06/2023,ST,10
18/06/2023,ST,11
25/06/2023,ST,1
25/06/2023,ST,2
25/06/2023,ST,3
25/06/2023,ST,4
25/06/2023,ST,5
25/06/2023,ST,6
25/06/2023,ST,7
25/06/2023,ST,8
25/06/2023,ST,9
25/06/2023,ST,10
28/06/2023,HV,1
28/06/2023,HV,2
28/06/2023,HV,3
28/06/2023,HV,4
28/06/2023,HV,5
28/06/2023,HV,6
28/06/2023,HV,7
28/06/2023,HV,8
28/06/2023,HV,9
01/07/2023,ST,1
01/07/2023,ST,2
01/07/2023,ST,3
01/07/2023,ST,4
01/07/2023,ST,5
01/07/2023,ST,6
01/07/2023,ST,7
01/07/2023,ST,8
01/07/2023,ST,9
01/07/2023,ST,10
03/07/2023,ST,1
03/07/2023,ST,2
03/07/2023,ST,3
03/07/2023,ST,4
03/07/2023,ST,5
03/07/2023,ST,6
03/07/2023,ST,7
03/07/2023,ST,8
06/07/2023,HV,1
06/07/2023,HV,2
06/07/2023,HV,3
06/07/2023,HV,4
06/07/2023,HV,5
06/07/2023,HV,6
06/07/2023,HV,7
06/07/2023,HV,8
06/07/2023,HV,9
09/07/2023,ST,1
09/07/2023,ST,2
09/07/2023,ST,3
09/07/2023,ST,4
09/07/2023,ST,5
09/07/2023,ST,6
09/07/2023,ST,7
09/07/2023,ST,8
09/07/2023,ST,9
09/07/2023,ST,10
09/07/2023,ST,11
12/07/2023,HV,1
12/07/2023,HV,2
12/07/2023,HV,3
12/07/2023,HV,4
12/07/2023,HV,5
12/07/2023,HV,6
12/07/2023,HV,7
12/07/2023,HV,8
12/07/2023,HV,9
16/07/2023,ST,1
16/07/2023,ST,2
16/07/2023,ST,3
16/07/2023,ST,4
16/07/2023,ST,5
16/07/2023,ST,6
16/07/2023,ST,7
16/07/2023,ST,8
16/07/2023,ST,9
16/07/2023,ST,10
16/07/2023,ST,11
10/09/2023,ST,1
10/09/2023,ST,2
10/09/2023,ST,3
10/09/2023,ST,4
10/09/2023,ST,5
10/09/2023,ST,6
10/09/2023,ST,7
10/09/2023,ST,8
10/09/2023,ST,9
10/09/2023,ST,10
13/09/2023,HV,1
13/09/2023,HV,2
13/09/2023,HV,3
13/09/2023,HV,4
13/09/2023,HV,5
13/09/2023,HV,6
13/09/2023,HV,7
13/09/2023,HV,8
17/09/2023,ST,1
17/09/2023,ST,2
17/09/2023,ST,3
17/09/2023,ST,4
17/09/2023,ST,5
17/09/2023,ST,6
17/09/2023,ST,7
20/09/2023,HV,1
20/09/2023,HV,2
20/09/2023,HV,3
20/09/2023,HV,4
20/09/2023,HV,5
20/09/2023,HV,6
20/09/2023,HV,7
20/09/2023,HV,8
24/09/2023,ST,1
24/09/2023,ST,2
24/09/2023,ST,3
24/09/2023,ST,4
24/09/2023,ST,5
24/09/2023,ST,6
24/09/2023,ST,7
24/09/2023,ST,8
24/09/2023,ST,9
24/09/2023,ST,10
27/09/2023,HV,1
27/09/2023,HV,2
27/09/2023,HV,3
27/09/2023,HV,4
27/09/2023,HV,5
27/09/2023,HV,6
27/09/2023,HV,7
27/09/2023,HV,8
27/09/2023,HV,9
01/10/2023,ST,1
01/10/2023,ST,2
01/10/2023,ST,3
01/10/2023,ST,4
01/10/2023,ST,5
01/10/2023,ST,6
01/10/2023,ST,7
01/10/2023,ST,8
01/10/2023,ST,9
01/10/2023,ST,10
04/10/2023,HV,1
04/10/2023,HV,2
04/10/2023,HV,3
04/10/2023,HV,4
04/10/2023,HV,5
04/10/2023,HV,6
04/10/2023,HV,7
04/10/2023,HV,8
11/10/2023,HV,1
11/10/2023,HV,2
11/10/2023,HV,3
11/10/2023,HV,4
11/10/2023,HV,5
11/10/2023,HV,6
11/10/2023,HV,7
11/10/2023,HV,8
15/10/2023,ST,1
15/10/2023,ST,2
15/10/2023,ST,3
15/10/2023,ST,4
15/10/2023,ST,5
15/10/2023,ST,6
15/10/2023,ST,7
15/10/2023,ST,8
15/10/2023,ST,9
15/10/2023,ST,10
18/10/2023,HV,1
18/10/2023,HV,2
18/10/2023,HV,3
18/10/2023,HV,4
18/10/2023,HV,5
18/10/2023,HV,6
18/10/2023,HV,7
18/10/2023,HV,8
18/10/2023,HV,9
22/10/2023,ST,1
22/10/2023,ST,2
22/10/2023,ST,3
22/10/2023,ST,4
22/10/2023,ST,5
22/10/2023,ST,6
22/10/2023,ST,7
22/10/2023,ST,8
22/10/2023,ST,9
22/10/2023,ST,10
25/10/2023,ST,1
25/10/2023,ST,2
25/10/2023,ST,3
25/10/2023,ST,4
25/10/2023,ST,5
25/10/2023,ST,6
25/10/2023,ST,7
25/10/2023,ST,8
29/10/2023,HV,1
29/10/2023,HV,2
29/10/2023,HV,3
29/10/2023,HV,4
29/10/2023,HV,5
29/10/2023,HV,6
29/10/2023,HV,7
29/10/2023,HV,8
29/10/2023,HV,9
29/10/2023,HV,10
01/11/2023,HV,1
01/11/2023,HV,2
01/11/2023,HV,3
01/11/2023,HV,4
01/11/2023,HV,5
01/11/2023,HV,6
01/11/2023,HV,7
01/11/2023,HV,8
01/11/2023,HV,9
05/11/2023,ST,1
05/11/2023,ST,2
05/11/2023,ST,3
05/11/2023,ST,4
05/11/2023,ST,5
05/11/2023,ST,6
05/11/2023,ST,7
05/11/2023,ST,8
05/11/2023,ST,9
05/11/2023,ST,10
08/11/2023,HV,1
08/11/2023,HV,2
08/11/2023,HV,3
08/11/2023,HV,4
08/11/2023,HV,5
08/11/2023,HV,6
08/11/2023,HV,7
08/11/2023,HV,8
08/11/2023,HV,9
11/11/2023,ST,1
11/11/2023,ST,2
11/11/2023,ST,3
11/11/2023,ST,4
11/11/2023,ST,5
11/11/2023,ST,6
11/11/2023,ST,7
11/11/2023,ST,8
11/11/2023,ST,9
11/11/2023,ST,10
15/11/2023,HV,1
15/11/2023,HV,2
15/11/2023,HV,3
15/11/2023,HV,4
15/11/2023,HV,5
15/11/2023,HV,6
15/11/2023,HV,7
15/11/2023,HV,8
15/11/2023,HV,9
19/11/2023,ST,1
19/11/2023,ST,2
19/11/2023,ST,3
19/11/2023,ST,4
19/11/2023,ST,5
19/11/2023,ST,6
19/11/2023,ST,7
19/11/2023,ST,8
19/11/2023,ST,9
19/11/2023,ST,10
19/11/2023,ST,11
22/11/2023,HV,1
22/11/2023,HV,2
22/11/2023,HV,3
22/11/2023,HV,4
22/11/2023,HV,5
22/11/2023,HV,6
22/11/2023,HV,7
22/11/2023,HV,8
26/11/2023,ST,1
26/11/2023,ST,2
26/11/2023,ST,3
26/11/2023,ST,4
26/11/2023,ST,5
26/11/2023,ST,6
26/11/2023,ST,7
26/11/2023,ST,8
26/11/2023,ST,9
26/11/2023,ST,10
29/11/2023,HV,1
29/11/2023,HV,2
29/11/2023,HV,3
29/11/2023,HV,4
29/11/2023,HV,5
29/11/2023,HV,6
29/11/2023,HV,7
29/11/2023,HV,8
03/12/2023,ST,1
03/12/2023,ST,2
03/12/2023,ST,3
03/12/2023,ST,4
03/12/2023,ST,5
03/12/2023,ST,6
03/12/2023,ST,7
03/12/2023,ST,8
03/12/2023,ST,9
03/12/2023,ST,10
06/12/2023,HV,1
06/12/2023,HV,2
06/12/2023,HV,3
06/12/2023,HV,4
06/12/2023,HV,5
06/12/2023,HV,6
06/12/2023,HV,7
06/12/2023,HV,8
06/12/2023,HV,9
10/12/2023,ST,1
10/12/2023,ST,2
10/12/2023,ST,3
10/12/2023,ST,4
10/12/2023,ST,5
10/12/2023,ST,6
10/12/2023,ST,7
10/12/2023,ST,8
10/12/2023,ST,9
10/12/2023,ST,10
13/12/2023,HV,1
13/12/2023,HV,2
13/12/2023,HV,3
13/12/2023,HV,4
13/12/2023,HV,5
13/12/2023,HV,6
13/12/2023,HV,7
13/12/2023,HV,8
13/12/2023,HV,9
17/12/2023,ST,1
17/12/2023,ST,2
17/12/2023,ST,3
17/12/2023,ST,4
17/12/2023,ST,5
17/12/2023,ST,6
17/12/2023,ST,7
17/12/2023,ST,8
17/12/2023,ST,9
17/12/2023,ST,10
20/12/2023,HV,1
20/12/2023,HV,2
20/12/2023,HV,3
20/12/2023,HV,4
20/12/2023,HV,5
20/12/2023,HV,6
20/12/2023,HV,7
20/12/2023,HV,8
23/12/2023,ST,1
23/12/2023,ST,2
23/12/2023,ST,3
23/12/2023,ST,4
23/12/2023,ST,5
23/12/2023,ST,6
23/12/2023,ST,7
23/12/2023,ST,8
23/12/2023,ST,9
23/12/2023,ST,10
26/12/2023,ST,1
26/12/2023,ST,2
26/12/2023,ST,3
26/12/2023,ST,4
26/12/2023,ST,5
26/12/2023,ST,6
26/12/2023,ST,7
26/12/2023,ST,8
26/12/2023,ST,9
26/12/2023,ST,10
29/12/2023,HV,1
29/12/2023,HV,2
29/12/2023,HV,3
29/12/2023,HV,4
29/12/2023,HV,5
29/12/2023,HV,6
29/12/2023,HV,7
29/12/2023,HV,8
01/01/2024,ST,1
01/01/2024,ST,2
01/01/2024,ST,3
01/01/2024,ST,4
01/01/2024,ST,5
01/01/2024,ST,6
01/01/2024,ST,7
01/01/2024,ST,8
01/01/2024,ST,9
01/01/2024,ST,10
04/01/2024,HV,1
04/01/2024,HV,2
04/01/2024,HV,3
04/01/2024,HV,4
04/01/2024,HV,5
04/01/2024,HV,6
04/01/2024,HV,7
04/01/2024,HV,8
07/01/2024,ST,1
07/01/2024,ST,2
07/01/2024,ST,3
07/01/2024,ST,4
07/01/2024,ST,5
07/01/2024,ST,6
07/01/2024,ST,7
07/01/2024,ST,8
07/01/2024,ST,9
07/01/2024,ST,10
10/01/2024,HV,1
10/01/2024,HV,2
10/01/2024,HV,3
10/01/2024,HV,4
10/01/2024,HV,5
10/01/2024,HV,6
10/01/2024,HV,7
10/01/2024,HV,8
13/01/2024,ST,1
13/01/2024,ST,2
13/01/2024,ST,3
13/01/2024,ST,4
13/01/2024,ST,5
13/01/2024,ST,6
13/01/2024,ST,7
13/01/2024,ST,8
13/01/2024,ST,9
13/01/2024,ST,10
21/01/2024,ST,1
21/01/2024,ST,2
21/01/2024,ST,3
21/01/2024,ST,4
21/01/2024,ST,5
21/01/2024,ST,6
21/01/2024,ST,7
21/01/2024,ST,8
21/01/2024,ST,9
21/01/2024,ST,10
24/01/2024,ST,1
24/01/2024,ST,2
24/01/2024,ST,3
24/01/2024,ST,4
24/01/2024,ST,5
24/01/2024,ST,6
24/01/2024,ST,7
24/01/2024,ST,8
28/01/2024,ST,1
28/01/2024,ST,2
28/01/2024,ST,3
28/01/2024,ST,4
28/01/2024,ST,5
28/01/2024,ST,6
28/01/2024,ST,7
28/01/2024,ST,8
28/01/2024,ST,9
28/01/2024,ST,10
31/01/2024,HV,1
31/01/2024,HV,2
31/01/2024,HV,3
31/01/2024,HV,4
31/01/2024,HV,5
31/01/2024,HV,6
31/01/2024,HV,7
31/01/2024,HV,8
31/01/2024,HV,9
04/02/2024,ST,1
04/02/2024,ST,2
04/02/2024,ST,3
04/02/2024,ST,4
04/02/2024,ST,5
04/02/2024,ST,6
04/02/2024,ST,7
04/02/2024,ST,8
04/02/2024,ST,9
04/02/2024,ST,10
07/02/2024,HV,1
07/02/2024,HV,2
07/02/2024,HV,3
07/02/2024,HV,4
07/02/2024,HV,5
07/02/2024,HV,6
07/02/2024,HV,7
07/02/2024,HV,8
07/02/2024,HV,9
12/02/2024,ST,1
12/02/2024,ST,2
12/02/2024,ST,3
12/02/2024,ST,4
12/02/2024,ST,5
12/02/2024,ST,6
12/02/2024,ST,7
12/02/2024,ST,8
12/02/2024,ST,9
12/02/2024,ST,10
12/02/2024,ST,11
15/02/2024,HV,1
15/02/2024,HV,2
15/02/2024,HV,3
15/02/2024,HV,4
15/02/2024,HV,5
15/02/2024,HV,6
15/02/2024,HV,7
15/02/2024,HV,8
15/02/2024,HV,9
18/02/2024,ST,1
18/02/2024,ST,2
18/02/2024,ST,3
18/02/2024,ST,4
18/02/2024,ST,5
18/02/2024,ST,6
18/02/2024,ST,7
18/02/2024,ST,8
18/02/2024,ST,9
18/02/2024,ST,10
21/02/2024,HV,1
21/02/2024,HV,2
21/02/2024,HV,3
21/02/2024,HV,4
21/02/2024,HV,5
21/02/2024,HV,6
21/02/2024,HV,7
21/02/2024,HV,8
21/02/2024,HV,9
25/02/2024,ST,1
25/02/2024,ST,2
25/02/2024,ST,3
25/02/2024,ST,4
25/02/2024,ST,5
25/02/2024,ST,6
25/02/2024,ST,7
25/02/2024,ST,8
25/02/2024,ST,9
25/02/2024,ST,10
28/02/2024,HV,1
28/02/2024,HV,2
28/02/2024,HV,3
28/02/2024,HV,4
28/02/2024,HV,5
28/02/2024,HV,6
28/02/2024,HV,7
28/02/2024,HV,8
28/02/2024,HV,9
03/03/2024,ST,1
03/03/2024,ST,2
03/03/2024,ST,3
03/03/2024,ST,4
03/03/2024,ST,5
03/03/2024,ST,6
03/03/2024,ST,7
03/03/2024,ST,8
03/03/2024,ST,9
03/03/2024,ST,10
06/03/2024,HV,1
06/03/2024,HV,2
06/03/2024,HV,3
06/03/2024,HV,4
06/03/2024,HV,5
06/03/2024,HV,6
06/03/2024,HV,7
06/03/2024,HV,8
06/03/2024,HV,9
10/03/2024,ST,1
10/03/2024,ST,2
10/03/2024,ST,3
10/03/2024,ST,4
10/03/2024,ST,5
10/03/2024,ST,6
10/03/2024,ST,7
10/03/2024,ST,8
10/03/2024,ST,9
10/03/2024,ST,10
13/03/2024,HV,1
13/03/2024,HV,2
13/03/2024,HV,3
13/03/2024,HV,4
13/03/2024,HV,5
13/03/2024,HV,6
13/03/2024,HV,7
13/03/2024,HV,8
13/03/2024,HV,9
16/03/2024,ST,1
16/03/2024,ST,2
16/03/2024,ST,3
16/03/2024,ST,4
16/03/2024,ST,5
16/03/2024,ST,6
16/03/2024,ST,7
16/03/2024,ST,8
16/03/2024,ST,9
16/03/2024,ST,10
20/03/2024,HV,1
20/03/2024,HV,2
20/03/2024,HV,3
20/03/2024,HV,4
20/03/2024,HV,5
20/03/2024,HV,6
20/03/2024,HV,7
20/03/2024,HV,8
20/03/2024,HV,9
24/03/2024,ST,1
24/03/2024,ST,2
24/03/2024,ST,3
24/03/2024,ST,4
24/03/2024,ST,5
24/03/2024,ST,6
24/03/2024,ST,7
24/03/2024,ST,8
24/03/2024,ST,9
24/03/2024,ST,10
27/03/2024,HV,1
27/03/2024,HV,2
27/03/2024,HV,3
27/03/2024,HV,4
27/03/2024,HV,5
27/03/2024,HV,6
27/03/2024,HV,7
27/03/2024,HV,8
27/03/2024,HV,9
31/03/2024,ST,1
31/03/2024,ST,2
31/03/2024,ST,3
31/03/2024,ST,4
31/03/2024,ST,5
31/03/2024,ST,6
31/03/2024,ST,7
31/03/2024,ST,8
31/03/2024,ST,9
31/03/2024,ST,10
03/04/2024,ST,1
03/04/2024,ST,2
03/04/2024,ST,3
03/04/2024,ST,4
03/04/2024,ST,5
03/04/2024,ST,6
03/04/2024,ST,7
03/04/2024,ST,8
07/04/2024,ST,1
07/04/2024,ST,2
07/04/2024,ST,3
07/04/2024,ST,4
07/04/2024,ST,5
07/04/2024,ST,6
07/04/2024,ST,7
07/04/2024,ST,8
07/04/2024,ST,9
07/04/2024,ST,10
10/04/2024,HV,1
10/04/2024,HV,2
10/04/2024,HV,3
10/04/2024,HV,4
10/04/2024,HV,5
10/04/2024,HV,6
10/04/2024,HV,7
10/04/2024,HV,8
10/04/2024,HV,9
14/04/2024,ST,1
14/04/2024,ST,2
14/04/2024,ST,3
14/04/2024,ST,4
14/04/2024,ST,5
14/04/2024,ST,6
14/04/2024,ST,7
14/04/2024,ST,8
14/04/2024,ST,9
14/04/2024,ST,10
14/04/2024,ST,11
17/04/2024,HV,1
17/04/2024,HV,2
17/04/2024,HV,3
17/04/2024,HV,4
17/04/2024,HV,5
17/04/2024,HV,6
17/04/2024,HV,7
17/04/2024,HV,8
17/04/2024,HV,9
20/04/2024,ST,1
20/04/2024,ST,2
20/04/2024,ST,3
20/04/2024,ST,4
20/04/2024,ST,5
20/04/2024,ST,6
20/04/2024,ST,7
20/04/2024,ST,8
20/04/2024,ST,9
20/04/2024,ST,10
24/04/2024,HV,1
24/04/2024,HV,2
24/04/2024,HV,3
24/04/2024,HV,4
24/04/2024,HV,5
24/04/2024,HV,6
24/04/2024,HV,7
24/04/2024,HV,8
24/04/2024,HV,9
28/04/2024,ST,1
28/04/2024,ST,2
28/04/2024,ST,3
28/04/2024,ST,4
28/04/2024,ST,5
28/04/2024,ST,6
28/04/2024,ST,7
28/04/2024,ST,8
28/04/2024,ST,9
28/04/2024,ST,10
01/05/2024,HV,1
01/05/2024,HV,2
01/05/2024,HV,3
01/05/2024,HV,4
01/05/2024,HV,5
01/05/2024,HV,6
01/05/2024,HV,7
01/05/2024,HV,8
01/05/2024,HV,9
05/05/2024,ST,1
05/05/2024,ST,2
05/05/2024,ST,3
05/05/2024,ST,4
05/05/2024,ST,5
05/05/2024,ST,6
05/05/2024,ST,7
05/05/2024,ST,8
05/05/2024,ST,9
05/05/2024,ST,10
05/05/2024,ST,11
08/05/2024,HV,1
08/05/2024,HV,2
08/05/2024,HV,3
08/05/2024,HV,4
08/05/2024,HV,5
08/05/2024,HV,6
08/05/2024,HV,7
08/05/2024,HV,8
08/05/2024,HV,9
11/05/2024,ST,1
11/05/2024,ST,2
11/05/2024,ST,3
11/05/2024,ST,4
11/05/2024,ST,5
11/05/2024,ST,6
19/05/2024,ST,1
19/05/2024,ST,2
19/05/2024,ST,3
19/05/2024,ST,4
19/05/2024,ST,5
19/05/2024,ST,6
19/05/2024,ST,7
19/05/2024,ST,8
19/05/2024,ST,9
19/05/2024,ST,10
22/05/2024,HV,1
22/05/2024,HV,2
22/05/2024,HV,3
22/05/2024,HV,4
22/05/2024,HV,5
22/05/2024,HV,6
22/05/2024,HV,7
22/05/2024,HV,8
22/05/2024,HV,9
26/05/2024,ST,1
26/05/2024,ST,2
26/05/2024,ST,3
26/05/2024,ST,4
26/05/2024,ST,5
26/05/2024,ST,6
26/05/2024,ST,7
26/05/2024,ST,8
26/05/2024,ST,9
26/05/2024,ST,10
29/05/2024,ST,1
29/05/2024,ST,2
29/05/2024,ST,3
29/05/2024,ST,4
29/05/2024,ST,5
29/05/2024,ST,6
29/05/2024,ST,7
29/05/2024,ST,8
02/06/2024,ST,1
02/06/2024,ST,2
02/06/2024,ST,3
02/06/2024,ST,4
02/06/2024,ST,5
02/06/2024,ST,6
02/06/2024,ST,7
02/06/2024,ST,8
02/06/2024,ST,9
02/06/2024,ST,10
02/06/2024,ST,11
05/06/2024,HV,1
05/06/2024,HV,2
05/06/2024,HV,3
05/06/2024,HV,4
05/06/2024,HV,5
05/06/2024,HV,6
05/06/2024,HV,7
05/06/2024,HV,8
05/06/2024,HV,9
08/06/2024,ST,1
08/06/2024,ST,2
08/06/2024,ST,3
08/06/2024,ST,4
08/06/2024,ST,5
08/06/2024,ST,6
08/06/2024,ST,7
08/06/2024,ST,8
08/06/2024,ST,9
08/06/2024,ST,10
12/06/2024,HV,1
12/06/2024,HV,2
12/06/2024,HV,3
12/06/2024,HV,4
12/06/2024,HV,5
12/06/2024,HV,6
12/06/2024,HV,7
12/06/2024,HV,8
12/06/2024,HV,9
15/06/2024,ST,1
15/06/2024,ST,2
15/06/2024,ST,3
15/06/2024,ST,4
15/06/2024,ST,5
15/06/2024,ST,6
15/06/2024,ST,7
