Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
5,7,SUPER FOOTBALL  (D465),V Borges,CP1,"Reserved towards the rear, bustled along 550M, stayed on fairly in straight, never dangerous to leaders.",2022-01-05,4
6,4,BUTTERFIELD  (C462),M F Poon,TT,"Restrained in mid-division, swung wide into straight, gave limited response in the run home, never able to challenge.",2022-01-05,4
7,1,KA YING STAR  (C198),C Y Ho,V/TT,"Crowded for room after the start, ended up racing back in the field, last turning for home, failed to finish off.",2022-01-05,4
8,2,RELIABLE TEAM  (C345),K C Leung,B,"Tracked leader early stages before taking over passing 800M, headed near 250M, no extra late, weakened rapidly.",2022-01-05,4
9,9,DECRYPT  (D129),C Wong,B-/TT,"Set a good pace after crossed to the lead 1400M, lost lead passing 800M, came under serious pressure home turn, soon beaten turning home.",2022-01-05,4
1,5,VILLA FIONN  (B339),K Teetan,B,"Commenced well from gate 1, positioned 2 lengths behind the leader on rail, closer on turn, angled out 400M, finished off strongly to score by a head.",2022-01-05,5
2,11,VIVA POPCORN  (D307),J Moreira,H/TT,"Bumped on jumping, raced towards rear on the inside, 5 lengths back, closer on turn, finished off strongly to take 2nd, just held.",2022-01-05,5
3,6,JOLLY HONOUR  (C080),M L Yeung,B-/TT-,"Began fairly, raced behind midfield on the inside, there to turn, angled out 350M, closed off well to take a place, no threat to the first two.",2022-01-05,5
4,9,CHATER PINS  (E057),A Hamelin,SR,"Crowded on jumping, raced at tail, 6 to 7 lengths back in the middle stages, saved ground on turn, made very good progress in straight to make frame without threatening.",2022-01-05,5
5,2,VIVA HUNTER  (E369),K C Leung,--,"Shifted in at start and made contact, sent forward to race in 2nd, 2 wide, 1/2L back on turn, kept on well early in straight, peaked 150M, weakened gradually thereafter.",2022-01-05,5
6,8,FAITHFUL TRINITY  (A247),V Borges,H/TT,"Bumped start, sent forward to take the lead, travelled well to turn, kept on well early in straight, peaked and headed approaching 100M, weakened thereafter.",2022-01-05,5
7,1,TOTAL POWER  (D138),C L Chau,CP,"Jumped with them, raced 2 wide towards rear, 4 lengths back on turn, angled out 350M, finished off evenly.",2022-01-05,5
8,3,DR WINNING  (G053),A Badel,TT,"Began well, raced 2 wide behind midfield, commenced move 450M, showed limited response early in straight, ran on evenly to the line.",2022-01-05,5
9,7,FREE FOAL  (E065),M F Poon,CP1,"Away with them, raced in midfield on the outside, wider from 500M, very wide turning in, weakened gradually in straight.",2022-01-05,5
10,10,FOXHUNTER WAY  (E296),C Y Ho,H,"Out in line, raced behind midfield on the outside, 5 lengths back on turn, weakened early in straight.",2022-01-05,5
11,4,HEAVENLY THOUGHT  (C163),C Wong,V,"Shifted out at start and bumped, raced 2 wide better than midfield, peaked 400M, weakened thereafter.",2022-01-05,5
12,12,ILLUSTRIOUS  (D336),H T Mo,B,"Bumped on jumping, raced better than midfield, 3 wide with no cover, weakened from 500M, eased early in straight, unacceptable performance.",2022-01-05,5
1,3,ASTROLOGER  (G102),J Moreira,--,"Jumped smartly before eased to be in midfield, 3 wide with cover, ran on nicely and held off late challenge to win by a head.",2022-01-05,6
2,8,MERIDIAN GENIUS  (C067),A Badel,--,"Eased back to race at the rear, 3 wide but with cover, swung widest, continued to close off strongly to be in a close finish with the winner.",2022-01-05,6
3,12,FARSHAD  (B238),C Wong,--,"Raced just behind midfield, along the rail, ran on and hit the line strongly to finish not far behind.",2022-01-05,6
4,1,DECISIVE TWELVE  (D280),C Y Ho,TT,"Forward to lead, took rail at 700M, kept going until no extra inside final 100M.",2022-01-05,6
5,4,STOCK LEGEND  (D039),K Teetan,H/TT,"Bumped start, travelled front of midfield, on rail, kept finding to hit the line.",2022-01-05,6
6,11,BIRDSVILLE  (E464),M L Yeung,--,"Took back, shifted across to rail, raced in worse than midfield, took centre track at exit and closed off fairly.",2022-01-05,6
7,6,A SMILE LIKE YOURS  (E089),V Borges,--,"Bumped start, sat just front of midfield, wide and no cover until about 700M, ran on evenly.",2022-01-05,6
8,10,SPONTANEOUS  (D106),M Chadwick,B/TT,"Prominent early, raced fiercely from 1000M, lost ground, settled midfield, 2 wide, fairly one paced.",2022-01-05,6
9,9,MOMENTUM GALAXY  (C275),K C Leung,B,"Bumped start, forward of midfield until hampered and lost ground at 1000M, worse than midfield eventually, 2 wide, slightly held early in straight, dashed a little after only.",2022-01-05,6
10,5,GOOD VIEW CLARICO  (C454),C L Chau,--,"Jumped awkward, in midfield early but wide, improved to be prominent, weakened in straight.",2022-01-05,6
11,2,SEVEN HEAVENS  (B089),L Ferraris,B/TT,"Bumped start, forward and sat behind lead, 2 wide, run ended 250M out.",2022-01-05,6
12,7,ROYAL CAMPBELL  (D477),M F Poon,CP-/H1/TT1,"Bumped start, at rear throughout, never a factor.",2022-01-05,6
1,3,KURPANY  (D172),C Y Ho,B/TT,"Soon took up running from the one gate and made all, quickened up the pace from approaching home bend, went over 2L clear under pressure 150m out, won readily.",2022-01-05,7
2,8,IGNITING  (D481),M F Poon,TT,"Ridden along in first few before settling just over 2L back in 4th, drifted some 4L back when pace quickened 600m out, renewed effort entering home straight, fought on steadily without threatening.",2022-01-05,7
3,11,SETANTA  (G095),K Teetan,B1,"Soon recovered from a moderate start settling some 5L back in 5th on the rail, came under pressure rounding home bend, switched out for a run over 100m and ran on to be nearest at finish.",2022-01-05,7
4,5,CALIFORNIA RAD  (D147),A Badel,B/TT,"Pressed forward from a wide gate, travelled prominently 2-wide and became 2L 3rd 800m out, in similar position entering home straight, one-paced on the rail.",2022-01-05,7
5,1,SILVER FIG  (B025),L Ferraris,B/TT,"Slowly away, recovered steadily along the rail to reach worse than midfield in 7th over 6L back, slightly further behind when pace quickened approaching home bend, baulked for a run until the 250m, produced good late impression.",2022-01-05,7
6,9,SHINING GEM  (C058),K C Leung,B,"Settled well behind, widest runner turning into home straight, ran on well down the centre of the track to be nearest at finish.",2022-01-05,7
7,7,KA YING MASTER  (C240),C L Chau,TT,"Broke well from a wide gate, pressed forward 3-wide to be up with the pace, disputed lead passing the 800m before race leader quicken up the pace approaching home bend, found no extra inside final 200m.",2022-01-05,7
8,4,GRATEFUL HEART  (D278),C Wong,CP/TT,"Began well, soon taken back to 6th some 5L back, drifted further away from the lead when pace quickened approaching home bend, kept on steadily in straight without threatening.",2022-01-05,7
9,6,HONG KONG WIN  (C333),J Moreira,--,"Broke well but soon taken back to worse than midfield in 7th or 8th, commenced move on top of home bend over 400m out, made no impression from 3-wide into straight.",2022-01-05,7
10,10,HELENE WISDOM STAR  (D460),M L Yeung,H/B1/TT,"Soon taken back to last from a wide gate, never a factor.",2022-01-05,7
1,3,THE RUNNER  (D042),M F Poon,V,"Jumped well, held back to sit in 4th spot, 8Ls to make up on runaway leader at 400M, closed off strongly to lead nearing 50M, pulled away from runner up late.",2022-01-05,8
2,8,SPECIAL M  (E271),V Borges,B/TT,"Settled down in 3rd 5-6Ls behind the runaway leader, made good headway on straightening, not finishing pace of winner final 100M, hung on for 2nd.",2022-01-05,8
3,6,EXCELLENT CHARIOT  (D156),K Teetan,B/TT,"Taken across behind runners, reserved in last over 10Ls behind runaway leader, closed off final 400M fastest, got up for 3rd near 50m, nearest finish.",2022-01-05,8
4,1,FAMILY FOLKS  (D505),A Hamelin,CP,"Held up midfield, 9Ls behind runaway leader at 400M, stayed on mildly in the run home, held ground final 100M.",2022-01-05,8
5,4,YOU'REMYEVERYTHING  (E413),J Moreira,TT,"Restrained to race behind midfield in a fast run race, plenty to do leaving home turn, stayed on mildly to the line, not reached leaders.",2022-01-05,8
6,9,EQUILIBRIUM TURBO  (E195),A Badel,H1,"Began only fairly, held up near last in a fast run race, made some progress from 300M but never reached contention.",2022-01-05,8
7,11,BLISSFUL LIFE  (G079),H Bentley,TT1,"Held up in mid-division along the fence, 9Ls behind runaway leader at 400M, kept on fairly in the straight, never near to challenge.",2022-01-05,8
8,10,HARMONY N HOME  (C531),M Chadwick,--,"Dropped back from wide draw, held up near last over 10Ls behind the runaway pacesetter, ran home fairly over final 300M, never involved.",2022-01-05,8
9,2,JOLLY GOOD HEART  (D366),C L Chau,--,"Raced fiercely after ridden along to obtain the lead from wide draw, opened up a big lead middle stages, had nothing left and weakened noticeably over final 200M. (Jockey questioned.)",2022-01-05,8
10,5,HIGH RISE SOLDIER  (C511),C Y Ho,PC,"Jumped on terms, unable to slot in from draw 10, travelled wide no cover behind midfield throughout the race, made no progress turning into straight, never dangerous.",2022-01-05,8
11,12,KILLER INSTINCT  (G020),M L Yeung,TT,"Settled near the rear, over 10Ls behind runaway leader middle stages, failed to finish off on straightening.",2022-01-05,8
12,7,GOODLUCK GOODLUCK  (B188),K C Leung,--,"In 2nd place behind the runaway leader, dropped away rapidly from 200M to finish last. (Irregular Heart Rhythm).",2022-01-05,8
1,9,CINQUANTE CINQ  (B404),C L Chau,B/TT-,"Began well, raced slightly better than midfield on the inside, easy run on turn, kept to inside after straightening, hit the front 150M, ran on strongly to the line and scored.",2022-01-05,9
2,1,TIANCHI MONSTER  (B350),J Moreira,--,"Moderately away, raced towards rear on the inside, commenced move 450M, made good progress in straight to take 2nd.",2022-01-05,9
3,3,SAVVY KINGMAN  (D416),B Shinn,--,"Bumped start, raced better than midfield on the outside, carried wider from 600M, 2 to 3 lengths back turning in, finished off well to take a place without threatening.",2022-01-05,9
4,8,FAST PACE  (C427),L Ferraris,H,"Began smartly from gate 1, positioned 2 lengths behind the leader on rail, angled out 600M, a bit closer on turn, kept on well early in straight, peaked 100M, ran on evenly to the line.",2022-01-05,9
5,11,THE ANOMALY  (E113),M L Yeung,--,"Jumped well from gate 11, sent forward to take the lead, travelled well to turn, peaked and headed 150M, weakened final 100M.",2022-01-05,9
6,7,VINCY  (B213),M Chadwick,SR-/B2/TT,"Bumped start, raced behind midfield on the inside, hard ridden after passing 500M, made minor progress in straight.",2022-01-05,9
7,12,ROMANTIC COMBO  (D271),K Teetan,B/TT,"Taken back from the widest draw, raced at tail, still 9 lengths back on turn, made good progress in straight to be nearest on line.",2022-01-05,9
8,10,WORLD FAMOUS  (C288),K C Leung,XB-/V1,"Shifted in at start, raced in 2nd, 2 wide, 3/4L back on turn, showed limited response early in straight, weakened final 150M.",2022-01-05,9
9,6,GIFT OF LIFELINE  (C172),M F Poon,B,"Slightly Inconvenienced at start, raced at rear, 9 lengths back, still 8 lengths back on turn, very wide into straight, made some progress in the run home.",2022-01-05,9
10,4,FLYING TURBO  (G190),H Bentley,B,"Moderately away, raced 2 wide slightly behind midfield, 6 lengths back turning in, finished off evenly.",2022-01-05,9
11,2,CHAMPION DRAGON  (G070),C Y Ho,H/TT,"Began fairly, raced 2 wide behind midfield, commenced move 500M, very wide turning in, failed to close off in straight. (See Racing Incidents.)",2022-01-05,9
12,5,WEALTHY DELIGHT  (D424),A Badel,B1,"Jumped with them, raced 2 wide in midfield, peaked on turn, showed no response in straight, eased final 150M. (See Racing Incidents.)",2022-01-05,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-01-05,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-01-05,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-01-05,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-01-05,13
1,3,TAKINGUFURTHER  (C131),C L Chau,V,"Began well, raced better than midfield on the inside, easy run on turn, finished off strongly to score.",2022-01-09,1
2,10,GOLDEN MISSION  (C106),M Chadwick,P-/B2,"Fast into stride, sent forward to take the lead, travelled comfortably to turn, kept on well early in straight, peaked and headed 50M, weakened gradually thereafter, finished 2nd.",2022-01-09,1
3,11,XIANG LAN QI  (C167),M F Poon,B-/V1/TT,"Average to begin, raced 2 wide in midfield, there to turn, finished off well to take a place, nearest on line.",2022-01-09,1
4,8,ALLOY STAR  (D053),K C Leung,B,"Crowded on jumping, raced towards rear on the inside, angled out 550M, made very good progress in straight to make frame, nearest on line.",2022-01-09,1
5,9,RAGING BLAZE  (E258),V Borges,P-/TT,"Moderately away from gate 1, positioned on rail in midfield, saved ground on turn, angled out 450M, made some progress in straight without threatening.",2022-01-09,1
6,1,TOWARDS SUCCESS  (E036),H W Lai,H-/TT,"Made contact at start, raced at tail, 9 lengths back, moved a bit closer along the rail on turn, made some headway early in straight, peaked on run 150M, ran on evenly to the line.",2022-01-09,1
7,6,TELECOM MISSILE  (D209),K Teetan,B/TT,"Taken back from gate 12, raced at rear on the outside, very wide turning in, made some headway in straight. (See Racing Incidents.)",2022-01-09,1
8,4,EVER JOY  (E295),L Ferraris,CP-/XB-/BO1,"Jumped with them, raced 2 wide better than midfield, there to turn, peaked early in straight, one-paced thereafter.",2022-01-09,1
9,2,TRONIC MIGHTY  (E210),J Moreira,B-/XB-,"Slightly hampered at start, raced behind midfield on the inside, angled out 600M, 5 lengths back turning in, made no impression in straight.",2022-01-09,1
10,7,GARLIC HERO  (D160),K H Chan,E/TT,"Began awkwardly, raced in 2nd, 2 wide, same position on turn, peaked early in straight, weakened final 250M. (See Racing Incidents.)",2022-01-09,1
11,12,SUNNY SMILE  (D074),H T Mo,H2/TT,"Shifted out at start, raced 2 wide towards rear, angled out 550M, last turning in, made no impression in straight.",2022-01-09,1
12,5,FULL SAILING  (C337),C Wong,B,"Away with them, raced slightly behind midfield on the outside, no cover throughout, gradually dropped towards rear after passing 600M, weakened early in straight.",2022-01-09,1
