Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
3,11.0,SOUNDS EXCELLENT (CK259),W M Lai,K L Man,113,1061,7,1-1/4,12 10 11 10 3,1:48.79,8.4,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
4,5.0,LIBERTY VALANCE (N124),O Doleuze,C W Chang,121,1123,5,1-1/4,9 8 9 8 4,1:48.79,10.0,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
5,8.0,CHANCELLOR (M347),K C Leung,A S Cruz,114,1093,11,1-3/4,1 1 1 1 5,1:48.85,22.0,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
6,7.0,REAL GENEROUS (M193),W C Marwing,C H Yip,118,1089,10,2,10 12 12 12 6,1:48.91,3.4,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
7,4.0,SUNSHINE DAY (N116),M Chadwick,A S Cruz,119,1008,9,2-3/4,4 2 2 3 7,1:48.99,4.2,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
8,12.0,LET'S GOAL (M061),T H So,A S Cruz,111,1104,4,6-3/4,2 3 4 4 8,1:49.65,19.0,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
9,6.0,PEPPERMINT (M192),B Prebble,C Fownes,121,1069,3,7-3/4,5 5 7 7 9,1:49.80,11.0,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
10,1.0,SUPER CITY (N256),M Zahra,K L Man,133,1037,8,11-1/4,11 11 10 11 10,1:50.38,99.0,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
11,2.0,FLYING CHAPARRAL (M245),T Angland,B K Ng,133,1164,12,14,6 6 5 5 11,1:50.82,38.0,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
12,9.0,DRAGON VICTORY (CL325),M L Yeung,A Lee,113,1218,2,23-1/4,7 7 6 9 12,1:52.28,19.0,2012/06/09,ST,6,Class 3,1800M,80-60,GOOD,"TURF - ""C"" Course",14.19,37.64,1:01.33,1:25.22,1:48.57,,14.19,23.45,23.69,23.89,23.35,nan
1,9.0,STREET CAT (CK037),M L Yeung,T K Ng,114,1118,4,-,11 10 1,0:56.50,79.0,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
2,10.0,ZEZAO (CK180),T Clark,R Gibson,117,1189,5,N,8 8 2,0:56.57,2.9,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
3,2.0,BOULD MOVER (M120),A Suborics,A S Cruz,131,1108,3,1-1/2,5 2 3,0:56.75,12.0,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
4,4.0,PO CHING KING (M342),M Chadwick,A S Cruz,119,1144,7,2-1/2,1 4 4,0:56.91,5.8,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
5,6.0,FLYING TOGETHER (M200),M Zahra,K L Man,120,1092,11,3,7 5 5,0:56.99,11.0,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
6,7.0,DEMON DEMON (N292),Z Purton,Y S Tsui,120,1141,2,3,6 3 6,0:56.99,18.0,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
7,5.0,FASTPLUS HERO (N041),M Du Plessis,D Cruz,120,1182,6,3,2 1 7,0:57.00,4.3,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
8,11.0,IMPECCABLE (CL383),H W Lai,P F Yiu,111,1084,9,3-1/4,3 6 8,0:57.03,20.0,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
9,8.0,MEGA (N243),C K Tong,Y S Tsui,115,1176,1,4-1/4,10 9 9,0:57.19,50.0,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
10,1.0,HAPPY YEAH YEAH (M085),T Angland,A Lee,133,1142,10,4-3/4,4 7 10,0:57.25,8.9,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
11,3.0,ALPHA GLORY (N114),B Prebble,K L Man,122,1018,8,6-1/4,9 11 11,0:57.52,17.0,2012/06/09,ST,7,Class 3,1000M,80-60,GOOD,"TURF - ""C"" Course",13.22,34.05,56.50,,,,13.22,20.83,22.45,nan,nan,nan
1,2.0,BLAZE KING (CK104),M Chadwick,A S Cruz,125,1174,12,-,1 1 1,0:55.75,5.1,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
2,11.0,LONDON CHINA TOWN (CL236),K C Leung,K L Man,114,1032,11,1-1/2,5 5 2,0:55.97,23,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
3,7.0,BEAR HERO (M220),W C Marwing,D E Ferraris,119,1170,3,2,9 7 3,0:56.07,2.8,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
4,10.0,EARL OF LEITRIM (N006),M Du Plessis,J Size,116,1093,5,2-1/2,10 8 4,0:56.14,8.5,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
5,12.0,SIR EAGLES (M403),T Clark,S Woods,116,1103,4,2-3/4,11 10 5,0:56.19,7,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
6,8.0,GOOD BOY BOY (CK388),Z Purton,P O'Sullivan,120,1221,9,2-3/4,3 2 6,0:56.20,14,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
7,3.0,CALIFORNIA CHOICE (M114),A Suborics,A S Cruz,126,1232,6,3-1/4,6 6 7,0:56.27,22,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
8,6.0,VITAL FLYER (CK373),O Doleuze,C W Chang,120,1198,7,4-3/4,8 9 8,0:56.51,11,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
9,14.0,HAWTHORNE (CL136),C W Wong,P F Yiu,111,1062,13,5,2 4 9,0:56.57,23,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
10,1.0,SMART GIANT (CL405),M Zahra,J Moore,133,1078,2,5-1/4,13 12 10,0:56.59,33,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
11,9.0,LEELI'S STAR (N219),T H So,R Gibson,115,1039,10,5-1/4,4 3 11,0:56.60,53,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
12,13.0,HI MOLLY (N355),W M Lai,Y S Tsui,111,1105,8,5-1/2,7 11 12,0:56.63,67,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
13,4.0,TURBO KING (CL320),B Prebble,K L Man,122,1051,1,6-1/2,12 13 13,0:56.78,20,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
WV,5.0,AMIGO (CK358),C K Tong,C W Chang,119,---,---,---,---,---,---,2012/06/09,ST,8,Class 1,1000M,105-80,GOOD,"TURF - ""C"" Course",13.19,33.63,55.75,,,,13.19,20.44,22.12,nan,nan,nan
1,5.0,SEA DIAMOND (N237),T Clark,J Moore,123,1176,1,-,4 4 4 1,1:23.16,2.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
2,10.0,CLASSIC JEWELLERY (M329),T Angland,J Size,120,1014,7,1/2,6 7 3 2,1:23.26,9.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
3,2.0,HAPPY HA HA (M381),M L Yeung,A Lee,127,1014,4,2-3/4,7 6 7 3,1:23.59,13.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
4,1.0,OPEN SESAME (CL091),M Chadwick,A S Cruz,131,1009,12,2-3/4,13 14 13 4,1:23.62,20.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
5,12.0,DOUBLE DRAGON (CK019),W M Lai,D Cruz,113,1027,3,3,1 1 1 5,1:23.65,13.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
6,14.0,ELECTRONIC FORTUNE (N097),K C Leung,K L Man,113,1043,10,3-1/4,8 9 8 6,1:23.67,8.1,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
7,6.0,FINN MACCOOL (CK072),T H So,D E Ferraris,118,1073,11,4-3/4,12 11 10 7,1:23.92,30.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
8,3.0,WINNING APEX (N128),O Doleuze,C W Chang,128,1023,5,6-1/2,5 5 6 8,1:24.19,11.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
9,11.0,WINNING INSTINCT (N121),M Zahra,C W Chang,120,1051,13,7,14 13 14 9,1:24.29,46.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
10,13.0,ENDURING (N149),M Du Plessis,A Schutz,115,1103,6,7-1/4,9 8 9 10,1:24.34,58.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
11,4.0,APOLLO CAVALIER (N262),C K Tong,Y S Tsui,122,1057,2,8,2 2 2 11,1:24.44,56.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
12,7.0,LUCKY CHOICE (N227),W C Marwing,K W Lui,121,980,8,9-3/4,10 12 12 12,1:24.72,71.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
13,8.0,POLYMER WIN (M399),Z Purton,P F Yiu,121,1178,14,10-3/4,3 3 5 13,1:24.89,32.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
14,9.0,STEP FASTER (N295),B Prebble,C Fownes,121,1044,9,11-3/4,11 10 11 14,1:25.05,18.0,2012/06/09,ST,9,Class 3,1400M,80-60,GOOD,"TURF - ""C"" Course",13.53,36.09,1:00.45,1:23.16,,,13.53,22.56,24.36,22.71,nan,nan
1,3.0,TIME AFTER TIME (M259),B Prebble,J Moore,130,1113,12,-,9 11 7 1,1:22.32,4.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
2,9.0,KEEN WONGCHOY (CL223),A Suborics,A Schutz,119,1058,2,HD,6 6 5 2,1:22.35,5.7,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
3,8.0,FLEET COMMAND (CK077),T H So,D E Ferraris,116,1138,5,N,4 4 3 3,1:22.38,17.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
4,6.0,EL ZONDA (CK132),T Angland,A S Cruz,123,1077,4,1-1/2,8 7 6 4,1:22.55,29.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
5,11.0,I SMELL MONEY (M019),M L Yeung,J Size,113,1148,1,1-3/4,3 3 4 5,1:22.58,8.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
6,7.0,NEW GLORY (CK304),O Doleuze,R Gibson,120,1231,6,2-1/2,1 1 1 6,1:22.72,29.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
7,5.0,KYARA (CL423),T Clark,J Moore,125,1096,3,2-1/2,11 9 9 7,1:22.73,6.7,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
8,14.0,GROOVY (CL401),C W Wong,C H Yip,111,1191,7,4-1/2,12 13 12 8,1:23.04,38.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
9,12.0,TOPSPIN EXPRESS (N004),M Du Plessis,D Cruz,114,1047,11,6-1/4,10 10 11 9,1:23.32,54.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
10,10.0,KING'S FOLKS (N296),W C Marwing,C W Chang,118,1064,14,6-3/4,14 12 13 10,1:23.41,21.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
11,13.0,RUMBA KING (M172),W M Lai,Y S Tsui,112,1131,10,7,5 5 8 11,1:23.42,17.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
12,4.0,REGENCY LUCK (M291),M Chadwick,A S Cruz,124,1189,8,7-1/4,2 2 2 12,1:23.47,17.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
13,1.0,CHATER WAY (CL093),Z Purton,D E Ferraris,133,1173,13,10,13 14 14 13,1:23.90,6.3,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
14,2.0,PIZZAZZ (CL145),K C Leung,P O'Sullivan,128,1187,9,11-1/2,7 8 10 14,1:24.17,33.0,2012/06/09,ST,10,Class 2,1400M,100-80,GOOD,"TURF - ""C"" Course",13.70,36.47,59.61,1:22.32,,,13.70,22.77,23.14,22.71,nan,nan
1,7.0,BLESS US ALL (CK086),K C Leung,T W Leung,124,1149,7,-,10 10 1,1:10.93,9.7,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
2,3.0,SEIZE THE DAY (CJ152),W C Marwing,Y S Tsui,130,1070,3,1-1/4,4 4 2,1:11.14,8.1,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
3,6.0,FASCINATING SMILE (CK335),B Prebble,P O'Sullivan,128,1009,10,3,1 1 3,1:11.39,5.2,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
4,11.0,CRIMSON (N025),M Du Plessis,D J Hall,119,1071,4,3,6 6 4,1:11.42,14.0,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
5,10.0,ASMODAI (M101),Z Purton,B K Ng,119,1052,12,3-3/4,3 2 5,1:11.51,7.9,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
6,1.0,CAGA SPIRIT (CK287),T Clark,R Gibson,133,1078,6,3-3/4,9 9 6,1:11.53,5.5,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
7,8.0,LINKED WIN (CL042),M L Yeung,A Lee,121,1066,11,4,12 12 7,1:11.56,24.0,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
8,5.0,EASY TRACK (N039),A Suborics,C H Yip,128,1207,1,5-1/2,7 8 8,1:11.83,18.0,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
9,12.0,WORLD WAY (CL202),W Pike,S Woods,115,1216,9,7,11 11 9,1:12.07,26.0,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
10,4.0,BINGO BINGO (CL196),M Chadwick,D Cruz,126,1151,8,7-1/2,8 7 10,1:12.12,6.3,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
11,9.0,HEY HA MASTER (CL208),T H So,K L Man,117,1014,2,9-1/2,5 5 11,1:12.47,11.0,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
12,2.0,GOLDEN INSIGHT (M180),C K Tong,T K Ng,131,1156,5,13-1/4,2 3 12,1:13.05,24.0,2012/06/13,HV,1,Class 5,1200M,40-20,GOOD TO YIELDING,"TURF - ""B"" Course",23.75,46.53,1:10.93,,,,23.75,22.78,24.40,nan,nan,nan
1,10.0,YOUNG SUPREME (CL074),M L Yeung,A Lee,110,1085,9,-,5 6 3 1,1:40.98,4.6,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
2,3.0,REAL DRAGON (M144),M Chadwick,A S Cruz,127,1082,7,1-1/4,2 2 2 2,1:41.19,9.6,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
3,1.0,KINGSTON ELITE (CL274),W M Lai,T K Ng,131,1101,11,1-1/2,4 4 5 3,1:41.21,3.8,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
4,7.0,MISTER HORSE (CL035),Z Purton,K L Man,119,991,4,1-1/2,8 7 6 4,1:41.23,8.6,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
5,6.0,MERACUS (M286),B Prebble,C Fownes,122,1006,6,2,1 1 1 5,1:41.29,10.0,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
6,12.0,HUA SHI (CK324),T H So,K W Lui,110,1072,1,2-1/4,10 9 8 6,1:41.33,19.0,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
7,11.0,SPEED RACER (CK207),M Du Plessis,B K Ng,114,1097,8,3,9 10 11 7,1:41.47,21.0,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
8,5.0,KOENIGSBERG (CL268),K C Leung,S Woods,124,1103,2,3-3/4,6 5 7 8,1:41.57,11.0,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
9,9.0,JUST GOOD (CL133),C K Tong,Y S Tsui,113,1073,10,4-1/2,11 12 12 9,1:41.70,13.0,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
10,4.0,CLASSA (CK267),H W Lai,L Ho,124,1107,12,5,12 11 10 10,1:41.80,21.0,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
11,2.0,JOLLY WONGCHOY (CH076),A Suborics,A Schutz,130,1165,5,5-3/4,3 3 4 11,1:41.89,11.0,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
12,8.0,FORTUNE BUNNY (CL310),W Pike,C H Yip,113,1037,3,8-1/4,7 8 9 12,1:42.32,33.0,2012/06/13,HV,2,Class 5,1650M,40-0,GOOD TO YIELDING,"TURF - ""B"" Course",27.92,51.95,1:16.47,1:40.98,,,27.92,24.03,24.52,24.51,nan,nan
1,7.0,MEGA CHAMPION (M149),M Chadwick,A S Cruz,128,1012,7,-,6 6 5 1,1:41.21,7.6,2012/06/13,HV,3,Class 4,1650M,60-40,GOOD TO YIELDING,"TURF - ""B"" Course",27.59,51.93,1:17.18,1:41.21,,,27.59,24.34,25.25,24.03,nan,nan
2,10.0,SOHNA (CG183),M L Yeung,P F Yiu,121,1158,10,1-1/4,8 8 7 2,1:41.38,11.0,2012/06/13,HV,3,Class 4,1650M,60-40,GOOD TO YIELDING,"TURF - ""B"" Course",27.59,51.93,1:17.18,1:41.21,,,27.59,24.34,25.25,24.03,nan,nan
3,5.0,SUNNY MORE (M150),B Prebble,J Moore,131,1157,11,2,5 3 2 3,1:41.49,7.0,2012/06/13,HV,3,Class 4,1650M,60-40,GOOD TO YIELDING,"TURF - ""B"" Course",27.59,51.93,1:17.18,1:41.21,,,27.59,24.34,25.25,24.03,nan,nan
4,1.0,TOM'S EIGHTH (CL087),W Pike,A T Millard,133,1141,6,2-1/2,10 10 11 4,1:41.58,15.0,2012/06/13,HV,3,Class 4,1650M,60-40,GOOD TO YIELDING,"TURF - ""B"" Course",27.59,51.93,1:17.18,1:41.21,,,27.59,24.34,25.25,24.03,nan,nan
5,2.0,CONNOISSEUR'S PICK (M118),W C Marwing,L Ho,132,1146,1,2-3/4,9 9 10 5,1:41.63,3.0,2012/06/13,HV,3,Class 4,1650M,60-40,GOOD TO YIELDING,"TURF - ""B"" Course",27.59,51.93,1:17.18,1:41.21,,,27.59,24.34,25.25,24.03,nan,nan
6,12.0,HOME WITH GLORY (CL171),H W Lai,T W Leung,115,1084,3,4,12 11 9 6,1:41.86,6.3,2012/06/13,HV,3,Class 4,1650M,60-40,GOOD TO YIELDING,"TURF - ""B"" Course",27.59,51.93,1:17.18,1:41.21,,,27.59,24.34,25.25,24.03,nan,nan
7,11.0,VILASOL (CK303),T H So,B K Ng,121,1063,2,6,11 12 12 7,1:42.17,12.0,2012/06/13,HV,3,Class 4,1650M,60-40,GOOD TO YIELDING,"TURF - ""B"" Course",27.59,51.93,1:17.18,1:41.21,,,27.59,24.34,25.25,24.03,nan,nan
