Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Handicap,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
2,6.0,GOOD SHOT (C364),C Schofield,D J Hall,127,1004,6,1,9 6 2,1:10.22,14.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
3,3.0,SIMPLY FLUKE (C352),C L Chau,D J Whyte,124,1105,11,3-1/2,12 9 3,1:10.64,14.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
4,9.0,MANAGEMENT SUPREME (D248),C Y Ho,K W Lui,124,1101,10,4-1/4,4 3 4,1:10.74,8.5,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
5,5.0,GOODLUCK GOODLUCK (B188),K C Leung,W Y So,128,1256,5,7-1/2,2 2 5,1:11.26,4.3,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
6,2.0,SPRINT FORWARD (C353),K H Chan,D A Hayes,126,1083,8,7-1/2,10 10 6,1:11.27,18.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
7,12.0,ALLOY KING (D287),M L Yeung,K H Ting,118,1084,12,10-1/4,1 1 7,1:11.68,186.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
8,11.0,SUNNY SMILE (D074),H W Lai,D E Ferraris,119,987,7,12,11 11 8,1:11.99,397.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
9,7.0,PAKISTAN ZINDABAD (D312),A Hamelin,A S Cruz,125,1149,3,12-1/4,6 8 9,1:12.03,24.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
10,4.0,FOCUS (C254),V Borges,P F Yiu,128,1081,9,13-1/2,7 7 10,1:12.21,85.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
11,8.0,SPICY SO GOOD (E118),A Badel,C S Shum,125,1141,4,14-1/2,3 4 11,1:12.37,11.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
12,10.0,TOP MILITARY (B424),K Teetan,T P Yung,124,1137,2,20,8 12 12,1:13.26,15.0,2020/12/02,HV,5,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""A"" Course",23.37,45.93,1:10.06,,,,23.37,22.56,24.13,nan,nan,nan
1,7.0,HANDSOME BO BO (B119),B Shinn,C S Shum,125,1212,11,-,7 5 1,0:56.88,31.0,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
2,6.0,WE THE SOUTH (D149),J Moreira,F C Lor,127,1130,7,1/2,1 1 2,0:56.96,3.7,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
3,9.0,FLYING GENIUS (D071),C L Chau,A S Cruz,114,1188,2,3/4,4 4 3,0:57.02,3.2,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
4,4.0,HARMONY AND RICH (D110),A Badel,W Y So,128,1094,8,3-3/4,3 2 4,0:57.49,5.5,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
5,10.0,THOU SHALL SING (B047),C Y Ho,K W Lui,117,1100,12,5-1/4,10 10 5,0:57.71,77.0,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
6,3.0,MR LUMIERES (B179),C Wong,D J Hall,124,1114,3,5-1/2,6 7 6,0:57.76,79.0,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
7,2.0,PROPICE (E135),K Teetan,C Fownes,130,1108,4,5-3/4,9 8 7,0:57.80,5.5,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
8,11.0,WILD WEST WING (C381),V Borges,J Size,115,1070,9,6,11 11 8,0:57.84,10.0,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
9,8.0,MOMENT OF POWER (V138),N Callan,P O'Sullivan,122,1100,5,6-1/4,2 3 9,0:57.87,32.0,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
10,5.0,MAGIC LEGEND (A170),K C Leung,K L Man,128,1035,6,7-1/2,8 9 10,0:58.07,49.0,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
11,12.0,CHIKORITA (D230),H W Lai,C W Chang,114,1289,10,8,12 12 11,0:58.17,210.0,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
12,1.0,GENTLE BREEZE (B343),K H Chan,P F Yiu,126,1188,1,14-1/2,5 6 12,0:59.20,16.0,2020/12/02,HV,6,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""A"" Course",12.60,33.91,56.88,,,,12.60,21.31,22.97,nan,nan,nan
1,12.0,MURRAY'S PARTNERS (B426),K Teetan,C H Yip,115,1148,8,-,10 10 9 6 1,1:49.50,6.6,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
2,2.0,NAMJONG PLUS (B048),A Hamelin,Y S Tsui,131,1098,2,HD,8 7 6 5 2,1:49.53,8.3,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
3,4.0,CLEMENT LEGEND (B137),C Y Ho,C S Shum,120,1137,12,1/2,12 12 12 10 3,1:49.58,20.0,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
4,9.0,RED ELYSEES (A005),K C Leung,K L Man,117,1153,11,2-1/4,1 1 1 1 4,1:49.85,12.0,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
5,7.0,DIVINE UNICORN (C269),M L Yeung,W Y So,118,1190,4,2-1/4,6 8 10 12 5,1:49.85,39.0,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
6,1.0,TASHIDELEK (C084),A Badel,D J Whyte,133,1153,7,2-3/4,7 2 2 2 6,1:49.93,5.8,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
7,5.0,SUPER ELEGANCE (C183),C Schofield,K H Ting,120,1088,10,3,11 11 11 11 7,1:49.99,6.8,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
8,8.0,PEACH BLOSSOMS (D202),H W Lai,D J Hall,117,1099,1,3-1/4,3 5 4 3 8,1:50.01,82.0,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
9,3.0,BLASTOISE (C450),C L Chau,D E Ferraris,122,1088,3,3-3/4,4 6 7 8 9,1:50.10,4.7,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
10,10.0,STIMULATION (B351),V Borges,A S Cruz,116,1046,9,4,9 9 8 9 10,1:50.13,8.4,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
11,6.0,CHEERFUL LEADER (C394),T Piccone,P F Yiu,118,1092,5,6-1/4,2 4 3 4 11,1:50.51,10.0,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
12,11.0,SUPERBELLA (D128),K H Chan,F C Lor,112,1109,6,10,5 3 5 7 12,1:51.11,39.0,2020/12/02,HV,7,Class 3,1800M,80-60,GOOD,1.0,"TURF - ""A"" Course",13.76,36.52,1:00.47,1:25.26,1:49.50,,13.76,22.76,23.95,24.79,24.24,nan
1,7.0,LE TERROIR (B403),C Y Ho,K W Lui,121,1102,4,-,7 6 1,1:10.03,4.4,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
2,6.0,SCORES OF FUN (D335),J Moreira,J Size,123,1115,7,1/2,1 1 2,1:10.11,3.1,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
3,9.0,HARRIER JET (T372),V Borges,P O'Sullivan,118,1144,6,1,4 4 3,1:10.20,20,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
4,2.0,MIG ENERGY (C376),C L Chau,A S Cruz,125,1139,2,1-1/4,6 7 4,1:10.23,4.2,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
5,1.0,SPARKLING DRAGON (B033),K C Leung,A T Millard,133,1127,1,2-1/4,2 3 5,1:10.40,6.7,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
6,5.0,DIVINE REGULUS (D475),T Piccone,W Y So,123,1112,12,2-1/2,10 10 6,1:10.45,198,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
7,4.0,COMPASSION SPIRIT (D167),M L Yeung,K L Man,123,1095,5,3,5 5 7,1:10.51,13,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
8,12.0,WINNING FEELING (C324),A Badel,D E Ferraris,114,1343,9,3,3 2 8,1:10.52,12,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
9,10.0,TOP SCORE (V357),H W Lai,C W Chang,115,1141,8,3-1/4,9 8 9,1:10.55,166,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
10,8.0,GREEN REIGN (D140),K Teetan,C Fownes,122,1141,11,3-1/2,12 11 10,1:10.60,18,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
11,11.0,TAKINGUFURTHER (C131),C Wong,K H Ting,109,1102,10,7-1/4,11 12 11,1:11.20,91,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
12,3.0,CABLE SPEED (D459),A Hamelin,R Gibson,123,1158,3,7-3/4,8 9 12,1:11.27,187,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
WV,,ARES (D125),K Teetan,F C Lor,118,---,---,---,---,---,---,2020/12/02,HV,8,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""A"" Course",23.68,46.89,1:10.03,,,,23.68,23.21,23.14,nan,nan,nan
1,7.0,CROWN AVENUE (V378),A Hamelin,C H Yip,122,1179,4,-,6 3 3 3 1,1:48.98,6.5,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
2,1.0,EZRA (C056),C Schofield,A T Millard,133,1109,8,3/4,4 5 4 5 2,1:49.12,9.5,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
3,6.0,DOUBLE TAKE (D205),J Moreira,C Fownes,123,1179,9,3/4,9 8 8 7 3,1:49.13,3.3,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
4,2.0,UNITE SPIRIT (C494),K Teetan,D E Ferraris,132,975,2,1,5 6 6 6 4,1:49.14,8.8,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
5,5.0,KING'S RACE (C249),T Piccone,K H Ting,127,1225,10,3,1 1 1 1 5,1:49.47,47.0,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
6,10.0,CALIFORNIA LEGEND (B363),V Borges,A S Cruz,116,1139,6,4-1/2,2 2 2 2 6,1:49.72,15.0,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
7,9.0,SWEETLY BABY (D247),C Y Ho,C Fownes,119,1212,1,5,3 4 5 4 7,1:49.78,3.0,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
8,8.0,JIMMU (C266),K C Leung,Y S Tsui,122,1111,5,7-1/4,8 7 7 8 8,1:50.13,24.0,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
9,4.0,VOLPINO (B161),B Shinn,T P Yung,129,1123,7,10-1/2,10 10 10 10 9,1:50.66,30.0,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
10,3.0,LONDON LUCKYSTAR (C368),N Callan,D E Ferraris,131,1040,3,11-1/2,7 9 9 9 10,1:50.81,23.0,2020/12/06,ST,1,Class 4,1800M,60-40,GOOD,1.0,ALL WEATHER TRACK,13.62,36.79,1:01.02,1:24.81,1:48.98,,13.62,23.17,24.23,23.79,24.17,nan
1,11.0,TREASURE CHEST (D008),N Callan,P F Yiu,123,1061,2,-,3 1 1,1:09.31,4.7,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
2,5.0,STRATHCLYDE (V225),B Shinn,A T Millard,130,1203,1,2-3/4,6 5 2,1:09.76,5.8,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
3,4.0,WAYFOONG CHARMER (B437),K Teetan,P O'Sullivan,132,1109,10,5-3/4,8 8 3,1:10.23,6.9,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
4,10.0,SUPREME PATROL (C300),J Moreira,D E Ferraris,125,1215,7,5-3/4,4 3 4,1:10.24,8.9,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
5,7.0,FOX CHEUNGER (B187),C Y Ho,K W Lui,128,1005,8,7,12 11 5,1:10.44,26.0,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
6,12.0,TARGET FINDER (C154),H W Lai,C W Chang,113,1063,5,7-1/4,7 6 6,1:10.46,14.0,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
7,1.0,REGENCY POET (D010),C Schofield,K L Man,133,1221,3,8-1/4,2 4 7,1:10.64,5.9,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
8,8.0,MONEYMORE (B182),V Borges,D A Hayes,128,1072,9,9,9 7 8,1:10.74,17.0,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
9,3.0,VIVA COUNCIL (A190),C L Chau,L Ho,126,1165,4,13-3/4,1 2 9,1:11.53,6.0,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
10,9.0,TELECOM MISSILE (D209),A Hamelin,C H Yip,128,1260,6,15-1/4,5 9 10,1:11.74,31.0,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
11,2.0,SKY TREASURE (V401),H N Wong,Y S Tsui,130,1106,12,16-1/2,10 10 11,1:11.97,25.0,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
PU,6.0,STRONG PROMISE (C527),K C Leung,T P Yung,130,1068,11,---,11 12,---,216.0,2020/12/06,ST,2,Class 5,1200M,40-0,GOOD,1.0,ALL WEATHER TRACK,23.28,45.43,1:09.31,,,,23.28,22.15,23.88,nan,nan,nan
1,2.0,GOLFMAN STAR (D384),K H Chan,F C Lor,125,1181,3,-,2 2 1,1:09.11,5.5,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
2,12.0,HAPPY TANGO (D075),K Teetan,Y S Tsui,115,1210,7,N,1 1 2,1:09.15,12.0,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
3,10.0,DEMONS ROCK (B263),H T Mo,D J Hall,114,1067,11,1-3/4,9 9 3,1:09.37,40.0,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
4,9.0,WAR LORD (C113),J Moreira,J Size,118,1143,4,3-1/2,4 4 4,1:09.67,3.8,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
5,8.0,DOLLAR REWARD (A305),A Hamelin,C S Shum,121,1104,5,3-3/4,6 5 5,1:09.70,17.0,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
6,4.0,GOLD COMET (D306),C Schofield,A T Millard,125,1062,9,6,8 8 6,1:10.05,3.9,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
7,6.0,WINNING VOLATILITY (D499),K C Leung,K W Lui,125,1014,6,6-1/4,11 10 7,1:10.10,48.0,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
8,1.0,TELECOM PUMA (C181),C Y Ho,C Fownes,133,1155,10,9-1/2,7 6 8,1:10.65,6.4,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
9,5.0,RAINBOW LIGHT (E051),C L Chau,D J Whyte,118,1133,2,11-3/4,10 11 9,1:11.00,69.0,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
10,11.0,AFRICAN SKY (C195),H W Lai,T P Yung,115,1089,1,12-1/2,5 7 10,1:11.11,172.0,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
11,7.0,JOYFUL MOMENTS (T134),T Piccone,C W Chang,123,1171,12,15,12 12 11,1:11.52,42.0,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
12,3.0,CAPSULE KING (D490),N Callan,C H Yip,125,1111,8,15-1/2,3 3 12,1:11.60,7.6,2020/12/06,ST,3,Class 4,1200M,60-40,GOOD,1.0,ALL WEATHER TRACK,22.95,45.35,1:09.11,,,,22.95,22.40,23.76,nan,nan,nan
1,10.0,TURF BRILLIANT (C456),T Piccone,W Y So,125,1132,3,-,4 5 3 1,1:39.72,8.5,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
2,2.0,CIRCUIT NUMBER ONE (B373),C L Chau,A S Cruz,126,1068,4,2,2 2 2 2,1:40.03,7.1,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
3,13.0,PROUD SKY (V406),H W Lai,L Ho,113,1075,13,2,14 12 8 3,1:40.05,90.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
4,4.0,SKY GEM (C251),C Schofield,C Fownes,133,1213,11,2,12 8 5 4,1:40.06,43.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
5,12.0,KEEP WINNING (B331),C Wong,C W Chang,109,1136,2,2-1/4,1 1 1 5,1:40.10,8.3,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
6,7.0,SHINEALOT (C046),K Teetan,P O'Sullivan,129,1067,5,4-1/2,6 9 12 6,1:40.45,3.6,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
7,3.0,DRAGON COMMANDER (C208),J Moreira,Y S Tsui,133,1085,7,4-3/4,10 13 13 7,1:40.50,3.7,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
8,6.0,GENERAL DINO (A193),N Callan,R Gibson,130,1068,14,5-1/4,11 6 7 8,1:40.55,17.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
9,5.0,DAILY CHARM (D398),K H Chan,C S Shum,125,1104,6,6,8 10 10 9,1:40.68,40.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
10,9.0,SACRED TIMING (C387),V Borges,D A Hayes,125,1103,10,6-3/4,13 14 14 10,1:40.80,14.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
11,11.0,THE FULL BLOOM (V243),K C Leung,C H Yip,122,1116,12,7,3 7 9 11,1:40.86,37.0,2020/12/06,ST,4,Class 5,1650M,40-0,GOOD,1.0,ALL WEATHER TRACK,27.97,51.26,1:15.05,1:39.72,,,27.97,23.29,23.79,24.67,nan,nan
