Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
4,11,SUPREME HONG KONG  (M219),K Teetan,BO,"Sluggish early & rousted, raced 1 off with cover behind midfield, progress on turn, shaken up 400m, crowded 250m, kept on.",2013-10-16,5
5,2,MAROON PRINCE  (N413),W C Marwing,SR/XB,"Reared at break & last out, rolled 1 off to 2nd last at 1000m, ridden turning in, ran on centre track for minor gains.",2013-10-16,5
6,9,HELLO KIMBERLEY  (P205),H W Lai,TT,"Broke well, bustled to sit handy 3 wide no cover, under pressure home turn, plodded on tamely.",2013-10-16,5
7,12,HAPPY HOMING  (N182),K C Ng,B,"Awkward break, taken back to 3 wide with cover near rear, driven wide home turn, plugged on evenly.",2013-10-16,5
8,3,BERLINI  (P359),M Chadwick,H,"Started OK, raced rail near rear, niggled 700m, struggled in run home.",2013-10-16,5
9,5,GOLDEN GUNNERS  (N330),Z Purton,B1/TT,"Smart start & driven to race handy, rolled 2nd 1 off no cover 800m, ridden turning in, emptied 250m & faded thereafter.",2013-10-16,5
10,4,GOOD FRIENDS MAGIC  (N445),O Doleuze,--,"Broke OK, raced midfield 1 off with cover, ridden turning in, struggled in run to wire.",2013-10-16,5
11,10,JADE PIPPO  (P052),A Suborics,H/XB,"Sharp start, settled rail midfield, ridden 600m, found nothing & weakened tamely.",2013-10-16,5
12,7,IT CAN ONLY BE YOU  (P244),W M Lai,--,"Slow break, to tail 1000m, found nothing for pressure & never a factor.",2013-10-16,5
1,9,TURIN PEARL  (P267),O Doleuze,SR,"Pushed forward, settled 3Ls off the fast pace 2 wide, closed off strongly, dominated 250M.",2013-10-16,6
2,6,DANEWIN TIGER  (CL282),T Angland,--,"Eased back, 7Ls off the leader 3 wide, favoured by the fast tempo, dashed well 300M for 2nd.",2013-10-16,6
3,10,HAPPY CHAMPION  (N027),H W Lai,B1/TT,"Pushed but not muster on the slower part of track early, 5Ls off the leader 3-4 wide, progressed steadily in straight for 3rd.",2013-10-16,6
4,4,GREAT SKY  (N426),K Teetan,--,"At back, 8Ls off the leader 3-4 wide, benefited by the fast pace, made steady ground 200M.",2013-10-16,6
5,2,AFFLUENCE OF RAIN  (CL363),W C Marwing,B/TT,"Pushed but not muster on the slower part of track early, 5Ls off the leader 2-3 wide, suited by the fast pace but no progress.",2013-10-16,6
6,8,ORIENTAL PROSPER  (N100),M Chadwick,CP/TT,"Hard ridden to take rail and led by 2Ls at fast sectionals, harmed by the off rail bias, ran on well until 200M emptied.",2013-10-16,6
7,12,NOBODY BUT YOU  (M202),W M Lai,B,"Midfield, 4Ls off the fast pace 3 wide, out of fuel 250M.",2013-10-16,6
8,11,DEMOKLES  (P116),K C Ng,H/TT,"Hard ridden forward, 2.5Ls off the leader 2 wide, not suited by the fast pace and the off rail bias, weakened 300M.",2013-10-16,6
9,1,DREAM BUILDER  (M201),C Y Ho,TT,"Missed start badly, never joined competition.",2013-10-16,6
10,7,GLAMOROUS HONOUR  (P251),A Suborics,--,"Hard ridden to occupy the box seat, harmed by the fast tempo and the off rail bias, faded 400M.",2013-10-16,6
11,3,SKY MASCOT  (CL267),C Y Lui,B/XB,"Very slow away, never a factor.",2013-10-16,6
12,5,JOLLY GOOD STAR  (S003),C K Tong,TT1,"Hard ridden to keep up in midfield along the fence, harmed by the off rail bias, dropped off quickly 500M.",2013-10-16,6
1,3,GREEN ZONE  (M302),C Y Ho,B,"Jumped with field and ridden forward but wide. Joined leaders at turn, took lead on entering straight. Kicked clear 200m and kept on strongly.",2013-10-16,7
2,8,TURIN CHAMPION  (M060),K C Leung,XB,Ridden forward to sit outside leader at turn when pace slacked. Quickened nicely in straight but unable match winner.,2013-10-16,7
3,1,HYPERSONIC  (P176),O Doleuze,H/TT,"Steadied shortly after start, recovered and rolled forward. Lay in 500m when improving, kept on steadily in straight.",2013-10-16,7
4,6,WINNING INSTINCT  (N121),C K Tong,B,"Taken back from wide draw and last on settling. Well back entering straight, switched out and ran home strongly.",2013-10-16,7
5,4,BOULD MOVER  (M120),M Chadwick,TT,Ridden forward from wide draw and trapped wide into home bend. Kept on one-paced in straight without threatening.,2013-10-16,7
6,5,GREAT SPIRIT  (P037),A Suborics,--,"No early speed, raced tightly into turn, hampered 500m, held up in traffic, but kept on steadily when clear in straight.",2013-10-16,7
7,7,BUNDLE OF JOY  (P180),D Whyte,CP,"Jumped best and soon in lead. Joined by two others when dropped anchor around turn, gave ground soon after entering straight. (See Racing Incidents).",2013-10-16,7
8,2,GETAWAY GUY  (N142),W M Lai,--,Ridden vigorously to hold position but trapped 4-5 wide going into the home bend. Wide and one-paced in straight.,2013-10-16,7
9,12,PEARL STAR  (P334),K C Ng,--,"Taken forward from inside draw but still held 3-wide into turn. Checked 500m, losing position. One-paced final 400m.",2013-10-16,7
10,9,OVETT  (P351),K Teetan,TT,"Tardy at start but recovered quickly inside leader. Steadied 700m, rider lost balance 500m, gave ground soon after entering straight.",2013-10-16,7
11,11,CITY POWER  (M066),H W Lai,B/SR,"Began well but no early speed, dropping to midfield. Bumped and unbalanced 700m, hampered 500m. Found nothing in straight.",2013-10-16,7
12,10,DINING STAR  (P161),Z Purton,TT1,"Missed the start, then ridden up to hold rail in midfield. Bumped and unbalanced 700m, hampered 500m, gave ground quickly in straight. (See Racing Incidents).",2013-10-16,7
1,12,NEW GLORY  (CK304),K Teetan,B,"Attended the pace, crossed to the lead nearing 600M, going well turning into straight, hard pressed 250M, gave everything and just held on.",2013-10-16,8
2,1,SILVER GRECIAN  (CL323),O Doleuze,H-/XB-/TT,"Slow to begin, travelled well in a rearward position, driven to chase winner 300M, ran on strongly final 200M and closed in on the leader with every stride, just held.",2013-10-16,8
3,3,BOBO DRAGON  (P147),Z Purton,B,"Away well, gained a position just behind leader and eventual winner, loomed a threat 350M, kept on well under urge but unable to make headway on winner, no extra final stages.",2013-10-16,8
4,2,BUNDLE OF LOVE  (N324),C Y Lui,P2,"Driven forward setting early pace, gave up the lead nearing home turn, kept on same pace when driven, held on for a non-threatening 4th.",2013-10-16,8
5,5,CELESTIAL CENTURY  (P172),K C Leung,XB/TT,"Restrained in mid-division along the 2-path, kept on same pace turning in, never a serious threat to leaders.",2013-10-16,8
6,7,RUMBA KING  (M172),H W Lai,P,"Crossed to a 3-wide position behind midfield, had to be nudged along 600M from home, made little progress final 300M, never troubled leaders.",2013-10-16,8
7,4,FAMILISTS  (M102),M L Yeung,B,"Dropped back to near the rear, made limited progress final 300M, never reached contention.",2013-10-16,8
8,8,SLICK BULLET  (N141),T Angland,P/XB,"Slowly away but soon recovered, saved ground on the inside and never far off from leaders, short of room early straight but not going the pace to challenge once a clear run presented.",2013-10-16,8
9,9,TALLEY CLOSE  (M280),W M Lai,BO/TT,"Began only fairly, went closer to pace under urge, 3-wide no cover turning home, kept on one pace, weakened towards finish.",2013-10-16,8
10,6,ETON BLITZ  (P329),G Mosse,--,"Caught 3-wide towards the rear from draw 12, never travelled and came under serious pressure from 600M, no impression.",2013-10-16,8
11,10,ROCKET LET WIN  (P330),M Chadwick,TT,"Settled behind midfield along the inside, not picked up turning home, soon beaten.",2013-10-16,8
12,11,WHY NOT  (N053),K C Ng,TT,"Dwelt, niggled along throughout but never going the pace, 8Ls off leaders passing 400M, never involved.",2013-10-16,8
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-10-16,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-10-16,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-10-16,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-10-16,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-10-16,13
1,12,SUPER BROTHER  (M299),Z Purton,B/TT,"Jumped fairly, soon picked up a prominent spot in 2nd off the rails, just outside the leader turning in, hit the front 200 metres out, won readily.",2013-10-20,1
2,5,LUCKY RED  (CJ059),W M Lai,--,"Driven along from a wide gate to hit the front out wide after first 200 metres, obtained rails run leaving the Rock, led until headed by winner 200 metres out, kept on.",2013-10-20,1
3,3,CHINA GOOD  (CL258),H W Lai,SR,"Jumped fairly, settled behind midfield, similar turning in, ran on to be nearest at finish.",2013-10-20,1
4,11,MARVEL PLUS  (CL281),M L Yeung,V,"Well there in 3rd on rails, inconvenienced when crossed by the leader coming out of far side, kept on same pace from a similar position into home straight.",2013-10-20,1
5,8,SHANGHAI PIONEER  (CL252),K C Leung,B-/CP2,"Jumped fairly, soon dropped well behind, remained similar into straight, ran on to be nearest at finish.",2013-10-20,1
6,6,SERENDIPITY  (CL394),J Moreira,B/TT,"Broke well in front, soon taken back to travel 2L back in 4th far side, 3-wide around the bend and into the straight, kept on one pace. (Lame next day)",2013-10-20,1
7,4,JUST MISTERE  (P012),G Mosse,H/P2,"Jumped well from a poor gate, soon taken back to race wide with cover behind midfield, commenced move around the bend but could make no impression in straight.",2013-10-20,1
8,10,KOWLOON EAST KING  (N215),C Y Lui,P-,"Began fairly, settled in midfield on rails, steadied coming out of far side and making home turn, kept on one pace.",2013-10-20,1
9,2,GREAT ALEXANDER  (P019),O Doleuze,B2/TT,"Niggled along in mid-division far side, inconvenienced coming onto home bend, just over 2L back in 5th turning in, ran home one-paced.",2013-10-20,1
10,1,GRACYTOM  (CL408),C Y Ho,B,"Soon dropped to last few, swung wide into straight, kept on same pace without quickening.",2013-10-20,1
11,9,INFINITE COURAGE  (P057),T H So,--,"Slowly away, ridden to soon join rear of field on rails, saved a lot of ground turning in, made no impression in straight.",2013-10-20,1
12,7,HAPPY GOAL  (N213),K C Ng,V,"Ridden along from the widest gate, soon dropped behind midfield while travelling wide without cover, dropped to tail-end into straight, never a danger.",2013-10-20,1
1,11,CHINA DELIGHT  (N148),M L Yeung,B,"Enjoyed the run of the race on the back of the speed, along the fence. Cruised to the front near the furlong and maintained a good gallop down the running.",2013-10-20,2
2,3,SUPER TEAM  (M036),J Moreira,B,Settled 3 back the paint with cover. Peeled out into clear running prior to the home turn and kept grinding away.,2013-10-20,2
3,7,YUAN'S FORTUNE  (CL021),A Suborics,B,"Settled just behind midfield, 2 deep with cover. Ran on soundly.",2013-10-20,2
4,2,RAY'S FAVOURITE  (CL045),G Mosse,B,"Worked forward and settled 1 out 1 back. Had every chance, kept whacking away.",2013-10-20,2
5,5,STEP HIGH  (N047),T Angland,--,Raced with the backmakers on the paint with cover. Made reasonable ground in the stretch.,2013-10-20,2
6,9,DYNAMIC CROSS  (CL426),K C Ng,B,Lead at a leisurely pace on the fence. Kicked clear early in the straight but gave way after the 100m.,2013-10-20,2
7,12,TOP POWER  (M272),W M Lai,--,"Camped midfield, 2 wide with cover. Was dour in the home straight.",2013-10-20,2
8,4,OPTIMIZATION STAR  (N179),D Whyte,B,"Travelled at the rear of the field, 2 deep with cover. Plugged away in the home stretch.",2013-10-20,2
9,10,MEGA CASTLE  (CL333),H W Lai,B,"Parked outside the leader, no cover. Had every possible hope, was a beaten horse early in the straight.",2013-10-20,2
10,1,EMPIRE CITY  (CL169),O Doleuze,B/XB2/TT-,"Settled in last position from a wide gate, on the rails with cover. Never ran on.",2013-10-20,2
11,8,DREAM PARTNER  (P160),K C Leung,CP1/TT,"Raced behind midfield, 1 off with cover. Failed to close off.",2013-10-20,2
12,6,ALL LUCKY  (P010),C Y Ho,TT,Travelled worse than midfield on the paint with cover. Struggled in the run home.,2013-10-20,2
1,7,TWIN TURBO  (M250),D Whyte,--,"Eased start, settled 6Ls behind the leader 2 wide with cover, finished off strongly to score by a neck.",2013-10-20,3
2,3,HOME WITH GLORY  (CL171),C Y Lui,B,"Hard ridden forward to take the fence and led by 1L, kicked 2Ls clear soon after straightening, beaten by a neck over the last few strides.",2013-10-20,3
3,1,ABLE MAGIC  (CL290),K C Leung,--,"Raced midfield, travelled 3.5Ls behind the leader 2 wide with cover, ran on well to get 3rd but without any threats to the first two.",2013-10-20,3
4,10,ALL THE WINNERS  (CL019),T H So,--,"Rolled forward to park outside the leader, found cover 800M, kept on one pace to the line for 4th.",2013-10-20,3
5,4,FLYING IN  (CK120),O Doleuze,B2/TT,"Eased back, settled 6Ls behind the leader on the fence, swung wide turning in, ran on ok.",2013-10-20,3
6,12,RISING POWER  (N294),J Moreira,P,"Settled in front of midfield about 3Ls off the leader on the fence, checked 250M, ran on only fairly.",2013-10-20,3
7,11,ZACHARY  (N146),H W Lai,CP/TT,"Raced in front of midfield, however trapped 3 wide with cover until 500M, 4 wide turning in, stayed on one pace until 100M weakened.",2013-10-20,3
8,6,REAL GENERAL  (M086),K C Ng,SR,"Raced midfield, travelled 5Ls behind the leader 3 wide with cover, never looked likely.",2013-10-20,3
9,2,FORTUNE BRAVO  (N054),A Suborics,B,"Settled in front of midfield about 3Ls off the leader 2 wide with cover, however hung in early straight, weakened thereafter.",2013-10-20,3
10,8,DRAGON BACHELOR  (P128),C Y Ho,H1/P1,"Raced midfield, settled 5Ls behind the leader on the fence, under pressure rounding the Home Turn, never ran on.",2013-10-20,3
11,5,WINNING BEAR  (N302),W C Marwing,H,"Taken back to rear from wide gate, never looked chance. (Bled 2nd time)",2013-10-20,3
12,9,LITTLE RAINFOREST  (N101),M L Yeung,B2/TT,"Camped handy, however trapped 3 wide without cover until 700M, then allowed to stride forward to share the lead, flattened badly soon after straightening.",2013-10-20,3
1,8,SIGHT BELIEVER  (P258),T Angland,B/H,"Broke well, sat fore of midfield 1 off with cover, progress to stalk lead 400m, shaken up & switched out 300m, strong run, led close home.",2013-10-20,4
2,10,BRILLIANT PROPOSAL  (N392),D Whyte,B,"Disputed early lead four wide, shuffled back 600m to handy 3 deep, sent on to press leaders final turn, led 150m, headed close home.",2013-10-20,4
3,2,CROESUS  (M297),C Y Lui,B,"Fair start, taken back to 1 off with cover near rear, progress into stretch, driven for solid late gains to grab 3rd late.",2013-10-20,4
4,9,SUNNY PEARL  (N434),Z Purton,XB/TT,"Broke OK, raced rail behind midfield, switched out for progress 500m, driven centre track & ran home soundly.",2013-10-20,4
5,11,OCEAN ROAR  (N317),O Doleuze,SR/H1,"Fast break, disputed lead 3-wide, settled 2nd 1 off 600m, driven home turn, one-paced & tapered in run.",2013-10-20,4
6,4,WHISTLE BLOWER  (P308),J Moreira,B/XB/TT,"Speed to dispute lead, led outright 800m, to rail 600m, driven turning in, all out & headed 150m, no extra.",2013-10-20,4
7,1,AMEDEO  (CK292),K C Ng,B/TT,"Fair break, settled midfield on rail, switched out 500m, driven home turn, stayed on evenly.",2013-10-20,4
8,7,FAIR WIND  (P349),G Mosse,--,"Slow start, raced last pair 1 off, at tail turning in, ran on through field for decent late headway.",2013-10-20,4
9,12,JUN HAO  (P209),C Y Ho,H,"Tardy start & rousted early on rail, raced last pair & niggled throughout, driven for progress 500m, boxed on one pace.",2013-10-20,4
10,6,CALL ME ACHIEVER  (N134),N Pinna,B,"Broke well, caught wide handy, taken off heels & lost ground 600m, very wide into stretch, plugged on same speed.",2013-10-20,4
11,3,HEARTILY TALK  (P091),H W Lai,CP,"Sharp break, raced prominently on rail, settled 1 back 600m, hard-ridden 430m, found nothing & faded tamely.",2013-10-20,4
12,5,ALWAYS WONDERFUL  (P347),K Teetan,XB1,"Speed from wide gate, disputed lead 5 wide, lost ground from 500m, hard-ridden near tail 300m, weakened out.",2013-10-20,4
1,9,ALL WIN BOY  (P171),A Suborics,H/TT,"Snagged back at break to rail behind midfield, switched out & ridden 300m, burst through to challenge 150m & driven to lead last strides.",2013-10-20,5
2,12,FRESH AIR  (CL206),D Whyte,--,"Sharp break, slipstreamed lead on rail 2L back, closed gap 400m, charged to lead down fence 200m, headed last strides.",2013-10-20,5
3,8,CAPITAL K  (M224),W C Marwing,--,"Fast start, stalked lead 1 off with cover, shuffled back 400m, shaken up 300m, boxed on to claim 3rd without threatening.",2013-10-20,5
4,4,DEMON DEMON  (N292),Z Purton,B-/TT,"Quick to stride, taken back to midfield 1 off with cover, scrubbed & shifted out home turn, closed well to just miss frame.",2013-10-20,5
5,6,GOOD HONG KONG  (M314),G Mosse,B1/TT,"Broke OK, restrained to race 2 wide behind midfield, widest into stretch & shaken up, solid closer without threatening.",2013-10-20,5
6,1,FUJIAN SPIRIT  (N397),J Moreira,B-/H-/TT-,"Missed start, detached at tail, closed to 7L last turning in & driven, switched out & ran on for sound inroads.",2013-10-20,5
7,11,MIGHTY EQUUS  (P112),K Teetan,B,"Awkward start & rousted early, raced 1 off with cover behind midfield, ridden turning in, plugged on evenly.",2013-10-20,5
8,7,VICTORY GENERAL  (CL396),M L Yeung,B/XB,"Fast break to press lead 1 off, edged to narrow lead 800m, headed again 500m, ridden 300m, swamped 150m & faded.",2013-10-20,5
9,3,SMART KIDS  (CL253),K C Ng,B2/TT,"Speed to lead on rail, narrowly headed 800m, led again 500m, shaken up 300m, headed & swamped 200m, no extra.",2013-10-20,5
10,2,JOYFUL LUCK  (M223),C Y Lui,V/TT,"Taken back at start to rail near tail, niggled 500m, driven into stretch, one-paced in tepid run home.",2013-10-20,5
11,10,RED COURAGE  (N110),T Angland,B/TT,"Speed to cross from wide & sit handy 3 wide no cover, driven under pressure final turn, weakened in run.",2013-10-20,5
12,5,FLASHING GUY  (CL158),O Doleuze,B/TT,"Awkward break, caught wide no cover midfield, very wide & driven into stretch, found no extra in run home.",2013-10-20,5
1,1,BACKBENCH BLUES  (P096),W C Marwing,B-/SR2,"Settled midfield, 4.5Ls off the leader 2 wide, benefited by the fast pace, progressed steadily 300M to score.",2013-10-20,6
2,9,ACTIVISM  (N260),K Teetan,B/TT,"Eased at start, 7Ls off the leader 2 wide, benefited by the fast tempo, progressed steadily 250M, just beaten by a neck in 2nd.",2013-10-20,6
3,2,VERY WELL  (M161),K C Leung,B/XB,"Pressed forward, took rail and led by 1.5Ls, clocked fast sectionals, hung on strongly until 50M overhauled, ran on for 3rd.",2013-10-20,6
4,4,DRAGON PINS  (N167),D Whyte,B,"Eased to sit in midfield, 4.5Ls off the leader on the rails, benefited by the fast tempo, made some ground 250M.",2013-10-20,6
5,3,YOU KNOW I WIN  (M361),Z Purton,B-/P1/TT,"Eased back, 7Ls off the leader along the fence, favoured by the fast pace and the rail run, blocked 4-2, made steady ground when clear.",2013-10-20,6
6,5,KING HARADASUN  (N396),T Angland,B/TT,"Settled in front of midfield, 2.5Ls off the fast pace on the fence, never nearer, just held ground in straight.",2013-10-20,6
7,6,SURE CHAMP  (N013),O Doleuze,XB/TT,"Bumped start, 6Ls off the leader along the rails, suited by the fast pace, made some ground in straight.",2013-10-20,6
8,7,GOOD THINKER  (M127),J Moreira,B,"Eased back, 6Ls off the leader 2 wide, favoured by the fast tempo, ran on ok.",2013-10-20,6
9,10,NATURAL CHAMPION  (P194),T H So,H,"Hard ridden forward, 1.5Ls off the leader 2 wide, not suited by the fast sectionals, ran on until 150M emptied.",2013-10-20,6
10,11,MIZZEN GREY  (N192),W M Lai,--,"Pushed forward, sat 3.5Ls off the fast pace 2-3 wide, ran on until 200M flattened.",2013-10-20,6
11,8,PANTHER RUN  (CL140),H W Lai,TT,"Always at rear, 7Ls off the leader, suited by the fast pace but trapped 3 wide throughout, no progress.",2013-10-20,6
12,12,SUPER BRAND  (M155),C K Tong,B/TT,"Hard ridden forward to cross, took box seat, not suited by the fast tempo, out of fuel 200M.",2013-10-20,6
1,8,BOTH SURE  (P385),C Y Ho,--,"Began awkwardly and hampered soon after, Checked 1000m when pace slackened but held on to rail 3-back from leader. Took inside path in straight, gradually running down leader to win close home.",2013-10-20,7
2,11,SPITFIRE  (P282),J Moreira,CP,"Jumped straight to the front but not pushed and passed by another. Retook lead 1000m, kicked clear entering straight, kept on well but unable hold off winner.",2013-10-20,7
3,6,JAZZY FEELING  (P149),O Doleuze,H/SR,"Ridden forward and wide into back stretch but with cover. Lost cover entering final turn, bumped and unbalance before straight, kept on well final stages.",2013-10-20,7
4,9,ST YAZIN  (N409),D Whyte,TT,"Allowed to drift back from wide draw to find rail but last into back stretch. Taken out around turn, wide into straight and rattled home strongly.",2013-10-20,7
5,3,SUNNY FAY  (M119),W C Marwing,H/XB/TT,Slow into stride and dropped to rear but away from rail. Taken wide in straight to find clear running and kept on well until struck on nose 100m out.,2013-10-20,7
6,1,TURF MAGIC  (CK307),T Angland,B,"Quickly on the rail behind midfield and allowed to stride at own pace. Hugged rail into straight, kept on well until 200m when forced to steady. One-paced.",2013-10-20,7
7,4,ALL FRIENDS  (M374),G Mosse,--,"Taken forward from outside draw and held wide around first turn and back stretch. Rolled forward to sit outside leader 700m, looked chance 200m, flattened final stages.",2013-10-20,7
8,12,SPOKE TO CARLO  (P090),T H So,B/TT1,"Began well but checked 1000m when pace slackened, after which travelled keenly. Close to heels 600m but kept on steadily until 100m when bumped and unbalanced. Not fully tested.",2013-10-20,7
9,10,LONDON WALK  (P410),W M Lai,--,"Ridden forward from wide draw to lead at 1000m and then dropped anchor, causing inconvenience to several runners. Stayed in box seat to stretch when gave ground gradually.",2013-10-20,7
10,7,YOU READ MY MIND  (P041),K Teetan,H/XB,"Quickly into stride but over-raced and then hampered 1000m. Under pressure from 500m to hold position, one-paced in straight. Lame left hind (See Racing Incidents).",2013-10-20,7
11,2,MY GOAL  (CJ131),C Y Lui,B,Hard ridden from start but failed to muster and trapped wide first turn and back stretch. Under whip from 400m but with little response.,2013-10-20,7
12,5,LUCKY HAMMER  (P417),K C Ng,--,Taken back from wide draw to sit at rear away from the fence. Dropped to last around final bend and found little in straight.,2013-10-20,7
1,3,ENSEMBLE  (P249),O Doleuze,B/TT,"Took lead under positive riding, led steadily, kept on well turning home, found extra when strongly pressed by runner-up final 150M, held on.",2013-10-20,8
2,11,EASTERN PROMISE  (N196),C Y Ho,B/TT,"Tracked leader in a steadily run race, loomed a threat passing 300M, put in a strong challenge over final 150M but winner found the necessary to hold on.",2013-10-20,8
3,9,ROMAN LEGEND  (P301),M L Yeung,TT,"Rousted along early stages, moved up and sat behind leader along the inside, driven inside 300M, kept on moderately towards finish, not catching the first two.",2013-10-20,8
4,1,HEAVENISARACEHORSE  (P398),K Teetan,XB-,"Given a patient ride, settled near last along the fence, kept on steadily down the inside over final 300M.",2013-10-20,8
5,8,TRIUMPHANT EAGLE  (P323),Z Purton,TT1,"Held up midfield along the 2-path, soon got out on straightening, kept on reasonably well towards the line.",2013-10-20,8
6,6,SUPER FRESH  (N194),A Suborics,B,"Guided to a rail spot in mid-division, had every chance from 300M, ran on one paced final 200M.",2013-10-20,8
7,4,SMART MAN  (P103),J Moreira,H/XB/CP1/TT,"Caught 4-wide in midfield, stayed on down outside making minor progress.",2013-10-20,8
8,2,CELESTIAL CENTURY  (P172),T Angland,XB/TT,"Dropped back to near the rear, not quickened under pressure 300M out, steadied 150M, kept at same pace.",2013-10-20,8
9,12,CHARITY JOY  (P278),H W Lai,B/TT,"Always prominent, 3-wide no cover chasing the pace, not able to quicken turning in and weakened 200M.",2013-10-20,8
10,5,ROMAN WIN  (P318),D Whyte,--,"Taken across behind runners, last turning in, made no progress on leaders.",2013-10-20,8
11,10,TOMODACHI  (M026),K C Leung,H/P/XB,"Held up behind midfield 3-wide, outpaced from 400M, soundly beaten.",2013-10-20,8
12,7,JUN DAO  (CL110),C Y Lui,B,"Shaken up early, unable to slot in and caught 4-wide no cover making the turn, dropped away inside 300M.",2013-10-20,8
1,5,FLYING ELITE  (N419),T H So,B,Began well and in leading trio before slipping into box seat behind leader. Forced to switch our 350m to find running and kept on strongly to the line.,2013-10-20,9
2,6,ELECTRONIC FORTUNE  (N097),T Angland,B,"Ridden forward to hold position one-back, one-off first turn and back stretch. Threw out challenged entering straight and kept on well.",2013-10-20,9
3,12,UWILLBEGLORIOUS  (N212),J Moreira,B,Soon on rail from good draw but behind midfield back stretch. Stayed on rail entering straight and finished off strongly.,2013-10-20,9
4,4,EMPEROR CLAUDIUS  (M128),W C Marwing,P/XB,Motored to the front and set steady pace. Tried to kick clear 400m but lay in under press and not ridden out final stages when passed.,2013-10-20,9
5,1,NOBLE BOY  (M206),G Mosse,--,Allowed to settle in midfield away from fence and not put under pressure until entering straight. Kept on steadily without threatening.,2013-10-20,9
6,3,ELEGANCE KLAMMER  (M228),C Y Ho,TT,Ridden forward but unable to find cover and settled outside leader back stretch and turn. Looked chance 200m but only one-paced.,2013-10-20,9
7,10,FIGHTING BOY  (P376),M L Yeung,--,Jumped nicely and could have gone forward but allowed to sit on rail 2-back from leader. Hugged rail into straight and kept on one-paced.,2013-10-20,9
8,11,THE UNTOUCHABLELAD  (CK398),H W Lai,B,"No early speed, drifting back toward rear along rail. Still well back entering straight but made ground between horses final stages.",2013-10-20,9
9,2,MULTIVICTORY  (P254),Z Purton,TT,Kicked back gate at start but soon into stride sitting behind leading pack away from fence. Made ground early in straight before turning one-paced.,2013-10-20,9
10,7,ALWAYS SOMETHING  (CK288),O Doleuze,B,Slow into stride and held wide first turn and back stretch. Swung wider entering straight but found little under pressure.,2013-10-20,9
11,9,MAGNANIMOUS  (CK111),K Teetan,XB,Taken back from wide draw and soon at rear along fence. Taken out entering straight but found little under hard riding.,2013-10-20,9
12,8,KICK SERVE  (CL385),D Whyte,B-/H2,Taken back from outside draw and dropped to last along back stretch. Swung wide entering straight but found nothing.,2013-10-20,9
1,11,NOBLE DELUXE  (M063),J Moreira,TT,"Dropped back from a wide gate, raced behind midfield 5ls or so back, appreciated early speed, gained a nice trail in on circle, let down strongly to lead at 200m and hold off challengers.",2013-10-20,10
2,9,TRAVEL BRAND  (N112),M L Yeung,B/H2/TT,"No early speed and settled back towards rear 6-7ls back, aided by early speed, still well back with plenty to do coming wider turning, dashed sharply in straight making many lengths to just miss out.",2013-10-20,10
3,10,LUCKY FOREVER  (M058),C K Tong,SR-/B,"Took a nice position 3-4ls back on rails in midfield, enjoyed a quiet trip to turn, closed off well between horses final 300m to take place.",2013-10-20,10
4,2,LIBERATOR  (CL240),K Teetan,B/TT,"Went forward and held spot 1 out 1 back, even run in mid-section after pace settled, in there with a place chance turning, battled on solidly in straight to make frame.",2013-10-20,10
5,7,SHINY DAY  (M131),T H So,--,"Showed speed and rolled forward as usual to take up running, worked a bit in first section, didn't get much peace from midpoint but kept rolling to bend, headed inside 200m but stayed on evenly.",2013-10-20,10
6,12,WRATH OF FIRE  (CL420),K C Leung,--,"Average beginning and taken back to rear, settled 7-8ls back, made a move 3 wide without cover from midpoint, in the mix turning but run ended final 200m and did a good job to stay on all the same.",2013-10-20,10
7,3,VICTOR DELIGHT  (M121),Z Purton,TT,"Began well, had enough pace to hold leaders back, worked a bit early, fair run thereafter, right there turning, gained inside runs but could not capitalize and was flat final 200m.",2013-10-20,10
8,8,BEAUTY TOUCH  (N001),H W Lai,H/TT,"Not much early pace raced behind midfield 6ls back in running line, still well back to turn, came wider and made some minor ground in straight without threatening.",2013-10-20,10
9,6,BANKSTERS BONUS  (N113),W M Lai,SR,"Slotted into a midfield role 3-4ls back in running line, had ideal run in mid-section, in traffic and held up to 100m, just fair when clear but race was over.",2013-10-20,10
10,5,REAL GENEROUS  (M193),K C Ng,B/H/TT,"No early pace, shared rear 7ls or more from top end, early pace suited, ridden along from 400m to improve, made a little late ground in straight but never likely (see racing incidents).",2013-10-20,10
