Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
4,10,DOUBLE SHOW  (G250),L Ferraris,B/TT,"Moderately away from gate 1, raced better than midfield on the inside, saved ground throughout, finished off evenly, lost 3rd on line.",2024-05-08,1
5,9,GENERAL ACE  (G425),C Y Ho,CP,"Average to begin, raced 2 wide behind midfield, 4 lengths or so back, there to turn, made good progress in straight to be nearest on line.",2024-05-08,1
6,5,ALLOY KING  (D287),H Bentley,V,"Commenced well, raced in 2nd, 2 wide, same position on turn, kept on well early in straight, peaked 150M, weakened thereafter.",2024-05-08,1
7,12,VAMOS  (G004),H Bowman,B,"Taken back from gate 10, raced towards rear on the inside, saved ground throughout, kept to inside after straightening and made some progress.",2024-05-08,1
8,11,H Z TOURBILLON  (E149),B Thompson,TT,"Knuckled over on jumping and lost ground, raced in midfield on the inside, 3 lengths back on turn, angled out early in straight, cleared 200M, one-paced thereafter. (See Racing Incidents.) (Blood in trachea.)",2024-05-08,1
9,4,WOODFIRE CHAMP  (H292),A Atzeni,TT,"Jumped only fairly, raced 2 wide in midfield early, 3 wide from 700M, 3 lengths back turning in, peaked early in straight, failed to close off in straight.",2024-05-08,1
10,3,THE CONCENTRATION  (H465),K C Leung,P-/PC1,"Jumped with them, raced towards rear on the outside, moved closer after passing 800M, peaked on turn, weakened gradually in straight.",2024-05-08,1
11,7,FIRE BALL  (D087),A Hamelin,CP,"Away well, raced 2 wide better than midfield, similar position on turn, peaked early in straight, weakened final furlong.",2024-05-08,1
1,12,NEW POWER  (H325),K Teetan,H,"Chased leaders in 3rd, remained in touch 400M, quickened well to challenge for the lead nearing 100M, gained upper hand close home.",2024-05-08,2
2,8,LEAN MASTER  (H134),E C W Wong,B/TT,"Began well from draw 1, soon led setting fast pace under 7lb claimer, kicked 2L clear early straight, joined by rival nearing 100M, grudgingly gave way close home.",2024-05-08,2
3,1,CHATEAUNEUF  (J219),Z Purton,TT,"From wide draw given a waiting ride, settled towards the rear 9Ls off the fast pace, closed off final 400M fastest coming from a long way back to get 3rd, nearest finish.",2024-05-08,2
4,11,COLONEL  (D090),M F Poon,V,"Tracked leader in a fast run race, held 2nd spot until 250M, ran home one paced final stages.",2024-05-08,2
5,6,MR VALIANT  (G288),B Avdulla,--,"Settled midfield in a fast run race, stayed on final 300M without threatening.",2024-05-08,2
6,10,LUCKY QUALITY  (D050),Y L Chung,V/TT,"Held up midfield in a fast run race, 7Ls to make up top of straight, worked home fairly without threatening.",2024-05-08,2
7,9,SUPER GLORY  (J025),A Atzeni,B,"Caught wide early then shifted in and chased leaders along the 2-path in a fast run race, driven along 500M but couldn't launch a challenge.",2024-05-08,2
8,3,EVER SMART  (J179),H Bentley,--,"Jumped awkwardly, settled in midfield further back than intended 7Ls away , travelled only fairly during the race and failed to close off.",2024-05-08,2
9,4,FOXHUNTER KING  (J044),H T Mo,--,"Awkwardly away and lost ground, lacked early pace, in detached last over 10Ls behind leader, plenty to do top of straight, ran past beaten horses only.",2024-05-08,2
10,7,FLYING PHANTOM  (J086),A Badel,H,"Jumped awkwardly, towards the rear over 10Ls off the fast pace, had big task in hand 400M but only made limited progress.",2024-05-08,2
11,5,WIN SPEED  (J205),B Thompson,B1,"Jumped only fairly, chased leaders in a fast run race, came under serious pressure home turn, soon beaten.",2024-05-08,2
12,2,ACE ONE  (G196),H Bowman,B/TT,"From wide draw dropped back towards the rear, 10Ls to make up 400M, held up 200-150M but failed to finish off over the concluding stages. (Jockey questioned riding tactics.)",2024-05-08,2
1,11,PRECISION GOAL  (H016),H Bentley,TT,"Jumped nicely, sat handy, traveled strongly, made good ground passing 200M, kept on well to win.",2024-05-08,3
2,3,CHARMING STEED  (E494),C Y Ho,TT,"Settled in front of midfield 2 wide, traveled smoothly, responded well when asked, closed off nicely.",2024-05-08,3
3,10,CASA LEGEND  (G126),A Atzeni,P/TT,"Jumped only fairly, sat handy on the rail, traveled nicely, ran on evenly to the finish (See Incident Report).",2024-05-08,3
4,9,VIVA A LA  (G282),M F Poon,B/TT,"Ridden along to lead, traveled okay, weakened slightly passing 200M, one pace to the line.",2024-05-08,3
5,7,SMART BEAUTY  (G477),Z Purton,B/H/TT,"Sat towards rear on the rail, switched out rounding the Turn, was briefly held up at 300M, made some progress over the final 75M.",2024-05-08,3
6,2,MEDIC ELITE  (G129),Y L Chung,PC/TT,"Sat worse than midfield, gave ground slightly rounding the Turn, one pace thereafter.",2024-05-08,3
7,4,SPEEDSTAR  (G181),A Badel,B,"Sat towards rear, traveled fairly, no impression made in the Straight.",2024-05-08,3
8,6,FORTUNE PRESIDENT  (G054),M Chadwick,--,"Stood flat-footed on jumping, sat rear, switched in to obtain clear running, closed off only fairly (Barrier manners unacceptable, Must BT).",2024-05-08,3
9,1,BEAU GOSSE  (G389),H Bowman,B/TT,"Sat in front of midfield, raced wide throughout, weakened entering the Straight (See Incident Report).",2024-05-08,3
10,12,HANG'S CHOICE  (E311),M L Yeung,B/TT,"Settled behind midfield, traveled fairly, minor progress made.",2024-05-08,3
11,8,ASIAN ONE  (E400),B Avdulla,PC-/XB/B2/TT,"Settled midfield on the rail, traveled okay, but failed to respond under pressure, could not be ridden out to the finish (See Incident Report).",2024-05-08,3
12,5,DIAMOND DIAMOND  (H189),L Ferraris,B/TT,"Settled midfield, limited response when asked, weakened inside 150M, no contention.",2024-05-08,3
1,5,ACE POWER  (J181),A Atzeni,--,"Jumped evenly and crossed to rail to settle midfield on fence. Eased slightly at 550m, quickly off fence to challenge top of straight, closed late to just get up last bound.",2024-05-08,4
2,11,VALHALLA  (E495),C Y Ho,XB/TT,Ridden forward to cross to fifth one off fence on settling. Three wide run at 500m mark and challenged down centre of track. Went to line in stride with winner to miss narrowly.,2024-05-08,4
3,7,WOOD ON FIRE  (C460),K Teetan,V2/TT,"Jumped well and ridden up to race second outside leader. Found front just before turn, kicked clear at 200m, fought on strongly. Headed on the line by two runners out wide.",2024-05-08,4
4,6,SO TREASURE  (H351),L Ferraris,--,"Eased to take up good position, fourth in clear running by half way mark. Made run three wide on turn and soon clear second at 200m. Fought on and run out of placings last 25m.",2024-05-08,4
5,1,DENFIELD  (G471),Y L Chung,CP-/TT,Only jumped fairly and in rear group early. Stayed near inside to make run in straight. Crowded for room 300m to 200m and ran on well when clear .,2024-05-08,4
6,4,VANTASTIC CHOICE  (G401),E C W Wong,--,"Jumped well from inside gate, settled behind leader. Held up slightly behind tiring leader before turn but soon in clear ground. Layed in slightly and straightened 150m, one paced final stages.",2024-05-08,4
7,3,RACINGRACE  (J102),Z Purton,XB,"Reared as gates opened, losing considerable ground. Tailed field down back, chased hard to be in contact on home turn and ran on strongly. Big run.",2024-05-08,4
8,12,MULTIDARLING  (H148),B Thompson,TT,"Settled midfield early and eased slightly and shuffled pack a pair at 800m as horse in front crossed. Brought to middle of track in straight, ran on fairly.",2024-05-08,4
9,9,VULCANUS  (J150),M F Poon,B1,"Blinkers applied first time, bumped on jumping, ridden early to try and hold position, but settled rear group on fence. Around tiring leader at 250m mark , soon under pressure.",2024-05-08,4
10,10,DAN ATTACK  (H317),A Hamelin,CP/TT,"Three wide rear group at first turn, then three wide no cover down back. Made run down middle of track but beaten passing 200m mark. Dropped out.",2024-05-08,4
11,2,SPEED SWORD  (H397),K C Leung,TT,"Slow to move, ridden forward three wide to fifth half way mark. Under pressure and drifted wide home turn, dropped out last 200m.",2024-05-08,4
12,8,SUPERB WITNESS  (H467),M Chadwick,CP/TT-,Driven forward from outside gate to cross to lead just after first turn. Headed just before straightening and faded badly run home. Long last.,2024-05-08,4
1,1,RIGHTEOUS ARION  (H059),H Bowman,H-/TT,"Taken back from the widest draw, raced behind midfield on the outside, 5 lengths or so back, same margin back on turn, finished off very strongly to score by a neck.",2024-05-08,5
2,2,TELECOM SPEED  (G259),K Teetan,--,"Began well, raced prominently but 3 wide, slightly taken back after passing 650M, 1 to 2 lengths back on turn, showed very good response in straight, hit the front 150M, kept on well but unable to hold off the winner late.",2024-05-08,5
3,12,FALCON COURT  (J056),A Atzeni,CP1/TT,"Began only fairly, positioned 2 wide, 4 lengths or so back, similar position on turn, finished off well to take a place.",2024-05-08,5
4,9,ROARING BEBE  (H105),Z Purton,XB,"Slowly away, raced behind midfield on the inside, 4 lengths or so back, saved ground on turn, made some headway in straight. (See Racing Incidents.)",2024-05-08,5
5,6,SEA SAPPHIRE  (H343),A Badel,PC,"Began smartly, sent forward to take the lead, led by a length turning in, showed good response early in straight, peaked and headed 150M, weakened final 50M.",2024-05-08,5
6,3,ERNEST FEELING  (E209),A Hamelin,B/TT,"Bumped shortly after start, raced at rear, bumped near 800M, 7 lengths back on turn, made good progress in straight.",2024-05-08,5
7,8,PARTY WARRIOR  (E368),K De Melo,B/TT1,"Jumped with them, raced in midfield on outer, 4 lengths or so back, very wide into straight, kept on same pace in the run home.",2024-05-08,5
8,11,MASSIVE TALENT  (H282),B Avdulla,CP/TT,"Taken back from a wide draw, raced at tail, 9 length or so back turning in, made some headway in straight. (See Racing Incidents.)",2024-05-08,5
9,7,DEEP PURSUIT  (H288),H Bentley,H/TT,"Jumped awkwardly, raced slightly better than midfield on the inside, saved ground throughout, showed some response early in straight, peaked 150M, weakened thereafter.",2024-05-08,5
10,5,VICTORYTHIRTYTHREE  (J216),M F Poon,XB1,"Away with them, raced 2 wide better than midfield, wider turning in, peaked early in straight, weakened inside final furlong.",2024-05-08,5
11,4,SAVVY CHIC  (G261),K C Leung,V/TT,"Bumped shortly after start, raced towards rear, bumped near 800M, saved ground on turn, peaked early in straight, weakened thereafter. (Lame left front leg.)",2024-05-08,5
12,10,SUPER TEN  (D362),B Thompson,B/TT,"Commenced well, raced in 2nd, 2 wide, same position on turn, peaked early in straight, weakened 200M, eased final 100M. (Bled.)",2024-05-08,5
1,1,ESCAPE ROUTE  (E273),B Avdulla,H,"Hard ridden early to be prominent, sat outside the lead at 1200M, kept on strongly in the Straight, always doing enough.",2024-05-08,6
2,7,FOREVER GLORIOUS  (G229),K Teetan,B/TT,"Jumped nicely and showed good early speed to lead, kept on and battled hard to the line, always held.",2024-05-08,6
3,5,STORM WINNER  (J069),C Y Ho,--,"Sat in front of midfield 2 wide, under pressure at 750M, hard ridden from the 550M, found the line okay.",2024-05-08,6
4,8,MR ALADDIN  (H386),Z Purton,B,"Sat box-seat, showed some dash early in the Straight, but soon one pace.",2024-05-08,6
5,6,FLYING SILVER  (E478),Y L Chung,TT,"Settled midfield 2 wide, stayed on fairly.",2024-05-08,6
6,9,CHATER GOLD  (J004),K C Leung,CP,"Settled in front of midfield on the rail, made minor progress near the rail.",2024-05-08,6
7,2,SERANGOON  (H296),H Bentley,CP/TT,"Settled towards the rear 2 wide, switched out to 3 wide to improve at 800M, limited response in the Straight.",2024-05-08,6
8,4,PRECISE EXPRESS  (D198),A Atzeni,H,"Settled midfield on the rail, made little impression.",2024-05-08,6
9,10,KYRUS UNICORN  (D267),A Badel,B,"Sat worse than midfield on the rail, made no ground in the Straight.",2024-05-08,6
10,12,TURTLE AGAIN  (H083),B Thompson,B/TT,"Settled behind midfield 2 wide, never involved.",2024-05-08,6
11,11,AROMATICA  (H437),K De Melo,TT,"Sat towards the rear 2 wide, never in contention.",2024-05-08,6
12,3,PEGASUS GENERAL  (G189),E C W Wong,V,"Sat last, swung wide into the Straight, made no progress.",2024-05-08,6
1,5,LOVERO  (H451),Y L Chung,TT,"Pressed forward from the widest draw going 5-wide onto first turn before gaining 1L 2nd 2-wide, commenced move rounding home bend hitting the front 450 metres out, just held off runner-up's strong late challenge.",2024-05-08,7
2,7,STAR CONTACT  (E472),K Teetan,CP/TT,"Settled towards rear 3-wide, made headway past 850 metres to midfield 6th about 3L off the pace remaining wide, fought on well from a similar position into straight to just fail to get up on line.",2024-05-08,7
3,2,RED HARE KING  (H188),M Chadwick,TT,"Broke well settling about 2L off the pace on rail in 3rd or 4th, gained closer to lead when pace slackened around home bend, came to challenge upon straightening, ran on steadily down the inside without threatening.",2024-05-08,7
4,3,ZOOM BOOM  (G131),A Atzeni,XB,"Soon prominent after moderate start settling 3-wide without cover in 5th in midfield in back straight, made headway past 850 metres to be joint 3rd, held place chance from 4-wide into straight only to miss narrowly.",2024-05-08,7
5,10,CHAIN OF GOLD  (J138),Z Purton,H/TT,"Jumped awkwardly and crowded, improved from worse than midfield on rail to reach 7th on first bend, angled off rail for a run into straight, ran on under pressure to hold place chance but no clear run inside final 70 metres.",2024-05-08,7
6,1,HAMERON  (H265),H Bowman,TT,"Trailed the field to home bend, commenced move about 500 metres out going one of the widest into straight, ran on without making any serious impression on place-getters.",2024-05-08,7
7,4,GIDDY UP  (J020),B Avdulla,TT,"Prominent early stages shifting just over 2L back in 5th into back straight, came to challenge under pressure rounding home bend coming within 1L of pace into straight, unable to sustain effort 200 metres out.",2024-05-08,7
