Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
12,11,SURREAL  (S400),K Teetan,B/TT,"Soon picked up from a slow start to rear of field on rails, closest when midfield rounding home bend, faded shortly after straightening.",2016-05-07,1
1,13,UNIQUE JOYOUS  (S244),J Moreira,V,"At back as usual, trapped 3-4 wide, unleashed strong finishing efforts 300M despite not suited by the slow pace.",2016-05-07,2
2,11,AZTEC EMPIRE  (T064),C K Tong,CP,"Hard ridden to take the rail and led at advantageous slow sectionals, hung on until 200M overhauled, ran on for 2nd.",2016-05-07,2
3,3,UNBEATABLE GUTS  (S231),K C Leung,V,"Hard ridden to secure box seat, benefited by the slow tempo, lack room 400M, ran on strongly for 3rd.",2016-05-07,2
4,5,WINNER ST PAUL'S  (T027),C Schofield,SR,"Trapped 3 wide in front of midfield, held ground in straight.",2016-05-07,2
5,14,GOOD FOR YOU  (T265),H N Wong,--,"Hard ridden forward, 2 wide, benefited by the slow pace, emptied 200M.",2016-05-07,2
6,2,ABLE DEED  (V136),K Teetan,B,"Eased to sit just off the lead, trapped 3 wide, ran on until 200M flattened.",2016-05-07,2
7,12,POLYMER LUCK  (T326),H W Lai,--,"Very awkward away, at rear, harmed by the slow pace, little dash 100M.",2016-05-07,2
8,1,STEP HIGH  (N047),Z Purton,P,"Pushed to keep up in midfield, 2 wide, harmed by the slow pace, blocked most straight, not tested.",2016-05-07,2
9,8,ARGENTUM  (T201),O Bosson,B/H,"Bumped start, at back 2 wide, not suited by the slow pace, held up most straight, ran on ok.",2016-05-07,2
10,9,SUPER SWEET ORANGE  (V058),B Prebble,B-/TT,"Eased to sit in midfield, trapped 3-5 wide, harmed by the slow pace, made early move 600M, flattened 200M.",2016-05-07,2
11,6,FANCY MUSIC  (V048),N Callan,P-/H,"Bumped start, at rear, raced 2-5 wide, harmed by the slow pace, lack turn of foot.",2016-05-07,2
12,7,CALIFORNIA CHERISH  (T101),M Chadwick,B/TT,"Behind midfield along the fence, harmed by the slow pace, no dash.",2016-05-07,2
13,4,HOUSE OF LUCK  (S127),K K Chiong,B,"Bumped start, failed to muster despite vigorously ridden along, checked early, never improved.",2016-05-07,2
14,10,RED PEONY  (T014),M L Yeung,TT,"Eased at start, never a factor.",2016-05-07,2
1,7,MY LITTLE FRIEND  (S010),K Teetan,B2/TT,"Camped handy, travelled 1L behind the leader along the outer fence, ran on strongly to score by a head.",2016-05-07,3
2,4,FABULOUS ONE  (T005),Z Purton,XB/TT,"Rolled forward to share the lead along the outer fence, kept on gamely until headed by the winner over the last stride.",2016-05-07,3
3,9,HELLA HEDGE  (P355),C K Tong,B,"Sent forward to share the lead grand side, kept on nicely to the line for 3rd.",2016-05-07,3
4,3,COUNTRY MELODY  (T011),J Moreira,H,"Eased back, travelled 4Ls behind the leader middle of the track, ran on gradually for 4th.",2016-05-07,3
5,5,DISCIPLES TWELVE  (P018),C Y Ho,--,"At rear, travelled 5Ls behind the leader stand side, finished off well over the latter stages.",2016-05-07,3
6,8,HARRIER JET  (T372),K C Leung,B,"Midfield, travelled 3Ls behind the leader middle of the track, made minor ground without threatening.",2016-05-07,3
7,2,I'M IN CHARGE  (S164),O Doleuze,--,"Prominent, travelled 2.5Ls behind the leader stand side, one paced home.",2016-05-07,3
8,6,LUCKY EVER  (T293),K K Chiong,B/XB/TT,"Midfield, travelled 3Ls behind the leader middle of the track, never ran on.",2016-05-07,3
9,1,FREDERICK ENGELS  (N187),C Schofield,CP/TT,"Camped handy, travelled 2.5Ls behind the leader stand side, found nothing when asked.",2016-05-07,3
1,7,HOLMES LEGEND  (N375),H N Wong,H,"Broke well, taken back to midfield & caught 3 deep no cover, advanced from 700m to 3rd turning in, driven 430m & ground to narrow lead 280m, fought on to line.",2016-05-07,4
2,12,FORTUNE GIGGLES  (S346),C Schofield,B,"Nudged along wide & prominent, eased to 1 back 1 off 1150m, shifted 3 deep 600m & nudged to 2nd at 500m, battling stretch duel but always held.",2016-05-07,4
3,14,REAL GENEROUS  (M193),T H So,B/H/TT,"Missed break & bustled to last trio on rail, advanced a spot 850m, checked 700m, shifted out & driven 430m, strong closer, just failed.",2016-05-07,4
4,13,TELEPHATIA  (P405),M L Yeung,E/P/TT,"Slow start, raced last trio 1 off, over-raced 1280m, clear last 800m, 2nd last & driven turning in, stayed on for solid late headway.",2016-05-07,4
5,2,ENTRUSTING  (S306),J Moreira,H/V,"Taken back & bustled along behind midfield 3 wide with cover, 4 deep & driven 550m, ran on centre track for minor headway.",2016-05-07,4
6,3,AUTUMN GOLD  (P044),G Lerena,CP,"Quickly taken behind & raced 1 off behind midfield, shuffled back a spot 950m, 3 wide on turn, ridden 500m, stayed on for minor headway.",2016-05-07,4
7,8,DUAL HAPPY  (N427),K Teetan,B,"Taken back from widest gate to last trio 3 wide, advanced a spot 850m, niggled 600m, last turning in, ran on stands' side for minor late gains.",2016-05-07,4
8,1,IMPERIAL GALLANTRY  (T028),N Callan,B/H/TT,"Settled 1 off with cover midfield, shuffled back a spot 1100m & over-raced a touch, shifted deeper on turn, bumped & unbalanced 550m, boxed on evenly.",2016-05-07,4
9,6,GOLD TALENT  (S113),H W Lai,TT,"Dropped in at rail midfield, shifted 1 off 600m, driven & switched 4 deep home turn, plugged on dourly.",2016-05-07,4
10,5,SMART UNION  (P268),K K Chiong,--,"Speed on rail to take slender lead, advanced 1L clear 850m, shaken up under pressure 430m, all out & headed 280m, faded out.",2016-05-07,4
11,10,FLYING MACHINE  (T413),C K Tong,SR/TT,"Eased back to rail behind midfield, edged 1 off 660m, rear rank & driven 400m, stayed on one pace.",2016-05-07,4
12,4,HAPPY AGILITY  (T184),M Chadwick,CP-/B1,"Front rank 1 off initially, soon eased back to midfield 1 off with cover, niggled 600m & edged out, shifted wider & bumped rival 550m, one-paced & tapered late.",2016-05-07,4
13,11,CHANCELLOR  (M347),C Y Ho,B/TT,"Pushed on to 4-wide front rank, vied for lead & edged to 1 off 1150m, 1L 2nd & niggled 650m, under pump 550m, faded tamely in stretch.",2016-05-07,4
14,9,SUPER SILKS  (S365),D Whyte,P/TT,"Pushed on to front rank 1 off until snagged to 1 back on rail 1300m, ridden 550m, found nil in weakening run home.",2016-05-07,4
1,6,UNLEASHED DRAGON  (V205),C Schofield,B1,"Pace widest to vie for lead, settled 2nd 1 off, niggled to close 500m, driven into stretch, grinding effort to nick lead at line.",2016-05-07,5
2,2,SUPREME FLIGHT  (M199),K K Chiong,B/TT,"Vied for lead, snared lead 980m & set tempo, strode 1.5L clear on turn, driven into stretch, battling all out when headed 120m, rallied, just failed.",2016-05-07,5
3,4,I'M A WITNESS  (T405),C Y Ho,--,"Pace to lead, soon headed & raced 1 back on rail, niggled along, switched 3 deep 550m, driven 400m, grinding run to lead 120m, no extra & edged out final strides.",2016-05-07,5
4,1,FAIRY TWINS  (V222),J Moreira,--,"Broke well, raced 5th 1 off with cover, shuffled back on turn, checked off heels 700m & niggled, ridden into stretch, kept on without threatening.",2016-05-07,5
5,9,HOT HOT PEPPER  (V026),N Callan,--,"Taken back to 3 wide with cover near rear, niggled 800m, driven 500m, lacked toe but stayed on gradually to make eye-catching late gains.",2016-05-07,5
6,3,SUPERIOR BOY  (V102),N Rawiller,B1/TT,"Settled 1 back 1 off, niggled under pressure & 4 wide no cover 550m, close 4th & hard-ridden 350m, every chance, tapered closing stages.",2016-05-07,5
7,12,CONSISTENT  (T045),M L Yeung,H,"Broke ok & settled midfield on rail, driven 430m, boxed on at a consistent pace.",2016-05-07,5
8,10,REWARDING FLYER  (T401),Z Purton,B,"Settled back near rear 1 off, niggled 750m, ridden into stretch, tight for room 350m, checked 280m & switched out, kept on moderately thereafter.",2016-05-07,5
9,7,VICTOR EMPEROR  (S425),D Whyte,B/TT,"Awkward start & bumped, restrained to midfield 3 wide no cover, gained cover 700m, driven into stretch, plugged on tamely.",2016-05-07,5
10,11,G-ONE LOVER  (T427),G Lerena,B1,"Broke with others, initially taken back but trapped 4 wide no cover, rolled to share 4th turning in, driven 400m, found nil & weakened.",2016-05-07,5
11,5,PEARL HARBOUR  (V096),T H So,H1/TT1,"Slow start & urged to race last pair on rail, driven under pressure final turn, outpaced in tepid run home.",2016-05-07,5
12,8,GENTLEMEN  (V060),K C Leung,TT,"Taken back to last pair 1 off, niggled 550m, hard-ridden turning in, outpaced & never a factor.",2016-05-07,5
1,4,DEJA VU  (T376),K C Leung,B/TT,"Travelled in front of midfield, 2-3/4L off 2 wide with cover, driven and held on well for the prize.",2016-05-07,6
2,8,HELEN'S CHOICE  (P185),K K Chiong,--,"Raced in behind midfield, 4-1/2L behind the leader 3 wide with cover, hit the line strongly but fell short by a short head.",2016-05-07,6
3,2,BEAR RAPPER  (S337),K Teetan,--,"Rolled forward and settled in box-seat, ran on gamely and closed off well in 3rd.",2016-05-07,6
4,5,I'M THE WON FOR U  (T364),C Schofield,P-,"At the rear and on the rail, 6-1/2L behind the leader, accelerated well and dashed nicely passing 150M.",2016-05-07,6
5,1,LANSBURY  (T164),Z Purton,--,"Raced midfield and on the rail, 3-1/4L off the pace, unleashed after straightening but couldn't find extra passing 200M.",2016-05-07,6
6,10,RESPECT  (T359),J Moreira,PC,"Raced in midfield, 4L behind the leader 2 wide with cover, plugged on but only one pace to the line.",2016-05-07,6
7,11,FORMULA GALORE  (V011),C Y Ho,B1/H1/TT,"Travelled outside the leader and shared lead rounding turn, remained gamely until swapped passing 200M.",2016-05-07,6
8,6,MODERN FORTUNE  (T081),N Rawiller,P/XB,"Settled towards the tail, 5-3/4L behind 2 wide with cover, kept on but made no impact.",2016-05-07,6
9,12,SLEDGE HAMMER  (N405),Y T Cheng,--,"Raced in worse than midfield along the rail, 5L behind the leader, did not improve in the straight.",2016-05-07,6
10,3,SNOW SLIDER  (P438),H W Lai,TT,"Ridden up and stayed prominent, 2-3/4L off 3 wide without cover, ran on until weakened at 250M.",2016-05-07,6
11,7,ROYAL SPIRIT  (T257),O Bosson,B/TT,"At the rear and wide throughout, never a factor.",2016-05-07,6
12,9,HORSE SUPREMO  (S055),G Lerena,BO-/B2/TT,"Rolled forward to take the rail and led by 1-1/4L, faded after losing its running in restricted room near 300M.",2016-05-07,6
1,4,MARVEL TRIBE  (S142),K K Chiong,B,"Jumped OK, pressed forward, settling half a length outside leader to turn. Rolled forward top of straight, hit front 300m, pulled clear for easy win.",2016-05-07,7
2,1,FLYING MOOCHI  (T116),H N Wong,H,"Hard ridden to lead on settling, setting hot pace to straight. Joined up front 300m, kept battling but no match for winner.",2016-05-07,7
3,12,THE FULL BLOOM  (V243),T H So,--,Shifted across behind runners from wide draw and last on settling. Switched 3–wide entering straight and finished off strongly final 200m.,2016-05-07,7
4,8,MR POTENTIAL  (V270),D Whyte,TT1,"Shifted across from an outside draw, settling at rear in one-off position. Swung wide into straight, finished off nicely.",2016-05-07,7
5,7,LUCKY DAY  (S014),M Chadwick,B/TT,"Unable handle hot pace, sliding back towards rear along fence. Stayed on rail entering straight and ran on steadily.",2016-05-07,7
6,5,COLOSSUS  (T170),N Callan,H/B1/TT,"Began well, ridden forward, grabbing box seat. Switched out entering straight and ran on steadily without looking dangerous.",2016-05-07,7
7,3,RAINBOW FIGHTER  (N193),G Lerena,XB/TT,"Checked shortly after start, dropping to behind midfield along rail. Improved position turn, 3rd into straight, run ended 200m.",2016-05-07,7
8,2,ACTUARIAT  (V215),N Rawiller,--,"Outpaced, dropping to behind midfield in one-off position. Made some progress around turn but only one-paced in straight.",2016-05-07,7
9,11,HAPPY COOPERATION  (T392),K C Leung,H,Pressed forward from an outside draw but unable to cross and held 4-wide 2L from winner. Lost position turn and weakened in straight.,2016-05-07,7
10,10,CLASSIER  (V241),K Teetan,CP1,Ridden to hold midfield position but wide. Got shuffled back around turn and plodded in straight. Rider reported bit pulled through mouth middle stages.,2016-05-07,7
11,9,RACING MATE  (S216),C Schofield,CP/TT,Hampered shortly after start but pressed forward to settle 3L from leader. Gave ground around turn and faded in straight.,2016-05-07,7
12,6,ARIZONA BLIZZARD  (V264),J Moreira,--,"Began fairly, pressed forward racing outside 800m. Bumped and unbalanced turn, hung out, faded badly. Had post-race distress. Unacceptable performance.",2016-05-07,7
1,6,HAPPY METEOR  (T171),Z Purton,B,"Up with early pace, sat behind leaders entering home turn, came through narrow passage to lead 200M, drew away towards the line, won impressively first time on the AWT.",2016-05-07,8
2,7,SKY HERO  (T083),C Schofield,B,"Chased pace, caught 3-wide no cover from wide barrier, challenged for the lead passing 300M, not pace of winner final 150M, held 2nd comfortably.",2016-05-07,8
3,9,GRAND PLUS  (S066),M Chadwick,P/TT,"Held up behind midfield, 7Ls to make up 400M in a strongly run race, closed off well for 3rd but not reached first two.",2016-05-07,8
4,4,ELITE SPIRIT  (S200),O Bosson,TT,"Settled in mid-division along the 3-path, 5-6Ls off the good pace in mid-stages, stayed on moderately to go 4th near line.",2016-05-07,8
5,1,LORD SINCLAIR  (N447),K Teetan,TT,"Failed to muster early speed, dropped back to near the rear 7-8Ls away in a strongly run race, driven along 600M, closed off fastest in straight but left with too much to do.",2016-05-07,8
6,8,DA VINCI  (S360),H N Wong,B/TT,"Pressed the pace on the outside, took narrow lead 250M, run ended 200M and faded towards the line.",2016-05-07,8
7,3,GOOD LUCK BOY  (S196),N Rawiller,B/TT,"Reserved in 5th 4Ls off the strong pace in middle stages, stayed on only fairly final 300M, no threat to leaders.",2016-05-07,8
8,12,DIAMOND MYSTERIOUS  (S426),K K Chiong,XB,"Held up behind midfield, 7Ls to make up leaving the bend, made limited progress only, no impression. (Blood trachea)",2016-05-07,8
