Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
1,5,ROBUST MOMENTUM  (P422),C Y Ho,B,"Jumped awkwardly, settled leaders back, eased out of heels at 400m, let down nicely at 300m to hold off all challengers.",2015-06-03,2
2,1,AXIOM  (P095),A Suborics,B,"Eased back behind runners to settle towards rear, pushed along to improve passing 600m, finished strongly in straight.",2015-06-03,2
3,11,LIGHTNING AND GOLD  (P354),W M Lai,TT,"Eased back to rear from wide gate, kept to rail home turn, gradually eased out to obtain clear running in straight and finished off nicely.",2015-06-03,2
4,7,CHINA DELIGHT  (N148),T H So,B,"Slow out and raced at rear, finished nicely making up good ground in straight.",2015-06-03,2
5,2,AMAZING ALWAYS  (N432),D Whyte,B/TT,"Settled midfield, pushed along to improve near 500m, worked home steadily.",2015-06-03,2
6,10,RED COURAGE  (N110),K Teetan,E/TT,"Settled on pace, unable to improve home turn, battled to line one paced.",2015-06-03,2
7,12,DRAGON GLORY  (P130),M Chadwick,B/TT,"Jumped well, eased to settle forward of midfield, kept to rail in straight and fought right to finish.",2015-06-03,2
8,3,CIRCUIT STAR  (N220),K C Leung,TT,"Crowded at start, settled midfield, tried hard in straight and made up some ground.",2015-06-03,2
9,4,MAC ROW  (N252),M L Yeung,H/XB,"Settled worse than midfield, one paced in straight.",2015-06-03,2
10,8,CONFUCIUS SPIRIT  (S329),N Callan,--,"Jumped well, settled midfield, under pressure home turn, one paced in straight.",2015-06-03,2
11,6,SPIRIT SOARING  (N099),N Rawiller,H/P/TT,"Sent forward to lead, under pressure home turn and weakened out of it.",2015-06-03,2
12,9,SOUTHERN SPRINGS  (P139),H W Lai,B/TT,"Settled behind leaders, unable to quicken in straight and dropped out of it.",2015-06-03,2
1,7,CHIN CHUN  (S445),K Teetan,TT1,"Pushed forward to settle in front of midfield about 3Ls behind the leader on the fence, switched wide turning in, quickened well to score by 3/4L.",2015-06-03,3
2,8,CALL ME ACHIEVER  (N134),B Prebble,B,"Hard ridden forward to share the lead on the fence, hung on strongly until final 50M headed by the winner.",2015-06-03,3
3,6,GLORY HORSIE  (M273),K C Leung,B,"Hard ridden forward to obtain the box seat, kept on nicely to get 3rd.",2015-06-03,3
4,4,OCEAN ROAR  (N317),T H So,--,"Ridden forward to park outside the leader, kept on nicely until final 50M weakened.",2015-06-03,3
5,9,HIGHLAND DRAGON  (N265),G Mosse,B,"Failed to muster pace, travelled 5.5Ls behind the leader 2 wide with cover, made some ground in straight.",2015-06-03,3
6,11,WHISTLE BLOWER  (P308),M L Yeung,B/TT,"Camped handy, travelled 2.5Ls behind the leader 2 wide with cover, kept on one pace to the line.",2015-06-03,3
7,3,PERI PERI SAFFRON  (N055),O Doleuze,B,"Hard ridden to settle midfield, 4Ls behind the leader on the fence, made minor ground until latter stages weakened.",2015-06-03,3
8,1,THUNDER DASH  (T133),N Callan,--,"Pushed to settle midfield, 6Ls behind the leader 3 wide without cover, never ran on.",2015-06-03,3
9,2,SING SING SING  (T072),N Rawiller,--,"Settled in front of midfield 4Ls behind the leader 2 wide with cover, kept on only fairly in straight.",2015-06-03,3
10,12,CHOICE EXCHEQUER  (P088),W M Lai,B1/XB1/TT,"Niggled along throughout, never looked likely.",2015-06-03,3
11,10,INCREDIBLE ACT  (S086),D Lane,TT,"Always at rear, never a factor.",2015-06-03,3
12,5,THE PALADIN  (T328),A Suborics,--,"At rear throughout, never looked competitive.",2015-06-03,3
1,1,RAINBOW FIGHTER  (N193),D Whyte,XB/TT,"Good start, dropped back to 3 wide midfield, closed to sit handier 700m & slotted 1 off with cover, shifted 3 wide turning in & driven, swept home to lead final stride.",2015-06-03,4
2,2,CAGA FORCE  (S160),A Suborics,--,"Fast break, worked outside to lead 1000m, clear & to rail 770m, soon pressed, shaken up 320m & kicked clear, tapered late & mugged at wire.",2015-06-03,4
3,12,YO-YO DA  (S104),Y T Cheng,H/TT,"Smart break, soon niggled 4L back 1 off with cover, closed to 1L 3rd 700m, lost touch with front pair on turn, driven 320m, boxed on evenly.",2015-06-03,4
4,11,LEOWL  (S295),M Chadwick,CP1,"Snagged back at start, trapped wide no cover near rear, rolled 3 deep to press lead 1 off at 700m, 1L 2nd & driven 300m, fought on evenly until tapered late.",2015-06-03,4
5,10,DIVINE BOY  (T163),H N Wong,H/TT,"Tardy start & rousted, raced rail near rear, 2nd last & niggled 450m, steady inroads when switched out for clear ground 150m, closed off for minor late headway.",2015-06-03,4
6,9,NONE OTHER  (S349),G Mosse,B/TT,"Broke ok, taken back to 1 off with cover behind midfield, niggled 500m & hard-ridden turning in, lacked toe but stayed on for minor late headway.",2015-06-03,4
7,4,EYE ON YOU  (S170),K Teetan,B/TT,"Moderate break, raced 3 wide no cover behind midfield, rolled on to 6th exiting back side, driven 450m, stayed on evenly.",2015-06-03,4
8,5,HAWTHORNE  (CL136),D Lane,B,"Bustled to early lead, to rail 1050m, eased & headed 1000m to sit 1 back, 3L 4th & under pump 500m, lacked toe & weakened out.",2015-06-03,4
9,7,KYNAM  (P213),K C Leung,CP/XB,"Fast break to race 3rd on fence, shuffled back to midfield 800m, bustled 550m, hard-ridden & shifted out into stretch, plodded on one pace.",2015-06-03,4
10,6,HO LEE HORSE  (S330),B Prebble,SR/TT,"Taken back at start, sat 3 wide with cover behind midfield, niggled 500m, ridden wide into stretch, plugged on one pace.",2015-06-03,4
11,8,WINDICATOR STAR  (N233),N Callan,B1/TT,"Missed break, recovered to 1 off with cover near rear, bustled 500m, driven 420m, plugged on tepidly.",2015-06-03,4
12,3,LONGWAH AMBER  (S224),W M Lai,--,"Missed break, raced at tail 1 off, over-raced 700m, under pump 500m, struggled in run home.",2015-06-03,4
1,11,PEACE ON EARTH  (S254),H W Lai,B/TT,"Broke ok, outpaced & bustled to sit behind midfield 1 off with cover, driven 300m & edged out, quickened centre track & ran on to get up close home.",2015-06-03,5
2,4,REAL FIT  (P418),N Callan,B/TT,"Good break & driven to lead 1040m, sat 1 off, headed 870m & raced close 2nd, shaken up to lead 270m, kicked 1.5L clear, emptied late & headed close home.",2015-06-03,5
3,2,BUNKER SHOT  (S137),C Y Ho,H/TT,"Broke ok, bustled to settle 1 back on rail, shaken up turning in but in pocket & checked 230m, switched 1 off, kept on for 3rd but always held.",2015-06-03,5
4,5,KING OF HOUSEHOLD  (P444),D Whyte,TT,"Broke ok, rolled to stalk pace 1 off 1 back, shaken up final turn, boxed on to 2nd 150m but no extra in closing stages & edged out of frame.",2015-06-03,5
5,1,BRAVE BROTHER  (P016),T H So,B/TT,"Lacked pace at break, raced rail behind midfield & rousted briefly 800m, bustled along 500m, stayed on under drive.",2015-06-03,5
6,3,STEP FASTER  (N295),B Prebble,B/TT,"Slowly away & niggled last pair 1 off, edged 3 wide 400m, very wide turning & driven, boxed on dourly centre track.",2015-06-03,5
7,8,JOLLY POSH  (P371),M Chadwick,H/TT,"Fast break, pushed through on rail to lead 870m, driven turning n, all out & headed 270m, faded thereafter.",2015-06-03,5
8,9,KING'S STEED  (S051),G Mosse,TT,"Broke ok widest, raced 4 wide with cover back of midfield, very wide final turn & driven, plugged on evenly.",2015-06-03,5
9,10,TOMODACHI  (M026),N Rawiller,H-/PC-/XB,"Sharp start, caught 4 wide no cover 2L back, rolled on to within 1L 500m, found nil in run home.",2015-06-03,5
10,12,GOLDEN CHOICE  (S157),W M Lai,P-/E/PC1,"Smart start & prominent initially, settled 1 back 3 wide, shuffled back 650m & niggled, driven into stretch, struggled in run.",2015-06-03,5
11,6,ALL TIMES LUCKY  (P064),A Suborics,XB,"Snagged to tail at start & raced rail, edged to 1 off 450m, last into stretch & driven, struggled in run home.",2015-06-03,5
12,7,FRUITFUL CHAMPION  (T069),Y T Cheng,--,"Speed to lead, eased a touch & headed 1040m, raced on pace 3 wide no cover until snagged to 1L back at 720m, driven turning in but emptied & weakened tamely.",2015-06-03,5
1,1,IMPERIAL CHAMPION  (P416),B Prebble,TT,"Eased to sit in midfield, 3.5Ls off the good pace 2 wide, progressed steadily 300M to score.",2015-06-03,6
2,8,SUPER ABUNDANTE  (S004),H N Wong,P-,"Hard ridden forward, 1.5Ls off the good pace 2 wide, closed off strongly for 2nd.",2015-06-03,6
3,4,GENERAL IRON  (P429),M L Yeung,CP/TT,"Hard ridden early to keep up in midfield but trapped 3 wide, 3Ls off the good pace, ran on well for 3rd.",2015-06-03,6
4,11,SHADOWFAXE  (P381),K Teetan,E/TT,"Eased to sit behind the leaders, checked early, 3.5Ls off the good pace on the fence, just held ground in straight.",2015-06-03,6
5,7,THOR THE GREATEST  (P396),G Mosse,--,"Pushed to secure the box seat, pace good, flattened 200M.",2015-06-03,6
6,12,ARGENTUM  (T201),T H So,--,"Awkward away, 6.5Ls off the leader on the rails, demonstrated good finishing efforts 250M.",2015-06-03,6
7,5,BOTH LUCKY  (T196),H W Lai,--,"Slow away, eased back, 5Ls off the good pace 2 wide, made steady ground in straight.",2015-06-03,6
8,2,SEASONS STAR  (P058),M Chadwick,B/TT,"At rear, 6.5Ls off the good pace, made some ground 200M.",2015-06-03,6
9,9,BRILLANTE  (T037),C Y Ho,--,"Pushed to take rail and led by 1L at good pace, ran on until 250M emptied.",2015-06-03,6
10,3,SMART DECLARATION  (S436),A Suborics,SR/TT,"Eased back from wide draw, 4.5Ls off the good pace 2 wide, no turn of foot in straight.",2015-06-03,6
11,10,FAST MARVEL  (T191),C K Tong,XB/TT,"Slow away, 4.5Ls off the good pace along the fence, no progress.",2015-06-03,6
12,6,FREE NOVEMBER  (T123),N Callan,B1/H1,"Hard ridden forward, 1.5Ls off the good pace, trapped 3-4 wide, reduced quickly 400M.",2015-06-03,6
1,2,BULLISH BOY  (P008),G Mosse,H/TT,"Began well, ridden along to hold position one-back, one-off. Picked up momentum soon after entering straight and just managed to get to the line on time.",2015-06-03,7
2,5,GRAND HARBOUR  (P421),K C Leung,BO/H/TT,"Pressed forward to lead on settling, set solid sections, kicked 3L clear top of the straight but unable sustain effort and run down final strides.",2015-06-03,7
3,10,GRACEFUL KINGDOM  (P145),M L Yeung,--,"Ridden to hold rail position, three back from leader. Not asked for effort until straightening for home when picked up momentum and finished strongly.",2015-06-03,7
4,12,MONSIEUR MOGOK  (S412),K Teetan,B1,"Pressed forward while looking for cover, settling 4-back from leader into first turn. Switch wide passing 350m, and finished strongly to just miss a placing.",2015-06-03,7
5,3,JAEGER BOMB  (P281),N Callan,--,"Ridden early to hold forward position, settling three-back, one-off into first turn. Not pressured until straightening for home, picked up the bit 200m and finished of nicely.",2015-06-03,7
6,4,SEMPITERNAL  (S100),B Prebble,B,"Pressed forward from wide draw to sit outside leader going into first turn. Stayed about 1L behind to straight, kept on gamely but swamped final stages.",2015-06-03,7
7,6,LOTUS STRIKES BACK  (T145),M Chadwick,--,"Shifted across behind horses from wide draw settling along rail in last pair. Improved position final turn, and kept on fairly in the straight without looking dangerous.",2015-06-03,7
8,7,REDWOOD BABY  (P358),C Y Ho,B-/H2/TT,"Shifted across behind horses from wide draw and last on settling in one-off position. Hampered and taken wide passing 400m, inconvenienced 200m when making ground, kept on fairly.",2015-06-03,7
9,9,CLUB LIFE  (P309),A Suborics,B,"Pushed along early to hold rail, lay out around first turn but held on to box seat. Put under pressure 350m but only one-paced.",2015-06-03,7
10,11,LEVEL PLAYER  (N323),T H So,TT,"Began OK, not pressured, settling at rear away from fence. Hampered and taken wider approaching 400m, wide into straight, one pace.",2015-06-03,7
11,1,NOBLE DELUXE  (M063),D Whyte,TT,"Shifted across behind horses from an outside draw, settling behind midfield but away from fence. Bumped approaching 400m and taken wider, one-paced in straight.",2015-06-03,7
12,8,HIT A HOME RUN  (N248),H W Lai,BO,"Began awkwardly, stumbled, settling towards rear along fence. Attempted for improve position turning for home but found nothing. Jockey reported did not stretch out at any stage.",2015-06-03,7
1,4,BRILLIANT SHINE  (S099),N Callan,TT,"Reserved in midfield on the fence, travelled well to straight, moved up strongly along the inside to take lead nearing 100M, held off late challenge of 2nd.",2015-06-03,8
2,9,JAZZY FEELING  (P149),K Teetan,H/SR/TT,"Settled down near the rear, saved ground on inner, held up early straight, closed off strongly over final 200M, just failed.",2015-06-03,8
3,5,FAT CHOY HONG KONG  (N253),H N Wong,TT,"Took up early running, tracked leader from 900M, kept on steadily over final 300M, bumped 100M and shifted out, recovered in time to take 3rd.",2015-06-03,8
4,12,STAR MAJESTIC  (S093),K C Leung,B,"Unable to slow in from 10, 3-wide no cover early stages, strode forward to the lead 1000M, responded well entering straight, headed nearing 100M, drifted out under pressure late stages.",2015-06-03,8
5,8,FORMULA WON  (P183),C Y Ho,B-/TT,"Soon taken across to the rails, settled down at the back 8Ls off the pace halfway, taken wide home turn, still last at 200M, closed strongly late stages to get 5th..",2015-06-03,8
6,11,GOODHEART SUCCESS  (S162),M L Yeung,B,"Positively ridden from wide barrier, restrained to sit behind leader entering back-straight, kept on one pace and found less than expected, well held by leaders.",2015-06-03,8
7,2,PABLOSKY  (S156),N Rawiller,H/SR,"Began well from inside draw, never far off from leaders, switched out from fence near top of straight but held up until 200M, ran on same pace when clear.",2015-06-03,8
8,6,PREMIUM CHAMPION  (T187),G Mosse,B/TT,"Slow to begin, in last until 1000M, 3-wide back-straight and crept closer home turn, stayed on mildly, nor reached leaders.",2015-06-03,8
9,3,REGENCY KING  (N040),B Prebble,H/TT,"Taken back on jumping from 12, caught wide throughout and no cover from 1000M, pushed along 500M to reach a contending position, kept on one pace, checked 100M and eased.",2015-06-03,8
