Date,Course,RaceNumber,ComputedStartTime,Start_time,Race_datetime,temperature,humidity,rainfall
2010-05-01,ST,8,16:30:00,16:30:00,2010-05-01 16:30:00,24.0,,0.0
2010-05-01,ST,9,17:05:00,17:05:00,2010-05-01 17:05:00,24.0,,0.0
2010-05-01,ST,10,17:40:00,17:40:00,2010-05-01 17:40:00,24.0,,0.0
2010-05-01,ST,11,18:15:00,18:15:00,2010-05-01 18:15:00,24.0,,0.0
2010-05-05,ST,1,19:15:00,19:15:00,2010-05-05 19:15:00,24.0,,0.0
2010-05-05,ST,2,19:50:00,19:50:00,2010-05-05 19:50:00,24.0,,0.0
2010-05-05,ST,3,20:25:00,20:25:00,2010-05-05 20:25:00,24.0,,0.0
2010-05-05,ST,4,21:00:00,21:00:00,2010-05-05 21:00:00,24.0,,0.0
2010-05-05,ST,5,21:35:00,21:35:00,2010-05-05 21:35:00,24.0,,0.0
2010-05-05,ST,6,22:10:00,22:10:00,2010-05-05 22:10:00,24.0,,0.0
2010-05-05,ST,7,22:45:00,22:45:00,2010-05-05 22:45:00,24.0,,0.0
2010-05-05,ST,8,23:20:00,23:20:00,2010-05-05 23:20:00,24.0,,0.0
2010-05-08,ST,1,13:00:00,13:00:00,2010-05-08 13:00:00,24.0,,0.0
2010-05-08,ST,2,13:35:00,13:35:00,2010-05-08 13:35:00,24.0,,0.0
2010-05-08,ST,3,14:10:00,14:10:00,2010-05-08 14:10:00,24.0,,0.0
2010-05-08,ST,4,14:45:00,14:45:00,2010-05-08 14:45:00,24.0,,0.0
2010-05-08,ST,5,15:20:00,15:20:00,2010-05-08 15:20:00,24.0,,0.0
2010-05-08,ST,6,15:55:00,15:55:00,2010-05-08 15:55:00,24.0,,0.0
2010-05-08,ST,7,16:30:00,16:30:00,2010-05-08 16:30:00,24.0,,0.0
2010-05-08,ST,8,17:05:00,17:05:00,2010-05-08 17:05:00,24.0,,0.0
2010-05-08,ST,9,17:40:00,17:40:00,2010-05-08 17:40:00,24.0,,0.0
2010-05-08,ST,10,18:15:00,18:15:00,2010-05-08 18:15:00,24.0,,0.0
2010-05-12,HV,1,19:15:00,19:15:00,2010-05-12 19:15:00,24.0,,
2010-05-12,HV,2,19:50:00,19:50:00,2010-05-12 19:50:00,24.0,,
2010-05-12,HV,3,20:25:00,20:25:00,2010-05-12 20:25:00,24.0,,
2010-05-12,HV,4,21:00:00,21:00:00,2010-05-12 21:00:00,24.0,,
2010-05-12,HV,5,21:35:00,21:35:00,2010-05-12 21:35:00,24.0,,
2010-05-12,HV,6,22:10:00,22:10:00,2010-05-12 22:10:00,24.0,,
2010-05-12,HV,7,22:45:00,22:45:00,2010-05-12 22:45:00,24.0,,
2010-05-12,HV,8,23:20:00,23:20:00,2010-05-12 23:20:00,24.0,,
2010-05-16,ST,1,12:25:00,12:25:00,2010-05-16 12:25:00,24.0,,0.0
2010-05-16,ST,2,13:00:00,13:00:00,2010-05-16 13:00:00,24.0,,0.0
2010-05-16,ST,3,13:35:00,13:35:00,2010-05-16 13:35:00,24.0,,0.0
2010-05-16,ST,4,14:10:00,14:10:00,2010-05-16 14:10:00,24.0,,0.0
2010-05-16,ST,5,14:45:00,14:45:00,2010-05-16 14:45:00,24.0,,0.0
2010-05-16,ST,6,15:20:00,15:20:00,2010-05-16 15:20:00,24.0,,0.0
2010-05-16,ST,7,15:55:00,15:55:00,2010-05-16 15:55:00,24.0,,0.0
2010-05-16,ST,8,16:30:00,16:30:00,2010-05-16 16:30:00,24.0,,0.0
2010-05-16,ST,9,17:05:00,17:05:00,2010-05-16 17:05:00,24.0,,0.0
2010-05-16,ST,10,17:40:00,17:40:00,2010-05-16 17:40:00,24.0,,0.0
2010-05-16,ST,11,18:15:00,18:15:00,2010-05-16 18:15:00,24.0,,0.0
2010-05-19,HV,1,19:15:00,19:15:00,2010-05-19 19:15:00,24.0,,
2010-05-19,HV,2,19:50:00,19:50:00,2010-05-19 19:50:00,24.0,,
2010-05-19,HV,3,20:25:00,20:25:00,2010-05-19 20:25:00,24.0,,
2010-05-19,HV,4,21:00:00,21:00:00,2010-05-19 21:00:00,24.0,,
2010-05-19,HV,5,21:35:00,21:35:00,2010-05-19 21:35:00,24.0,,
2010-05-19,HV,6,22:10:00,22:10:00,2010-05-19 22:10:00,24.0,,
2010-05-19,HV,7,22:45:00,22:45:00,2010-05-19 22:45:00,24.0,,
2010-05-19,HV,8,23:20:00,23:20:00,2010-05-19 23:20:00,24.0,,
2010-05-23,ST,1,13:00:00,13:00:00,2010-05-23 13:00:00,24.0,,0.0
2010-05-23,ST,2,13:35:00,13:35:00,2010-05-23 13:35:00,24.0,,0.0
2010-05-23,ST,3,14:10:00,14:10:00,2010-05-23 14:10:00,24.0,,0.0
2010-05-23,ST,4,14:45:00,14:45:00,2010-05-23 14:45:00,24.0,,0.0
2010-05-23,ST,5,15:20:00,15:20:00,2010-05-23 15:20:00,24.0,,0.0
2010-05-23,ST,6,15:55:00,15:55:00,2010-05-23 15:55:00,24.0,,0.0
2010-05-23,ST,7,16:30:00,16:30:00,2010-05-23 16:30:00,24.0,,0.0
2010-05-23,ST,8,17:05:00,17:05:00,2010-05-23 17:05:00,24.0,,0.0
2010-05-23,ST,9,17:40:00,17:40:00,2010-05-23 17:40:00,24.0,,0.0
2010-05-23,ST,10,18:15:00,18:15:00,2010-05-23 18:15:00,24.0,,0.0
2010-05-26,HV,1,19:15:00,19:15:00,2010-05-26 19:15:00,24.0,,
2010-05-26,HV,2,19:50:00,19:50:00,2010-05-26 19:50:00,24.0,,
2010-05-26,HV,3,20:25:00,20:25:00,2010-05-26 20:25:00,24.0,,
2010-05-26,HV,4,21:00:00,21:00:00,2010-05-26 21:00:00,24.0,,
2010-05-26,HV,5,21:35:00,21:35:00,2010-05-26 21:35:00,24.0,,
2010-05-26,HV,6,22:10:00,22:10:00,2010-05-26 22:10:00,24.0,,
2010-05-26,HV,7,22:45:00,22:45:00,2010-05-26 22:45:00,24.0,,
2010-05-26,HV,8,23:20:00,23:20:00,2010-05-26 23:20:00,24.0,,
2010-05-30,ST,1,12:25:00,12:25:00,2010-05-30 12:25:00,24.0,,0.0
2010-05-30,ST,2,13:00:00,13:00:00,2010-05-30 13:00:00,24.0,,0.0
2010-05-30,ST,3,13:35:00,13:35:00,2010-05-30 13:35:00,24.0,,0.0
2010-05-30,ST,4,14:10:00,14:10:00,2010-05-30 14:10:00,24.0,,0.0
2010-05-30,ST,5,14:45:00,14:45:00,2010-05-30 14:45:00,24.0,,0.0
2010-05-30,ST,6,15:20:00,15:20:00,2010-05-30 15:20:00,24.0,,0.0
2010-05-30,ST,7,15:55:00,15:55:00,2010-05-30 15:55:00,24.0,,0.0
2010-05-30,ST,8,16:30:00,16:30:00,2010-05-30 16:30:00,24.0,,0.0
2010-05-30,ST,9,17:05:00,17:05:00,2010-05-30 17:05:00,24.0,,0.0
2010-05-30,ST,10,17:40:00,17:40:00,2010-05-30 17:40:00,24.0,,0.0
2010-05-30,ST,11,18:15:00,18:15:00,2010-05-30 18:15:00,24.0,,0.0
2010-06-02,HV,1,19:15:00,19:15:00,2010-06-02 19:15:00,24.0,,
2010-06-02,HV,2,19:50:00,19:50:00,2010-06-02 19:50:00,24.0,,
2010-06-02,HV,3,20:25:00,20:25:00,2010-06-02 20:25:00,24.0,,
2010-06-02,HV,4,21:00:00,21:00:00,2010-06-02 21:00:00,24.0,,
2010-06-02,HV,5,21:35:00,21:35:00,2010-06-02 21:35:00,24.0,,
2010-06-02,HV,6,22:10:00,22:10:00,2010-06-02 22:10:00,24.0,,
2010-06-02,HV,7,22:45:00,22:45:00,2010-06-02 22:45:00,24.0,,
2010-06-02,HV,8,23:20:00,23:20:00,2010-06-02 23:20:00,24.0,,
2010-06-06,ST,1,12:15:00,12:15:00,2010-06-06 12:15:00,24.0,,0.0
2010-06-06,ST,2,12:50:00,12:50:00,2010-06-06 12:50:00,24.0,,0.0
2010-06-06,ST,3,13:25:00,13:25:00,2010-06-06 13:25:00,24.0,,0.0
2010-06-06,ST,4,14:00:00,14:00:00,2010-06-06 14:00:00,24.0,,0.0
2010-06-06,ST,5,14:35:00,14:35:00,2010-06-06 14:35:00,24.0,,0.0
2010-06-06,ST,6,15:10:00,15:10:00,2010-06-06 15:10:00,24.0,,0.0
2010-06-06,ST,7,15:45:00,15:45:00,2010-06-06 15:45:00,24.0,,0.0
2010-06-06,ST,8,16:20:00,16:20:00,2010-06-06 16:20:00,24.0,,0.0
2010-06-06,ST,9,16:55:00,16:55:00,2010-06-06 16:55:00,24.0,,0.0
2010-06-06,ST,10,17:30:00,17:30:00,2010-06-06 17:30:00,24.0,,0.0
2010-06-06,ST,11,18:05:00,18:05:00,2010-06-06 18:05:00,24.0,,0.0
2010-06-09,HV,1,19:15:00,19:15:00,2010-06-09 19:15:00,24.0,,
2010-06-09,HV,2,19:50:00,19:50:00,2010-06-09 19:50:00,24.0,,
2010-06-09,HV,3,20:25:00,20:25:00,2010-06-09 20:25:00,24.0,,
2010-06-09,HV,4,21:00:00,21:00:00,2010-06-09 21:00:00,24.0,,
2010-06-09,HV,5,21:35:00,21:35:00,2010-06-09 21:35:00,24.0,,
2010-06-09,HV,6,22:10:00,22:10:00,2010-06-09 22:10:00,24.0,,
2010-06-09,HV,7,22:45:00,22:45:00,2010-06-09 22:45:00,24.0,,
2010-06-09,HV,8,23:20:00,23:20:00,2010-06-09 23:20:00,24.0,,
2010-06-12,ST,1,13:00:00,13:00:00,2010-06-12 13:00:00,24.0,,0.0
2010-06-12,ST,2,13:35:00,13:35:00,2010-06-12 13:35:00,24.0,,0.0
2010-06-12,ST,3,14:10:00,14:10:00,2010-06-12 14:10:00,24.0,,0.0
2010-06-12,ST,4,14:45:00,14:45:00,2010-06-12 14:45:00,24.0,,0.0
2010-06-12,ST,5,15:20:00,15:20:00,2010-06-12 15:20:00,24.0,,0.0
2010-06-12,ST,6,15:55:00,15:55:00,2010-06-12 15:55:00,24.0,,0.0
2010-06-12,ST,7,16:30:00,16:30:00,2010-06-12 16:30:00,24.0,,0.0
2010-06-12,ST,8,17:05:00,17:05:00,2010-06-12 17:05:00,24.0,,0.0
2010-06-12,ST,9,17:40:00,17:40:00,2010-06-12 17:40:00,24.0,,0.0
2010-06-12,ST,10,18:15:00,18:15:00,2010-06-12 18:15:00,24.0,,0.0
2010-06-16,ST,1,12:25:00,12:25:00,2010-06-16 12:25:00,24.0,,0.0
2010-06-16,ST,2,13:00:00,13:00:00,2010-06-16 13:00:00,24.0,,0.0
2010-06-16,ST,3,13:35:00,13:35:00,2010-06-16 13:35:00,24.0,,0.0
2010-06-16,ST,4,14:10:00,14:10:00,2010-06-16 14:10:00,24.0,,0.0
2010-06-16,ST,5,14:45:00,14:45:00,2010-06-16 14:45:00,24.0,,0.0
2010-06-16,ST,6,15:20:00,15:20:00,2010-06-16 15:20:00,24.0,,0.0
2010-06-16,ST,7,15:55:00,15:55:00,2010-06-16 15:55:00,24.0,,0.0
2010-06-16,ST,8,16:30:00,16:30:00,2010-06-16 16:30:00,24.0,,0.0
2010-06-16,ST,9,17:05:00,17:05:00,2010-06-16 17:05:00,24.0,,0.0
2010-06-16,ST,10,17:40:00,17:40:00,2010-06-16 17:40:00,24.0,,0.0
2010-06-16,ST,11,18:15:00,18:15:00,2010-06-16 18:15:00,24.0,,0.0
2010-06-20,HV,1,13:00:00,13:00:00,2010-06-20 13:00:00,24.0,,
2010-06-20,HV,2,13:35:00,13:35:00,2010-06-20 13:35:00,24.0,,
2010-06-20,HV,3,14:10:00,14:10:00,2010-06-20 14:10:00,24.0,,
2010-06-20,HV,4,14:45:00,14:45:00,2010-06-20 14:45:00,24.0,,
2010-06-20,HV,5,15:20:00,15:20:00,2010-06-20 15:20:00,24.0,,
2010-06-20,HV,6,15:55:00,15:55:00,2010-06-20 15:55:00,24.0,,
2010-06-20,HV,7,16:30:00,16:30:00,2010-06-20 16:30:00,24.0,,
2010-06-20,HV,8,17:05:00,17:05:00,2010-06-20 17:05:00,24.0,,
2010-06-20,HV,9,17:40:00,17:40:00,2010-06-20 17:40:00,24.0,,
2010-06-20,HV,10,18:15:00,18:15:00,2010-06-20 18:15:00,24.0,,
2010-06-27,ST,1,12:25:00,12:25:00,2010-06-27 12:25:00,24.0,,0.0
2010-06-27,ST,2,13:00:00,13:00:00,2010-06-27 13:00:00,24.0,,0.0
2010-06-27,ST,3,13:35:00,13:35:00,2010-06-27 13:35:00,24.0,,0.0
2010-06-27,ST,4,14:10:00,14:10:00,2010-06-27 14:10:00,24.0,,0.0
2010-06-27,ST,5,14:45:00,14:45:00,2010-06-27 14:45:00,24.0,,0.0
2010-06-27,ST,6,15:20:00,15:20:00,2010-06-27 15:20:00,24.0,,0.0
2010-06-27,ST,7,15:55:00,15:55:00,2010-06-27 15:55:00,24.0,,0.0
2010-06-27,ST,8,16:30:00,16:30:00,2010-06-27 16:30:00,24.0,,0.0
2010-06-27,ST,9,17:05:00,17:05:00,2010-06-27 17:05:00,24.0,,0.0
2010-06-27,ST,10,17:40:00,17:40:00,2010-06-27 17:40:00,24.0,,0.0
2010-06-27,ST,11,18:15:00,18:15:00,2010-06-27 18:15:00,24.0,,0.0
2010-07-01,ST,1,13:00:00,13:00:00,2010-07-01 13:00:00,24.0,,0.0
2010-07-01,ST,2,13:35:00,13:35:00,2010-07-01 13:35:00,24.0,,0.0
2010-07-01,ST,3,14:10:00,14:10:00,2010-07-01 14:10:00,24.0,,0.0
2010-07-01,ST,4,14:45:00,14:45:00,2010-07-01 14:45:00,24.0,,0.0
2010-07-01,ST,5,15:20:00,15:20:00,2010-07-01 15:20:00,24.0,,0.0
2010-07-01,ST,6,15:55:00,15:55:00,2010-07-01 15:55:00,24.0,,0.0
2010-07-01,ST,7,16:30:00,16:30:00,2010-07-01 16:30:00,24.0,,0.0
2010-07-01,ST,8,17:05:00,17:05:00,2010-07-01 17:05:00,24.0,,0.0
2010-07-01,ST,9,17:40:00,17:40:00,2010-07-01 17:40:00,24.0,,0.0
2010-07-01,ST,10,18:15:00,18:15:00,2010-07-01 18:15:00,24.0,,0.0
2010-07-04,ST,1,12:25:00,12:25:00,2010-07-04 12:25:00,24.0,,0.0
2010-07-04,ST,2,13:00:00,13:00:00,2010-07-04 13:00:00,24.0,,0.0
2010-07-04,ST,3,13:35:00,13:35:00,2010-07-04 13:35:00,24.0,,0.0
2010-07-04,ST,4,14:10:00,14:10:00,2010-07-04 14:10:00,24.0,,0.0
2010-07-04,ST,5,14:45:00,14:45:00,2010-07-04 14:45:00,24.0,,0.0
2010-07-04,ST,6,15:20:00,15:20:00,2010-07-04 15:20:00,24.0,,0.0
2010-07-04,ST,7,15:55:00,15:55:00,2010-07-04 15:55:00,24.0,,0.0
2010-07-04,ST,8,16:30:00,16:30:00,2010-07-04 16:30:00,24.0,,0.0
2010-07-04,ST,9,17:05:00,17:05:00,2010-07-04 17:05:00,24.0,,0.0
2010-07-04,ST,10,17:40:00,17:40:00,2010-07-04 17:40:00,24.0,,0.0
2010-07-04,ST,11,18:15:00,18:15:00,2010-07-04 18:15:00,24.0,,0.0
2010-07-07,HV,1,19:15:00,19:15:00,2010-07-07 19:15:00,24.0,,
2010-07-07,HV,2,19:50:00,19:50:00,2010-07-07 19:50:00,24.0,,
2010-07-07,HV,3,20:25:00,20:25:00,2010-07-07 20:25:00,24.0,,
2010-07-07,HV,4,21:00:00,21:00:00,2010-07-07 21:00:00,24.0,,
2010-07-07,HV,5,21:35:00,21:35:00,2010-07-07 21:35:00,24.0,,
2010-07-07,HV,6,22:10:00,22:10:00,2010-07-07 22:10:00,24.0,,
2010-07-07,HV,7,22:45:00,22:45:00,2010-07-07 22:45:00,24.0,,
2010-07-07,HV,8,23:20:00,23:20:00,2010-07-07 23:20:00,24.0,,
2010-07-11,ST,1,12:25:00,12:25:00,2010-07-11 12:25:00,24.0,,0.0
2010-07-11,ST,2,13:00:00,13:00:00,2010-07-11 13:00:00,24.0,,0.0
2010-07-11,ST,3,13:35:00,13:35:00,2010-07-11 13:35:00,24.0,,0.0
2010-07-11,ST,4,14:10:00,14:10:00,2010-07-11 14:10:00,24.0,,0.0
2010-07-11,ST,5,14:45:00,14:45:00,2010-07-11 14:45:00,24.0,,0.0
2010-07-11,ST,6,15:20:00,15:20:00,2010-07-11 15:20:00,24.0,,0.0
2010-07-11,ST,7,15:55:00,15:55:00,2010-07-11 15:55:00,24.0,,0.0
2010-07-11,ST,8,16:30:00,16:30:00,2010-07-11 16:30:00,24.0,,0.0
2010-07-11,ST,9,17:05:00,17:05:00,2010-07-11 17:05:00,24.0,,0.0
2010-07-11,ST,10,17:40:00,17:40:00,2010-07-11 17:40:00,24.0,,0.0
2010-07-11,ST,11,18:15:00,18:15:00,2010-07-11 18:15:00,24.0,,0.0
2010-07-14,HV,1,19:15:00,19:15:00,2010-07-14 19:15:00,24.0,,
2010-07-14,HV,2,19:50:00,19:50:00,2010-07-14 19:50:00,24.0,,
2010-07-14,HV,3,20:25:00,20:25:00,2010-07-14 20:25:00,24.0,,
2010-07-14,HV,4,21:00:00,21:00:00,2010-07-14 21:00:00,24.0,,
2010-07-14,HV,5,21:35:00,21:35:00,2010-07-14 21:35:00,24.0,,
2010-07-14,HV,6,22:10:00,22:10:00,2010-07-14 22:10:00,24.0,,
2010-07-14,HV,7,22:45:00,22:45:00,2010-07-14 22:45:00,24.0,,
2010-07-14,HV,8,23:20:00,23:20:00,2010-07-14 23:20:00,24.0,,
2010-09-05,ST,1,13:00:00,13:00:00,2010-09-05 13:00:00,24.0,,0.0
2010-09-05,ST,2,13:35:00,13:35:00,2010-09-05 13:35:00,24.0,,0.0
2010-09-05,ST,3,14:10:00,14:10:00,2010-09-05 14:10:00,24.0,,0.0
2010-09-05,ST,4,14:45:00,14:45:00,2010-09-05 14:45:00,24.0,,0.0
2010-09-05,ST,5,15:20:00,15:20:00,2010-09-05 15:20:00,24.0,,0.0
2010-09-05,ST,6,15:55:00,15:55:00,2010-09-05 15:55:00,24.0,,0.0
2010-09-05,ST,7,16:30:00,16:30:00,2010-09-05 16:30:00,24.0,,0.0
2010-09-05,ST,8,17:05:00,17:05:00,2010-09-05 17:05:00,24.0,,0.0
2010-09-05,ST,9,17:40:00,17:40:00,2010-09-05 17:40:00,24.0,,0.0
2010-09-05,ST,10,18:15:00,18:15:00,2010-09-05 18:15:00,24.0,,0.0
2010-09-08,HV,1,19:15:00,19:15:00,2010-09-08 19:15:00,24.0,,
2010-09-08,HV,2,19:50:00,19:50:00,2010-09-08 19:50:00,24.0,,
2010-09-08,HV,3,20:25:00,20:25:00,2010-09-08 20:25:00,24.0,,
2010-09-08,HV,4,21:00:00,21:00:00,2010-09-08 21:00:00,24.0,,
2010-09-08,HV,5,21:35:00,21:35:00,2010-09-08 21:35:00,24.0,,
2010-09-08,HV,6,22:10:00,22:10:00,2010-09-08 22:10:00,24.0,,
2010-09-08,HV,7,22:45:00,22:45:00,2010-09-08 22:45:00,24.0,,
2010-09-08,HV,8,23:20:00,23:20:00,2010-09-08 23:20:00,24.0,,
2010-09-12,ST,1,12:45:00,12:45:00,2010-09-12 12:45:00,24.0,,0.0
2010-09-12,ST,2,13:20:00,13:20:00,2010-09-12 13:20:00,24.0,,0.0
2010-09-12,ST,3,13:55:00,13:55:00,2010-09-12 13:55:00,24.0,,0.0
2010-09-12,ST,4,14:30:00,14:30:00,2010-09-12 14:30:00,24.0,,0.0
2010-09-12,ST,5,15:05:00,15:05:00,2010-09-12 15:05:00,24.0,,0.0
2010-09-12,ST,6,15:40:00,15:40:00,2010-09-12 15:40:00,24.0,,0.0
2010-09-12,ST,7,16:15:00,16:15:00,2010-09-12 16:15:00,24.0,,0.0
2010-09-12,ST,8,16:50:00,16:50:00,2010-09-12 16:50:00,24.0,,0.0
2010-09-12,ST,9,17:25:00,17:25:00,2010-09-12 17:25:00,24.0,,0.0
2010-09-12,ST,10,18:00:00,18:00:00,2010-09-12 18:00:00,24.0,,0.0
2010-09-15,HV,1,19:15:00,19:15:00,2010-09-15 19:15:00,24.0,,
2010-09-15,HV,2,19:50:00,19:50:00,2010-09-15 19:50:00,24.0,,
2010-09-15,HV,3,20:25:00,20:25:00,2010-09-15 20:25:00,24.0,,
2010-09-15,HV,4,21:00:00,21:00:00,2010-09-15 21:00:00,24.0,,
2010-09-15,HV,5,21:35:00,21:35:00,2010-09-15 21:35:00,24.0,,
2010-09-15,HV,6,22:10:00,22:10:00,2010-09-15 22:10:00,24.0,,
2010-09-15,HV,7,22:45:00,22:45:00,2010-09-15 22:45:00,24.0,,
2010-09-15,HV,8,23:20:00,23:20:00,2010-09-15 23:20:00,24.0,,
2010-09-18,ST,1,13:00:00,13:00:00,2010-09-18 13:00:00,24.0,,0.0
2010-09-18,ST,2,13:35:00,13:35:00,2010-09-18 13:35:00,24.0,,0.0
2010-09-18,ST,3,14:10:00,14:10:00,2010-09-18 14:10:00,24.0,,0.0
2010-09-18,ST,4,14:45:00,14:45:00,2010-09-18 14:45:00,24.0,,0.0
2010-09-18,ST,5,15:20:00,15:20:00,2010-09-18 15:20:00,24.0,,0.0
2010-09-18,ST,6,15:55:00,15:55:00,2010-09-18 15:55:00,24.0,,0.0
2010-09-18,ST,7,16:30:00,16:30:00,2010-09-18 16:30:00,24.0,,0.0
2010-09-18,ST,8,17:05:00,17:05:00,2010-09-18 17:05:00,24.0,,0.0
2010-09-18,ST,9,17:40:00,17:40:00,2010-09-18 17:40:00,24.0,,0.0
2010-09-18,ST,10,18:15:00,18:15:00,2010-09-18 18:15:00,24.0,,0.0
2010-09-23,HV,1,13:00:00,13:00:00,2010-09-23 13:00:00,24.0,,
2010-09-23,HV,2,13:35:00,13:35:00,2010-09-23 13:35:00,24.0,,
2010-09-23,HV,3,14:10:00,14:10:00,2010-09-23 14:10:00,24.0,,
2010-09-23,HV,4,14:45:00,14:45:00,2010-09-23 14:45:00,24.0,,
2010-09-23,HV,5,15:20:00,15:20:00,2010-09-23 15:20:00,24.0,,
2010-09-23,HV,6,15:55:00,15:55:00,2010-09-23 15:55:00,24.0,,
2010-09-23,HV,7,16:30:00,16:30:00,2010-09-23 16:30:00,24.0,,
2010-09-23,HV,8,17:05:00,17:05:00,2010-09-23 17:05:00,24.0,,
2010-09-23,HV,9,17:40:00,17:40:00,2010-09-23 17:40:00,24.0,,
2010-09-23,HV,10,18:15:00,18:15:00,2010-09-23 18:15:00,24.0,,
2010-09-26,ST,1,13:00:00,13:00:00,2010-09-26 13:00:00,24.0,,0.0
2010-09-26,ST,2,13:35:00,13:35:00,2010-09-26 13:35:00,24.0,,0.0
2010-09-26,ST,3,14:10:00,14:10:00,2010-09-26 14:10:00,24.0,,0.0
2010-09-26,ST,4,14:45:00,14:45:00,2010-09-26 14:45:00,24.0,,0.0
2010-09-26,ST,5,15:20:00,15:20:00,2010-09-26 15:20:00,24.0,,0.0
2010-09-26,ST,6,15:55:00,15:55:00,2010-09-26 15:55:00,24.0,,0.0
2010-09-26,ST,7,16:30:00,16:30:00,2010-09-26 16:30:00,24.0,,0.0
2010-09-26,ST,8,17:05:00,17:05:00,2010-09-26 17:05:00,24.0,,0.0
2010-09-26,ST,9,17:40:00,17:40:00,2010-09-26 17:40:00,24.0,,0.0
2010-09-26,ST,10,18:15:00,18:15:00,2010-09-26 18:15:00,24.0,,0.0
2010-10-01,ST,1,13:00:00,13:00:00,2010-10-01 13:00:00,24.0,,0.0
2010-10-01,ST,2,13:35:00,13:35:00,2010-10-01 13:35:00,24.0,,0.0
2010-10-01,ST,3,14:10:00,14:10:00,2010-10-01 14:10:00,24.0,,0.0
2010-10-01,ST,4,14:45:00,14:45:00,2010-10-01 14:45:00,24.0,,0.0
2010-10-01,ST,5,15:20:00,15:20:00,2010-10-01 15:20:00,24.0,,0.0
2010-10-01,ST,6,15:55:00,15:55:00,2010-10-01 15:55:00,24.0,,0.0
2010-10-01,ST,7,16:30:00,16:30:00,2010-10-01 16:30:00,24.0,,0.0
2010-10-01,ST,8,17:05:00,17:05:00,2010-10-01 17:05:00,24.0,,0.0
2010-10-01,ST,9,17:40:00,17:40:00,2010-10-01 17:40:00,24.0,,0.0
2010-10-01,ST,10,18:15:00,18:15:00,2010-10-01 18:15:00,24.0,,0.0
2010-10-06,HV,1,19:15:00,19:15:00,2010-10-06 19:15:00,24.0,,
2010-10-06,HV,2,19:50:00,19:50:00,2010-10-06 19:50:00,24.0,,
2010-10-06,HV,3,20:25:00,20:25:00,2010-10-06 20:25:00,24.0,,
2010-10-06,HV,4,21:00:00,21:00:00,2010-10-06 21:00:00,24.0,,
2010-10-06,HV,5,21:35:00,21:35:00,2010-10-06 21:35:00,24.0,,
2010-10-06,HV,6,22:10:00,22:10:00,2010-10-06 22:10:00,24.0,,
2010-10-06,HV,7,22:45:00,22:45:00,2010-10-06 22:45:00,24.0,,
2010-10-06,HV,8,23:20:00,23:20:00,2010-10-06 23:20:00,24.0,,
2010-10-10,ST,1,13:00:00,13:00:00,2010-10-10 13:00:00,24.0,,0.0
2010-10-10,ST,2,13:35:00,13:35:00,2010-10-10 13:35:00,24.0,,0.0
2010-10-10,ST,3,14:10:00,14:10:00,2010-10-10 14:10:00,24.0,,0.0
2010-10-10,ST,4,14:45:00,14:45:00,2010-10-10 14:45:00,24.0,,0.0
2010-10-10,ST,5,15:20:00,15:20:00,2010-10-10 15:20:00,24.0,,0.0
2010-10-10,ST,6,15:55:00,15:55:00,2010-10-10 15:55:00,24.0,,0.0
2010-10-10,ST,7,16:30:00,16:30:00,2010-10-10 16:30:00,24.0,,0.0
2010-10-10,ST,8,17:05:00,17:05:00,2010-10-10 17:05:00,24.0,,0.0
2010-10-10,ST,9,17:40:00,17:40:00,2010-10-10 17:40:00,24.0,,0.0
2010-10-10,ST,10,18:15:00,18:15:00,2010-10-10 18:15:00,24.0,,0.0
2010-10-13,HV,1,19:15:00,19:15:00,2010-10-13 19:15:00,24.0,,
2010-10-13,HV,2,19:50:00,19:50:00,2010-10-13 19:50:00,24.0,,
2010-10-13,HV,3,20:25:00,20:25:00,2010-10-13 20:25:00,24.0,,
2010-10-13,HV,4,21:00:00,21:00:00,2010-10-13 21:00:00,24.0,,
2010-10-13,HV,5,21:35:00,21:35:00,2010-10-13 21:35:00,24.0,,
2010-10-13,HV,6,22:10:00,22:10:00,2010-10-13 22:10:00,24.0,,
2010-10-13,HV,7,22:45:00,22:45:00,2010-10-13 22:45:00,24.0,,
2010-10-13,HV,8,23:20:00,23:20:00,2010-10-13 23:20:00,24.0,,
2010-10-17,ST,1,13:00:00,13:00:00,2010-10-17 13:00:00,24.0,,0.0
2010-10-17,ST,2,13:35:00,13:35:00,2010-10-17 13:35:00,24.0,,0.0
2010-10-17,ST,3,14:10:00,14:10:00,2010-10-17 14:10:00,24.0,,0.0
2010-10-17,ST,4,14:45:00,14:45:00,2010-10-17 14:45:00,24.0,,0.0
2010-10-17,ST,5,15:20:00,15:20:00,2010-10-17 15:20:00,24.0,,0.0
2010-10-17,ST,6,15:55:00,15:55:00,2010-10-17 15:55:00,24.0,,0.0
2010-10-17,ST,7,16:30:00,16:30:00,2010-10-17 16:30:00,24.0,,0.0
2010-10-17,ST,8,17:05:00,17:05:00,2010-10-17 17:05:00,24.0,,0.0
2010-10-17,ST,9,17:40:00,17:40:00,2010-10-17 17:40:00,24.0,,0.0
2010-10-17,ST,10,18:15:00,18:15:00,2010-10-17 18:15:00,24.0,,0.0
2010-10-20,HV,1,19:15:00,19:15:00,2010-10-20 19:15:00,24.0,,
2010-10-20,HV,2,19:50:00,19:50:00,2010-10-20 19:50:00,24.0,,
2010-10-20,HV,3,20:25:00,20:25:00,2010-10-20 20:25:00,24.0,,
