Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
1,5.0,MAGNETISM (V114),K C Leung,D E Ferraris,120,1123,6,-,8 8 6 1,1:40.53,12.0,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
2,11.0,MISTER MONTE (A201),M Chadwick,A S Cruz,117,1086,2,1-3/4,5 5 5 2,1:40.79,4.5,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
3,4.0,BANK ON RED (A228),U Rispoli,J Size,127,1054,8,2-1/4,10 10 10 3,1:40.87,9.9,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
4,3.0,FLYING QUEST (A071),M F Poon,D J Hall,123,1089,12,2-1/4,12 12 12 4,1:40.90,11.0,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
5,2.0,JADE FORTUNE (V020),Z Purton,K L Man,131,1117,10,2-1/2,11 11 11 5,1:40.91,17.0,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
6,1.0,GO BEAUTY GO (V316),T Berry,J Moore,133,1151,4,3-3/4,4 4 3 6,1:41.11,9.0,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
7,8.0,GO GO WIN (S073),A Badel,P F Yiu,119,1199,3,4,3 3 4 7,1:41.17,12.0,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
8,6.0,FULL GLAMOUR (A155),D Whyte,F C Lor,120,1028,5,4-1/2,6 6 7 8,1:41.25,6.6,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
9,9.0,RELENTLESS ME (A178),J Moreira,W Y So,119,1182,1,5-1/2,1 1 1 9,1:41.40,3.9,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
10,7.0,SMART BOY (V076),C Schofield,T P Yung,120,1164,11,7,9 9 8 10,1:41.65,22.0,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
11,10.0,MARQULA (V423),W M Lai,C W Chang,118,1239,9,11,2 2 2 11,1:42.27,131.0,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
12,12.0,CELESTIAL NOVA (V045),H T Mo,C S Shum,109,1116,7,11-3/4,7 7 9 12,1:42.41,53.0,2017/11/22,HV,8,Class 3,1650M,80-60,GOOD,"TURF - ""C+3"" Course",27.75,51.48,1:16.39,1:40.53,,,27.75,23.73,24.91,24.14,nan,nan
1,14.0,RESPECT (T359),M Chadwick,J Moore,114,1159,5,-,8 3 1,0:57.02,82.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
2,7.0,SUPER MISSILE (B081),Z Purton,F C Lor,125,1241,11,1-1/4,12 9 2,0:57.21,1.3,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
3,12.0,BEAUT BEAUT (A315),M L Yeung,L Ho,118,1150,14,5-1/2,7 7 3,0:57.88,19.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
4,2.0,ZERO HEDGE (A221),J Moreira,J Size,131,1097,8,6-1/4,5 6 4,0:58.03,8.7,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
5,6.0,LUCKY COIN (B041),C Schofield,M J Freedman,125,1026,1,6-3/4,11 10 5,0:58.09,33.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
6,5.0,HERO TIME (B010),N Callan,R Gibson,125,1114,9,6-3/4,13 11 6,0:58.11,28.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
7,9.0,RAY'S CALL (A269),C Y Ho,K W Lui,121,1038,12,6-3/4,14 14 7,0:58.11,173.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
8,13.0,HOT HOT PEPPER (V026),M F Poon,P O'Sullivan,113,1142,2,7,4 5 8,0:58.13,16.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
9,10.0,BORN DRAGON (V009),D Whyte,C Fownes,122,994,13,7,10 12 9,0:58.13,73.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
10,8.0,LUCKY LUCKY (A347),K C Leung,C S Shum,121,1151,6,7-1/4,1 1 10,0:58.18,13.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
11,4.0,FLASH (A404),S Clipperton,K L Man,125,1052,4,9-1/2,6 8 11,0:58.52,32.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
12,3.0,SUPER EIGHTEEN (A323),K Teetan,A T Millard,130,1233,3,9-1/2,3 4 12,0:58.56,51.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
13,1.0,WINNING SUPREME (A351),K C Ng,Y S Tsui,130,1108,7,10,2 2 13,0:58.62,198.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
14,11.0,ELITE POWER (B059),H T Mo,D E Ferraris,115,1159,10,13-1/4,9 13 14,0:59.12,223.0,2017/11/26,ST,1,Class 4,1000M,60-40,GOOD,"TURF - ""C"" Course",13.06,33.90,57.02,,,,13.06,20.84,23.12,nan,nan,nan
1,6.0,BETTER CHOICE (A383),N Rawiller,W Y So,125,1034,8,-,5 6 1,1:09.06,7.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
2,1.0,PICK NUMBER ONE (B021),Z Purton,C S Shum,133,1234,3,1-3/4,2 2 2,1:09.34,1.8,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
3,8.0,NICE KICK (B002),J Moreira,J Size,125,1097,9,2-1/2,3 4 3,1:09.48,5.5,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
4,3.0,HIGH VOLATILITY (V081),K C Leung,K W Lui,129,1163,6,2-3/4,6 5 4,1:09.51,37.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
5,10.0,BOSSIEE (S405),M F Poon,D Cruz,117,1172,5,3-1/2,12 12 5,1:09.63,13.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
6,11.0,GRADE ONE (A010),S Clipperton,P O'Sullivan,124,1167,12,4-3/4,10 10 6,1:09.81,19.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
7,12.0,SWEET HOME (T347),H T Mo,A Lee,110,1120,11,5-1/4,1 1 7,1:09.90,20.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
8,7.0,GREAT SON (A423),D Whyte,M J Freedman,125,1045,7,6,7 7 8,1:10.01,124.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
9,5.0,ADONIS (A324),N Callan,L Ho,125,1062,10,7-1/2,9 9 9,1:10.27,149.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
10,2.0,FLYING FORCE (V014),B Prebble,C H Yip,131,1068,2,7-3/4,4 3 10,1:10.30,11.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
11,4.0,SMART BABY (A160),C Y Ho,C Fownes,128,1249,1,8-1/4,11 11 11,1:10.38,44.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
12,9.0,SPORTS MASTER (A311),K Teetan,P F Yiu,125,1181,4,11-1/2,8 8 12,1:10.90,111.0,2017/11/26,ST,2,Class 4,1200M,60-40,GOOD,"TURF - ""C"" Course",23.62,45.87,1:09.06,,,,23.62,22.25,23.19,nan,nan,nan
1,3.0,BIG TIME BABY (A157),U Rispoli,K L Man,129,1098,4,-,4 3 1,1:08.91,9.8,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
2,5.0,SUPER MAN (T213),B Prebble,F C Lor,127,1232,7,2,6 5 2,1:09.21,9.9,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
3,12.0,GIDDY GIDDY (S367),J Moreira,J Size,116,1143,5,3-1/4,2 2 3,1:09.39,6.4,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
4,2.0,JOYFUL MOMENTS (T134),M F Poon,R Gibson,124,1145,12,3-1/4,7 8 4,1:09.41,32.0,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
5,8.0,IRON BOY (V071),D Whyte,D E Ferraris,119,1198,8,3-3/4,8 9 5,1:09.49,45.0,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
6,7.0,MOMENT OF POWER (V138),Z Purton,P O'Sullivan,124,1070,3,4-1/4,1 1 6,1:09.59,5.6,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
7,11.0,THE JUDGE (A147),K Teetan,C Fownes,116,1052,6,4-1/4,11 10 7,1:09.60,10.0,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
8,1.0,HIGH FIVE (T200),A Badel,A T Millard,133,1091,2,5-1/4,9 7 8,1:09.75,9.6,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
9,6.0,DASHING GAINER (A412),M L Yeung,Y S Tsui,123,1126,9,5-1/2,3 4 9,1:09.77,80.0,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
10,9.0,KING MORTAR (A097),T Berry,J Moore,119,1113,11,6-3/4,5 6 10,1:09.98,16.0,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
11,4.0,SUNNY WIN (V254),H T Mo,L Ho,122,1235,1,7-3/4,12 11 11,1:10.14,3.0,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
12,10.0,RACING MATE (S216),K C Leung,W Y So,114,1044,10,11,10 12 12,1:10.69,45.0,2017/11/26,ST,3,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.28,45.45,1:08.91,,,,23.28,22.17,23.46,nan,nan,nan
1,6.0,SACRED IBIS (A127),T Berry,P O'Sullivan,129,1172,11,-,14 13 13 1,1:22.24,25.0,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
2,4.0,GOOD FOR YOU (T265),U Rispoli,Y S Tsui,130,1027,14,3/4,12 12 8 2,1:22.39,36.0,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
3,14.0,ENJOY LIFE (A125),M L Yeung,A Lee,112,1137,4,1-1/4,9 8 9 3,1:22.45,14.0,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
4,1.0,CALL ME AWESOME (V340),N Callan,D E Ferraris,133,1168,9,1-1/4,6 6 7 4,1:22.46,9.3,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
5,9.0,WIN FOR CHARITY (V244),C Y Ho,K W Lui,120,990,12,1-1/2,5 5 5 5,1:22.50,34.0,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
6,10.0,ROYALE ELEGANCE (S098),K Teetan,F C Lor,121,1086,8,1-3/4,11 10 11 6,1:22.52,6.3,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
7,7.0,BRILLIANT DREAM (S203),Z Purton,D J Hall,128,1166,10,2,7 9 1 7,1:22.58,5.7,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
8,11.0,FLYING NOBLE (A267),B Prebble,C H Yip,119,1172,3,2-3/4,4 4 4 8,1:22.69,12.0,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
9,5.0,RED ELYSEES (A005),S Clipperton,K L Man,130,1135,5,3-1/2,10 11 12 9,1:22.80,5.4,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
10,13.0,GAINFULJET (V283),K C Leung,T P Yung,113,1220,6,4-1/4,1 2 3 10,1:22.92,14.0,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
11,2.0,LEISURED FEET (A277),M F Poon,W Y So,126,1195,1,5-1/2,2 1 2 11,1:23.12,7.9,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
12,3.0,EVEREST (V296),N Rawiller,C S Shum,132,1146,2,5-3/4,8 7 10 12,1:23.18,7.6,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
13,12.0,THE LEGEND (A318),K C Ng,C Fownes,114,1245,7,8-1/2,3 3 6 13,1:23.60,172.0,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
14,8.0,ROCKET GO (A322),M Chadwick,C W Chang,125,1201,13,11-1/4,13 14 14 14,1:24.05,101.0,2017/11/26,ST,4,Class 4,1400M,60-40,GOOD,"TURF - ""C"" Course",13.37,34.87,58.83,1:22.24,,,13.37,21.50,23.96,23.41,nan,nan
1,12.0,BORNTOACHIEVE (T313),H T Mo,Y S Tsui,106,1128,3,-,6 5 1,1:08.77,20,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
2,8.0,STRATHCLYDE (V225),A Badel,A T Millard,119,1188,5,N,3 2 2,1:08.83,2.7,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
3,11.0,PAKISTAN BABY (S442),J Moreira,A S Cruz,116,1034,9,3-1/4,9 7 3,1:09.27,8.3,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
4,9.0,PRIMERO (A094),T Berry,J Moore,118,1085,8,3-3/4,1 4 4,1:09.35,17,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
5,5.0,SUPER WISE (A100),N Rawiller,C H Yip,124,1081,10,4-1/4,11 11 5,1:09.43,14,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
6,1.0,STAR OF YAN OI (T389),Z Purton,T P Yung,133,1259,4,5-1/4,10 8 6,1:09.59,8.6,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
7,3.0,MR RIGHT (T334),M L Yeung,L Ho,115,1265,1,5-1/2,2 1 7,1:09.64,36,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
8,10.0,AMAZING MOMENT (T422),K Teetan,P O'Sullivan,117,1074,11,5-1/2,8 10 8,1:09.66,5.7,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
9,2.0,SAUL'S SPECIAL (A293),O Doleuze,C W Chang,130,1119,2,5-3/4,7 3 9,1:09.70,18,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
10,7.0,ARIZONA BLIZZARD (V264),M Chadwick,J Size,120,1113,7,7-1/4,12 12 10,1:09.91,9.7,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
11,6.0,ROMAN ODYSSEY (A092),C Y Ho,K L Man,120,1101,6,10-1/4,5 9 11,1:10.41,33,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
12,4.0,NUCLEAR POWER (A244),M F Poon,D J Hall,118,1094,12,11,4 6 12,1:10.51,19,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
WV,,WINNERS FOLLOW ME (A394),M L Yeung,C S Shum,124,---,---,---,---,---,---,2017/11/26,ST,5,Class 3,1200M,80-60,GOOD,ALL WEATHER TRACK,23.23,45.73,1:08.77,,,,23.23,22.50,23.04,nan,nan,nan
1,7.0,FIFTY FIFTY (A287),K Teetan,L Ho,115,1163,3,-,4 4 1 1,1:34.58,2.1,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
2,8.0,EXULTANT (B101),M Chadwick,A S Cruz,114,1084,6,1/2,10 10 10 2,1:34.69,7.7,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
3,6.0,CITRON SPIRIT (T286),C Schofield,P F Yiu,116,1055,1,1-1/4,7 5 4 3,1:34.82,8.6,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
4,3.0,MARVEL HERO (T311),C Y Ho,C Fownes,122,993,2,2-1/2,8 7 7 4,1:34.98,59.0,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
5,4.0,EASTERN EXPRESS (T192),J Moreira,J Size,123,1173,8,3-1/2,3 3 6 5,1:35.13,6.6,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
6,2.0,ROMANTIC TOUCH (S393),D Whyte,A S Cruz,130,1176,5,4,9 9 8 6,1:35.21,32.0,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
7,1.0,BOOMING DELIGHT (A113),T Berry,J Moore,133,1195,4,4-3/4,5 6 5 7,1:35.35,6.6,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
8,5.0,SIMPLY INVINCIBLE (V094),M F Poon,D J Hall,113,1117,9,5,2 1 2 8,1:35.37,25.0,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
9,10.0,PEOPLE'S KNIGHT (T305),K C Leung,J Moore,113,1168,10,7-3/4,1 2 3 9,1:35.82,35.0,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
10,9.0,JOLLY JOLLY (T087),A Badel,P O'Sullivan,114,1235,7,10-3/4,6 8 9 10,1:36.30,12.0,2017/11/26,ST,6,Class 1,1600M,110-85,GOOD,"TURF - ""C"" Course",23.93,47.24,1:11.94,1:34.58,,,23.93,23.31,24.70,22.64,nan,nan
1,3.0,PREMIERE (A051),K Teetan,J Size,129,1126,5,-,4 3 1,0:56.58,3.4,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
2,4.0,HOUSE OF FUN (V092),J Moreira,J Size,128,1242,9,SH,8 5 2,0:56.60,2.1,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
3,2.0,ARCHIPPUS (P361),Z Purton,P O'Sullivan,132,1211,3,3/4,7 4 3,0:56.70,9.7,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
4,5.0,SEA JADE (V307),T Berry,J Moore,128,1234,8,1-1/4,1 1 4,0:56.79,19,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
5,7.0,MY LITTLE FRIEND (S010),O Doleuze,T P Yung,126,1235,2,1-1/2,10 7 5,0:56.83,32,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
6,11.0,DRAGON MASTER (V099),A Badel,C W Chang,114,1099,1,2,11 11 6,0:56.92,28,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
7,6.0,SUPER TURBO (V310),M F Poon,D J Hall,120,1066,12,2,9 10 7,0:56.92,18,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
8,9.0,MYTHICAL EMPEROR (T419),H T Mo,W Y So,110,1184,4,2-1/2,2 2 8,0:57.00,14,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
9,8.0,BLOCKER DEE (T374),C Y Ho,C Fownes,121,1262,10,2-3/4,6 8 9,0:57.04,52,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
10,10.0,PENANG HALL (T062),K C Leung,D J Hall,114,1261,7,3-1/4,5 6 10,0:57.10,18,2017/11/26,ST,7,Class 2,1000M,105-80,GOOD,"TURF - ""C"" Course",13.23,34.13,56.58,,,,13.23,20.90,22.45,nan,nan,nan
